ID,Title,seniorly_url,type,States,Locations,Image Featured,Image URL,photos,_photos,Attachment URL,Image Title,Image Caption,URL,Decision,Notes,normalized_types
10351,Oak Tree Manor Alh,https://www.seniorly.com/assisted-living/arizona/mesa/oak-tree-manor-alh-llc,a:1:{i:0;i:162;},Arizona,Mesa,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/mesa/oak-tree-manor-alh-llc,Home,,Assisted Living Home
10352,Vintage Hills,https://www.seniorly.com/assisted-living/arizona/gilbert/vintage-hills,a:1:{i:0;i:162;},Arizona,Gilbert,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/gilbert/vintage-hills,Home,,Assisted Living Home
10354,Hacienda Del Rey,https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey,a:2:{i:0;i:162;i:1;i:3;},Arizona,Litchfield Park,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/HaciendaDelRey_Photos_04_Seniorly.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/HaciendaDelRey_Photos_04_Seniorly.png,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/2f36013cb3e282d2d45428ea31976771/HaciendaDelRey_Photos_07_Seniorly.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/9fec30668835001db0e8de27fb11015dc819da06/hacienda-del-rey-patio.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/2f36013cb3e282d2d45428ea31976771/HaciendaDelRey_Photos_04_Seniorly.png",field_68361c6ff3620,,HaciendaDelRey_Photos_04_Seniorly,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey,Home,,"Memory Care, Assisted Living Home"
10355,The Groves,https://www.seniorly.com/assisted-living/arizona/goodyear/the-groves-goodyear,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/IMG_4343.jpeg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/IMG_4343.jpeg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/b7cd98f831f992056caa2e57bfa146728fc44223/IMG_4343.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/07353aafbf6eb0600a5173467d06c9f0244ddff5/IMG_4341.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/de0b1ae136da72e613e6227de726411413f51803/IMG_4342.jpeg",field_68361c6ff3620,,IMG_4343,,https://www.seniorly.com/assisted-living/arizona/goodyear/the-groves-goodyear,Community,,"Independent Living, Memory Care, Assisted Living Community"
10357,Rhodas Assisted Living 1,https://www.seniorly.com/assisted-living/arizona/avondale/rhodas-assisted-living-home-1,a:1:{i:0;i:162;},Arizona,Avondale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/RhodasAssistedLivingHome1_Photos_01_Seniorly.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/RhodasAssistedLivingHome1_Photos_01_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/c618e5484293ed9a92a7aa23d7fb70d2/RhodasAssistedLivingHome1_Photos_06_Seniorly_sly_high_res_.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c618e5484293ed9a92a7aa23d7fb70d2/RhodasAssistedLivingHome1_Photos_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c618e5484293ed9a92a7aa23d7fb70d2/RhodasAssistedLivingHome1_Photos_05_Seniorly_sly_high_res_.jpg",field_68361c6ff3620,,RhodasAssistedLivingHome1_Photos_01_Seniorly,,https://www.seniorly.com/assisted-living/arizona/avondale/rhodas-assisted-living-home-1,Home,,Assisted Living Home
10358,Pebble Creek Assisted Living,https://www.seniorly.com/assisted-living/arizona/goodyear/pebble-creek-assisted-living,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/pebble-creek-assisted-living-outdoor-8.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/pebble-creek-assisted-living-outdoor-8.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/b778af2857e5d086808981d16e9099b8764ce301/pebble-creek-assisted-living-outdoor-7.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/b778af2857e5d086808981d16e9099b8764ce301/pebble-creek-assisted-living-dining-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/b778af2857e5d086808981d16e9099b8764ce301/pebble-creek-assisted-living-kitchen-1.jpg",field_68361c6ff3620,,pebble-creek-assisted-living-outdoor-8,,https://www.seniorly.com/assisted-living/arizona/goodyear/pebble-creek-assisted-living,Home,,Assisted Living Home
10359,Ocean Senior Care,https://www.seniorly.com/assisted-living/arizona/avondale/ocean-senior-care,a:1:{i:0;i:162;},Arizona,Avondale,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/avondale/ocean-senior-care,Home,,Assisted Living Home
10360,Twilight Haven Iii,https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-iii-llc,a:1:{i:0;i:162;},Arizona,Avondale,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-iii-llc,Home,,Assisted Living Home
10361,Desert Sunflower Assisted Living,https://www.seniorly.com/assisted-living/arizona/avondale/desert-sunflower-assisted-living,a:1:{i:0;i:162;},Arizona,Avondale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/Screenshot-2025-09-10-at-10.50.34-AM.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/Screenshot-2025-09-10-at-10.50.34-AM.png,,field_68361c6ff3620,,Screenshot 2025-09-10 at 10.50.34 AM,,https://www.seniorly.com/assisted-living/arizona/avondale/desert-sunflower-assisted-living,Home,,Assisted Living Home
10362,Twilight Haven,https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-avondale,a:1:{i:0;i:162;},Arizona,Avondale,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-avondale,Home,,Assisted Living Home
10363,Avondale ALH,https://www.seniorly.com/assisted-living/arizona/avondale/avondale-a-l-h,a:1:{i:0;i:162;},Arizona,Avondale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/streetview-2-7.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/streetview-2-7.jpg,,field_68361c6ff3620,,streetview-2,,https://www.seniorly.com/assisted-living/arizona/avondale/avondale-a-l-h,Home,,Assisted Living Home
10364,Amazing Care,https://www.seniorly.com/assisted-living/arizona/goodyear/amazing-care,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-34.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-34.webp,,field_68361c6ff3620,,unnamed,,https://www.seniorly.com/assisted-living/arizona/goodyear/amazing-care,Home,,Assisted Living Home
10365,Amani Adult Care Home 2,https://www.seniorly.com/assisted-living/arizona/tolleson/amani-adult-care-home-2,a:1:{i:0;i:162;},Arizona,Tolleson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/5283057_2.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/5283057_2.jpg,,field_68361c6ff3620,,5283057_2,,https://www.seniorly.com/assisted-living/arizona/tolleson/amani-adult-care-home-2,Home,,Assisted Living Home
10366,The Atienzos Loving Care Assisted Living 2,https://www.seniorly.com/assisted-living/arizona/goodyear/the-atienzo-s-loving-care-assisted-living-home-2,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/the-atienzo-s-loving-care-assisted-living-home-2,Home,,Assisted Living Home
10367,Dayster Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/dayster-assisted-living-home,a:1:{i:0;i:162;},Arizona,Glendale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-41.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-41.webp,,field_68361c6ff3620,,unnamed,,https://www.seniorly.com/assisted-living/arizona/glendale/dayster-assisted-living-home,Home,,Assisted Living Home
10368,River Of Life Assisted Living,https://www.seniorly.com/assisted-living/arizona/waddell/river-of-life-assisted-living,a:1:{i:0;i:162;},Arizona,Waddell,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/waddell/river-of-life-assisted-living,Home,,Assisted Living Home
10369,Hacienda Del Rey 4,https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey-4,a:1:{i:0;i:162;},Arizona,Litchfield Park,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey-4,Home,,Assisted Living Home
10370,Park Senior Villas Goodyear,https://www.seniorly.com/assisted-living/arizona/goodyear/park-senior-villas-goodyear,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/park-senior-villas-goodyear,Home,,Assisted Living Home
10371,Irenes Care Home,https://www.seniorly.com/assisted-living/arizona/tolleson/irene-s-care-home,a:1:{i:0;i:162;},Arizona,Tolleson,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/tolleson/irene-s-care-home,Home,,Assisted Living Home
10372,Wonder Care,https://www.seniorly.com/assisted-living/arizona/goodyear/wonder-care,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/wonder-care,Home,,Assisted Living Home
10373,Zedd Adult Carehome,https://www.seniorly.com/assisted-living/arizona/goodyear/zedd-adult-carehome,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/zedd-adult-carehome,Home,,Assisted Living Home
10374,Gabriels Home Care,https://www.seniorly.com/assisted-living/arizona/tolleson/gabriel-s-home-care-llc,a:1:{i:0;i:162;},Arizona,Tolleson,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/tolleson/gabriel-s-home-care-llc,Home,,Assisted Living Home
10375,Barbara Jean's Assisted Living,https://www.seniorly.com/assisted-living/arizona/goodyear/barbara-jean-s-assisted-living,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-1-21.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-1-21.webp,,field_68361c6ff3620,,unnamed-1,,https://www.seniorly.com/assisted-living/arizona/goodyear/barbara-jean-s-assisted-living,Home,,Assisted Living Home
10376,Harmoni Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/goodyear/harmoni-care-assisted-living,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/harmoni-care-assisted-living,Home,,Assisted Living Home
10377,Kabegas Comfort Home,https://www.seniorly.com/assisted-living/arizona/tolleson/kabega-s-comfort-home,a:1:{i:0;i:162;},Arizona,Tolleson,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/tolleson/kabega-s-comfort-home,Home,,Assisted Living Home
10378,Charles Residential Care III,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care-iii,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/fe6f47ef6a75380e1d9b8b3dfdf26799-uncropped_scaled_within_1536_1152.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/fe6f47ef6a75380e1d9b8b3dfdf26799-uncropped_scaled_within_1536_1152.webp,,field_68361c6ff3620,,fe6f47ef6a75380e1d9b8b3dfdf26799-uncropped_scaled_within_1536_1152,,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care-iii,Home,,Assisted Living Home
10379,Litchfield Terrace Assisted Living,https://www.seniorly.com/assisted-living/arizona/litchfield-park/litchfield-terrace-assisted-living-home,a:1:{i:0;i:162;},Arizona,Litchfield Park,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/litchfield-terrace-assisted-living-home,Home,,Assisted Living Home
10380,Arizona Love And Care,https://www.seniorly.com/assisted-living/arizona/goodyear/arizona-love-and-care,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-1-8.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-1-8.jpg,,field_68361c6ff3620,,o-1,,https://www.seniorly.com/assisted-living/arizona/goodyear/arizona-love-and-care,Home,,Assisted Living Home
10381,Hallmark Assisted Living At Pacey,https://www.seniorly.com/assisted-living/arizona/phoenix/hallmark-assisted-living-at-pacey,a:1:{i:0;i:162;},Arizona,Phoenix,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/hallmark-assisted-living-at-pacey,Home,,Assisted Living Home
10382,Sheridan Garden Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/sheridan-garden-assisted-living-home,a:1:{i:0;i:162;},Arizona,Phoenix,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/sheridan-garden-assisted-living-home,Home,,Assisted Living Home
10383,Angel Arms Young Adult Residence,https://www.seniorly.com/assisted-living/arizona/phoenix/angel-arms-young-adult-residence,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-15.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-15.jpg,,field_68361c6ff3620,,o,,https://www.seniorly.com/assisted-living/arizona/phoenix/angel-arms-young-adult-residence,Home,,Assisted Living Home
10384,Spring Valley Senior Care,https://www.seniorly.com/assisted-living/arizona/goodyear/spring-valley-senior-care-goodyear,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/spring-valley-senior-care-goodyear,Home,,Assisted Living Home
10385,Amiscare,https://www.seniorly.com/assisted-living/arizona/phoenix/amiscare,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/20231025230321195701000000-o.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/20231025230321195701000000-o.jpg,,field_68361c6ff3620,,20231025230321195701000000-o,,https://www.seniorly.com/assisted-living/arizona/phoenix/amiscare,Home,,Assisted Living Home
10386,Effective Care For Elderly Living,https://www.seniorly.com/assisted-living/arizona/phoenix/effective-care-for-elderly-living,a:1:{i:0;i:162;},Arizona,Phoenix,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/effective-care-for-elderly-living,Home,,Assisted Living Home
10387,Kaur Ashram Assisted Living,https://www.seniorly.com/assisted-living/arizona/goodyear/kaur-ashram-assisted-living-llc,a:1:{i:0;i:162;},Arizona,Goodyear,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/goodyear/kaur-ashram-assisted-living-llc,Home,,Assisted Living Home
10388,Beautiful Beginnings Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/beautiful-beginnings-assisted-living-home-llc,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/streetview-1-16.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/streetview-1-16.jpg,,field_68361c6ff3620,,streetview-1,,https://www.seniorly.com/assisted-living/arizona/phoenix/beautiful-beginnings-assisted-living-home-llc,Home,,Assisted Living Home
10389,Morning Glory 2,https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-2,a:1:{i:0;i:162;},Arizona,Buckeye,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-2,Home,,Assisted Living Home
10390,House Right Assisted Living,https://www.seniorly.com/assisted-living/arizona/litchfield-park/house-right-assisted-living-home,a:1:{i:0;i:162;},Arizona,Litchfield Park,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/house-right-assisted-living-home,Home,,Assisted Living Home
10391,Morning Glory 1,https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-1,a:1:{i:0;i:162;},Arizona,Buckeye,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-1,Home,,Assisted Living Home
10392,Angel Castle Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/angel-castle-care-home,a:1:{i:0;i:162;},Arizona,Glendale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/al10174h.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/al10174h.jpg,,field_68361c6ff3620,,al10174h,,https://www.seniorly.com/assisted-living/arizona/glendale/angel-castle-care-home,Home,,Assisted Living Home
10393,Care Included,https://www.seniorly.com/assisted-living/arizona/litchfield-park/care-included,a:1:{i:0;i:162;},Arizona,Litchfield Park,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/444aff1623c443e79f95ea578d29d88b-cc_ft_768.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/444aff1623c443e79f95ea578d29d88b-cc_ft_768.webp,,field_68361c6ff3620,,444aff1623c443e79f95ea578d29d88b-cc_ft_768,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/care-included,Home,,Assisted Living Home
10394,Medlock Caring Place,https://www.seniorly.com/assisted-living/arizona/glendale/medlock-caring-place,a:1:{i:0;i:162;},Arizona,Glendale,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/glendale/medlock-caring-place,Home,,Assisted Living Home
10395,Wide Horizon,https://www.seniorly.com/assisted-living/arizona/phoenix/wide-horizon,a:1:{i:0;i:162;},Arizona,Phoenix,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/wide-horizon,Home,,Assisted Living Home
10396,Su Casa Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/su-casa-assisted-living,a:1:{i:0;i:162;},Arizona,Phoenix,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/su-casa-assisted-living,Home,,Assisted Living Home
10397,Westgate Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/westgate-assisted-living-glendale,a:1:{i:0;i:162;},Arizona,Glendale,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/glendale/westgate-assisted-living-glendale,Home,,Assisted Living Home
10398,Orchid Residential Care,https://www.seniorly.com/assisted-living/arizona/peoria/orchid-residential-care,a:1:{i:0;i:162;},Arizona,Peoria,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/peoria/orchid-residential-care,Home,,Assisted Living Home
10399,Bloom Assisted Living,https://www.seniorly.com/assisted-living/arizona/buckeye/bloom-assisted-living,a:1:{i:0;i:162;},Arizona,Buckeye,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2177c3ee3add790bcc27e0b1d9945287-cc_ft_1536.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2177c3ee3add790bcc27e0b1d9945287-cc_ft_1536.webp,,field_68361c6ff3620,,2177c3ee3add790bcc27e0b1d9945287-cc_ft_1536,,https://www.seniorly.com/assisted-living/arizona/buckeye/bloom-assisted-living,Home,,Assisted Living Home
10400,In Angel Arms,https://www.seniorly.com/assisted-living/arizona/buckeye/in-angel-arms-llc,a:1:{i:0;i:162;},Arizona,Buckeye,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/buckeye/in-angel-arms-llc,Home,,Assisted Living Home
10401,A Home For Care,https://www.seniorly.com/assisted-living/arizona/buckeye/a-home-for-care-llc,a:1:{i:0;i:162;},Arizona,Buckeye,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/474840517_1115874346904382_238635939107020653_n.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/474840517_1115874346904382_238635939107020653_n.jpg,,field_68361c6ff3620,,474840517_1115874346904382_238635939107020653_n,,https://www.seniorly.com/assisted-living/arizona/buckeye/a-home-for-care-llc,Home,,Assisted Living Home
10402,Gardenia Care,https://www.seniorly.com/assisted-living/arizona/buckeye/gardenia-care,a:1:{i:0;i:162;},Arizona,Buckeye,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/buckeye/gardenia-care,Home,,Assisted Living Home
10403,Davis Place,https://www.seniorly.com/assisted-living/arizona/bullhead-city/davis-place,a:1:{i:0;i:162;},Arizona,Bullhead City,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/davis-placedavis-place-3courtyard.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/davis-placedavis-place-3courtyard.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/827f1c729c523870af832ea382653b141c394ebd/davis-placedavis-place-8bedroom.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/827f1c729c523870af832ea382653b141c394ebd/davis-placedavis-place-9bedroom.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/827f1c729c523870af832ea382653b141c394ebd/davis-placedavis-place-3courtyard.jpg",field_68361c6ff3620,,davis-placedavis-place-3courtyard,,https://www.seniorly.com/assisted-living/arizona/bullhead-city/davis-place,Home,,Assisted Living Home
10404,Sunridge Village,https://www.seniorly.com/assisted-living/arizona/bullhead-city/sunridge-village,a:1:{i:0;i:162;},Arizona,Bullhead City,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Sunridge-Village-Photos-01.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Sunridge-Village-Photos-01.png,,field_68361c6ff3620,,Sunridge-Village-Photos-01,,https://www.seniorly.com/assisted-living/arizona/bullhead-city/sunridge-village,Community,,Assisted Living Community
10405,Silver Creek Leisure Living,https://www.seniorly.com/assisted-living/arizona/bullhead-city/silver-creek-leisure-living,a:2:{i:0;i:162;i:1;i:6;},Arizona,Bullhead City,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Silver-Creek-Leisure-Living-1.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Silver-Creek-Leisure-Living-1.png,,field_68361c6ff3620,,Silver-Creek-Leisure-Living,,https://www.seniorly.com/assisted-living/arizona/bullhead-city/silver-creek-leisure-living,Community,,"Independent Living, Assisted Living Community"
10406,A&V Passages,https://www.seniorly.com/assisted-living/arizona/bullhead-city/a-v-passages,a:1:{i:0;i:162;},Arizona,Bullhead City,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/6100fdcaf5207b510ff1b2a448ac8c5c-cc_ft_1536.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/6100fdcaf5207b510ff1b2a448ac8c5c-cc_ft_1536.webp,,field_68361c6ff3620,,6100fdcaf5207b510ff1b2a448ac8c5c-cc_ft_1536,,https://www.seniorly.com/assisted-living/arizona/bullhead-city/a-v-passages,Home,,Assisted Living Home
10407,Rainbow Acres,https://www.seniorly.com/assisted-living/arizona/camp-verde/rainbow-acres,a:1:{i:0;i:162;},Arizona,Camp Verde,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/RainbowAcres_photo_04_seniorly.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/RainbowAcres_photo_04_seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/6246bae7cb8bac755c0deeee0dd71557/RainbowAcres_photo_02_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6246bae7cb8bac755c0deeee0dd71557/RainbowAcres_photo_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6246bae7cb8bac755c0deeee0dd71557/RainbowAcres_photo_04_seniorly.jpg",field_68361c6ff3620,,RainbowAcres_photo_04_seniorly,,https://www.seniorly.com/assisted-living/arizona/camp-verde/rainbow-acres,Community,,Assisted Living Community
10408,Mountain Home Adult Care,https://www.seniorly.com/assisted-living/arizona/camp-verde/mountain-home-adult-care-llc,a:1:{i:0;i:162;},Arizona,Camp Verde,,,,field_68361c6ff3620,,,,https://www.seniorly.com/assisted-living/arizona/camp-verde/mountain-home-adult-care-llc,Home,,Assisted Living Home
10409,Acoya Troon,https://www.seniorly.com/assisted-living/arizona/scottsdale/acoya-troon,a:2:{i:0;i:162;i:1;i:6;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/acoya-troonacoya-troon-1-exterior-11.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/acoya-troonacoya-troon-1-exterior-11.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/359857948be0f0cffbd74dc43240d8124b414261/Acoya%20Troon_02.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d7ec832a39b4bfee8faaae71d09c95ab2238775c/acoya-troonacoya-troon-1-exterior-11.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d7ec832a39b4bfee8faaae71d09c95ab2238775c/acoya-troonacoya-troon-interior-8.jpg",field_68361c6ff3620,,acoya-troonacoya-troon-1-exterior-11,,https://www.seniorly.com/assisted-living/arizona/scottsdale/acoya-troon,Community,,"Independent Living, Assisted Living Community"
10410,Heritage At Carefree Senior Living,https://www.seniorly.com/assisted-living/arizona/carefree/heritage-at-carefree-senior-living,a:1:{i:0;i:162;},Arizona,Carefree,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Heritage20At20Carefree20Senior20Living_Photos_02_Seniorly.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Heritage20At20Carefree20Senior20Living_Photos_02_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/15df48139e78fca0326f1f71c68efe86/Heritage%2520At%2520Carefree%2520Senior%2520Living_Photos_03_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/15df48139e78fca0326f1f71c68efe86/Heritage%2520At%2520Carefree%2520Senior%2520Living_Photos_01_Seniorly.jpg",field_68361c6ff3620,,Heritage20At20Carefree20Senior20Living_Photos_02_Seniorly,,https://www.seniorly.com/assisted-living/arizona/carefree/heritage-at-carefree-senior-living,Community,,Assisted Living Community
