seniorly_wp_id,seniorly_title,seniorly_address,seniorly_url,senior_place_wp_id,senior_place_title,senior_place_address,senior_place_url,address_similarity,city,state
10626,The Oasis Of Prescott,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott,9505,Sheridan Lane Assisted Living,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/4fe89b5d-c2cb-466e-bba3-f9960eedad10,1.0,,
10628,Arizona Angels,"7859 East Las Flores Avenue, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/arizona-angels-prescott-valley,6905,Angels On Duty Assisted Living,"7859 East Las Flores Avenue, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/457c6d6c-3e0c-4f17-b86c-313e5048d403,1.0,,
10631,Highgate Senior Living At Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff,8082,Highgate Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://app.seniorplace.com/communities/show/13eb0b62-a7c5-4121-811c-9424f7669b97,1.0,,
10635,The Gardens Of Sun City,"17225 North Boswell Boulevard, Sun City, Az 85373",https://www.seniorly.com/assisted-living/arizona/sun-city/the-gardens-of-sun-city,9872,The Gardens Of Sun City,"17225 Boswell Boulevard, Sun City, Az 85373",https://app.seniorplace.com/communities/show/454e6d77-332f-428b-a893-bdff1be68785,0.972972972972973,,
10638,Sun City West Assisted Living,"13810 West Sandridge Drive, Sun City West, Az 85375",https://www.seniorly.com/assisted-living/arizona/sun-city-west/sun-city-west-assisted-living,9696,Sun City West Assisted Living Memory Care,"13810 West Sandridge Drive, Sun City West, Az 85375",https://app.seniorplace.com/communities/show/158dd27c-96a5-4c4b-a703-beb75956e788,1.0,,
10639,The Care Center At Royal Oaks,"10025 West Royal Oak Road, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/the-care-center-at-royal-oaks,9335,Royal Oaks Assisted Living Center,"10025 West Royal Oak Road, Sun City, Az 85351",https://app.seniorplace.com/communities/show/226be915-ecbe-4853-8416-a8be700582d8,1.0,,
10640,Solana At The Park,"14581 West Parkwood Drive, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/solana-at-the-park,9562,Solana At The Park Assisted Living,"14581 West Parkwood Drive, Surprise, Az 85374",https://app.seniorplace.com/communities/show/c7a0b45e-fea7-4f8e-8968-0eadbd439070,1.0,,
10641,Fairmont Village,"10401 North 79Th Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/fairmont-village,7631,Fairmont Village Memory Care And Behavioral,"10401 North 79Th Avenue, Peoria, Az 85345",https://app.seniorplace.com/communities/show/9d6bb7c1-f065-44dc-aff5-50657e4a3797,1.0,,
10642,Palos Verdes Senior Living,"18441 North 87Th Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living,8954,Palos Verdes Senior Livingspectrum Retirement,"18441 North 87Th Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/11f257c4-d2fa-4993-b30b-05e64ccea89f,1.0,,
10643,Lifestream At Thunderbird,"13617 North 55Th Avenue, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/lifestream-at-thunderbird,8472,Lifestream At Glendale,"13617 North 55Th Avenue, Glendale, Az 85304",https://app.seniorplace.com/communities/show/25ab6dc9-6ab2-4fd2-b35a-d4c937e9151d,1.0,,
10644,Ventana Winds Retirement Home,"12322 North 113Th Avenue, Youngtown, Az 85363",https://www.seniorly.com/assisted-living/arizona/youngtown/ventana-winds-retirement-home,10090,Ventana Winds,"12322 North 113Th Avenue, Youngtown, Az 85363",https://app.seniorplace.com/communities/show/904b7e05-71b9-4c86-890d-1a0d823dbb19,1.0,,
10645,Moonlight Manor,"15129 West Paradise Lane, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/moonlight-manor,8742,Moonlight Manor Assisted Living,"15129 West Paradise Lane, Surprise, Az 85374",https://app.seniorplace.com/communities/show/44707530-feb2-47f9-a000-874e8b8c194f,1.0,,
10646,Amethyst Arbor,"9257 West Union Hills Drive, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/amethyst-arbor-assisted-living,6920,Arbor Ridge,"9257 West Union Hills Drive, Peoria, Az 85382",https://app.seniorplace.com/communities/show/cd2fd2cb-9036-4d42-8b43-13728047d570,1.0,,
10649,Surprise Memory Care,"16465 North Parkview Place, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/surprise-memory-care-llp,8759,Mosaic Gardens Memory Care At Surprise,"16465 North Parkview Place, Surprise, Az 85374",https://app.seniorplace.com/communities/show/4b8b5ad9-efc8-42b0-b9c2-134e6a75be7c,1.0,,
10650,Heart To Heart Ach,"14801 North B Street, El Mirage, Az 85335",https://www.seniorly.com/assisted-living/arizona/el-mirage/heart-to-heart-ach,8030,Heart To Heart Adult Care Home,"14801 North B Street, El Mirage, Az 85335",https://app.seniorplace.com/communities/show/dbe56455-1f9f-476b-930f-6925c23fab6a,1.0,,
10653,The Inn At Freedom Plaza,"13725 North 93Rd Avenue, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/the-inn-at-freedom-plaza,9900,The Inn At Freedom Plaza Assisted Living And Memory Care,"13725 North 93Rd Avenue, Peoria, Az 85381",https://app.seniorplace.com/communities/show/51b0a021-4327-4493-a164-10ae2ae4d28c,1.0,,
10654,Chaparral Winds Assisted Living,"16623 North West Point Parkway, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living,7265,Chaparral Winds Independent Living Community,"16623 N W Point Parkway, Surprise, Az 85374",https://app.seniorplace.com/communities/show/46e7cd12-d409-40ed-bb60-52569e0be9fc,1.0,,
10655,The Heritage Legacy,"13813 West Woodside Drive, Sun City West, Az 85375",https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-legacy,8066,Heritage Legacy,"13813 West Woodside Drive, Sun City West, Az 85375",https://app.seniorplace.com/communities/show/1f48458b-8378-4cad-a30c-15d700e72025,1.0,,
10656,Inn At The Amethyst Assisted Living,"18172 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living,9453,Senita Ridge,"18172 North 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/044660c3-27ca-4da0-8466-cb8efc0c3deb,1.0,,
10659,Care First,"12502 West Redfield Road, El Mirage, Az 85335",https://www.seniorly.com/assisted-living/arizona/el-mirage/care-first,7226,Caring Touch Assisted Living,"12502 West Redfield Road, El Mirage, Az 85335",https://app.seniorplace.com/communities/show/bdeec23e-f158-410d-80d7-db40603c5a18,1.0,,
10660,Elevated View,"26420 North 102Nd Avenue, Peoria, Az 85383",https://www.seniorly.com/assisted-living/arizona/peoria/elevated-view,9350,Sage House 102Nd,"26420 North 102Nd Avenue, Peoria, Az 85383",https://app.seniorplace.com/communities/show/e07b90fc-263b-4288-a680-80b3c65228d7,1.0,,
10661,Living Waters Care Home,"5601 West Winnwood Avenue, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/living-waters-care-home,8502,Living Waters Assisted Living,"5601 West Winnwood Avenue, Glendale, Az 85304",https://app.seniorplace.com/communities/show/02f9c700-69f7-45d9-8390-8c8b40110428,1.0,,
10662,Sage Laurel,"4715 West Laurel Lane, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/sage-laurel,8395,Laurel I Al,"4715 West Laurel Lane, Glendale, Az 85304",https://app.seniorplace.com/communities/show/d169dd6c-d59b-430d-9902-9a66ed790fda,1.0,,
10666,Angels Touch Care Home,"1974 East Clear Lake Drive, Fort Mohave, Az 86426",https://www.seniorly.com/assisted-living/arizona/fort-mohave/angel-s-touch-care-home,6899,Angels Touch Care Home,"1974 Clear Lake Drive, Fort Mohave, Az 86426",https://app.seniorplace.com/communities/show/e80c0309-4f98-432c-b1ea-277225d9f702,0.975,,
10668,Morningstar Of Fountain Hills,"16800 East Paul Nordin Parkway, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/morning-star-of-fountain-hills,8755,Morningstar Of Fountain Hills,"16800 Paul Nordin Parkway, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/4b3cc668-9f76-457b-ae03-94094ee30eea,0.9787234042553191,,
10669,Andara By Cogir,"11415 North 114Th Street, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/andara-by-cogir,6889,Andara Senior Living,"11415 North 114Th Street, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/5479f5b2-f14c-4b5a-8e2f-96cda1294799,1.0,,
10671,Belmont Village Senior Living Scottsdale,"13850 North Frank Lloyd Wright Boulevard, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/belmont-village-scottsdale,7087,Belmont Village Scottsdale,"13850 North Frank Lloyd Wright Boulevard, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/df08aab7-bc16-4f3b-ae0b-17292fee1cbe,1.0,,
10672,Truewood By Merrill Scottsdale,"9185 East Desert Cove Avenue, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/truewood-by-merrill-scottsdale,7773,Gardens Care Scottsdale Formally Truewood By Merrill Gardens,"9185 East Desert Cove Avenue, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/c52e3e67-1747-42a5-9a42-fc91b7b9c01c,1.0,,
10674,Scottsdale Memory Care,"9450 East Mountain View Road, Scottsdale, Az 85258",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-memory-care,8757,Mosaic Garden Memory Care At Scottsdale,"9450 East Mountain View Road, Scottsdale, Az 85258",https://app.seniorplace.com/communities/show/18a9dca8-5ee1-490c-80ed-7cfa1c9213b6,1.0,,
10675,Fountainview Assisted Living Facility,"16328 East Montrose Drive, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-facility,7738,Fountainview Assisted Living,"16328 East Montrose Drive, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/3534f469-73b5-4aca-923a-588dc5f38342,1.0,,
10676,Fountainview Assisted Living,"15663 East Richwood Avenue, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-home,8865,Nurtured Valley Assisted Living,"15663 East Richwood Avenue, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/5ec66535-d532-4209-9f7e-743943e569b4,1.0,,
10677,Tuscan Manor,"16948 East Wind Chime Drive, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/tuscan-manor-fountain-hills,7726,Fountain Hills Care,"16948 East Windchime Drive, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/2eb85365-1513-4f37-95df-498a74133fcb,0.9887640449438202,,
10678,Scottsdale North,"9883 East Cortez Street, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-north,9410,Scottsdale North Inc A L,"9883 East Cortez Street, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/688eb5d5-6dca-4c49-8ebf-619c99420554,1.0,,
10679,East Shea Assisted Living,"12705 East Sahuaro Drive, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/east-shea-assisted-living-llc,7490,East Shea Ii Assisted Living,"12705 East Sahuaro Drive, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/d155f536-9ffd-4f78-b8f0-0aae6c4d9a04,1.0,,
10682,The Sierras Assisted Living,"13330 North 88Th Place, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-sierra-s-assisted-living,7706,Flamingo Alh,"13330 North 88Th Place, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/29a28490-3760-479c-a5e4-82f91b492cec,1.0,,
10684,Scottsdale Life Assisted Living,"10125 North 131St Place, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-life-assisted-living-llc,7172,Brookhaven On 131St Place,"10125 North 131St Place, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/3ff34616-f43d-4c81-b5ab-bc86905a1d28,1.0,,
10686,Via Linda Assisted Livng,"11420 North 122Nd Place, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/via-linda-assisted-livng,10110,Via Linda Assisted Living 2,"11420 North 122Nd Place, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/00ccbd39-737e-42c6-970f-be04bbabd6e5,1.0,,
10689,Trinity Home Of Scottsdale,"10710 East Mescal Street, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-of-scottsdale-llc,10036,Triple Hearts Assisted Living Iii,"10710 East Mescal Street, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/b39ab053-784f-422b-b4d3-e58ecd812f39,1.0,,
10691,Mother Teresas Senior Care Home,"9742 East Gelding Drive, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/mother-teresa-s-senior-care-home,6728,A Better Choice Assisted Living,"9742 East Gelding Drive, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/cc3d51b0-b501-4ca7-88f9-9a16f427da03,1.0,,
10700,Haven Health Camp Verde Assisted Living,"86 West Salt Mine Road A, Camp Verde, Az 86322",https://www.seniorly.com/assisted-living/arizona/camp-verde/haven-of-camp-verde,8009,Haven Of Camp Verde,"86 West Salt Mine Road, Camp Verde, Az 86322",https://app.seniorplace.com/communities/show/685fdf02-2fd9-4bda-9ecf-d5d6647aaad0,0.9736842105263158,,
10713,Amarsi Assisted Living,"5125 North 58Th Avenue, Glendale, Az 85301",https://www.seniorly.com/assisted-living/arizona/glendale/amarsi-assisted-living,7080,Bella Vita Health And Rehabilitation Center,"5125 North 58Th Avenue, Glendale, Az 85301",https://app.seniorplace.com/communities/show/b4684036-d219-4307-a699-1d1f474a09c2,1.0,,
10716,Corinas Love And Care,"5929 West Greenbriar Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/corina-s-love-and-care,6914,Annies Loving Care,"5929 West Greenbriar Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/aac7c70d-ac20-4618-923a-63b2b6faf17c,1.0,,
10718,Rose Court Assisted Living And Memory Care,"2935 North 18Th Place, Phoenix, Az 85016",https://www.seniorly.com/assisted-living/arizona/phoenix/rose-court-senior-living,9315,Rose Court Senior Living,"2935 North 18Th Place, Phoenix, Az 85016",https://app.seniorplace.com/communities/show/24084fc1-9dcf-42a7-90a8-429e495ec5ca,1.0,,
10719,New Reflections Adult Care Home,"6412 West Villa Theresa, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/new-reflections-adult-care-home,8812,New Reflections Adult Care Home,"6412 West Villa Theresa Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/1b6a5acd-0698-41dc-a137-f754883bb6f5,0.9620253164556962,,
10721,Serene Haven Living,"15835 North 6Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/serene-haven-living,7240,Casa Leticia,"15835 North 6Th Place, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/5fb24a5b-0825-4f0c-ae2a-b53d067c8ee0,1.0,,
10722,The Park At 7Th Avenue Assisted Living Center,"10234 North 7Th Avenue, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/the-park-at-7th-avenue-assisted-living-center,7418,Desert Palm At The Park,"10234 North 7Th Avenue, Phoenix, Az 85021",https://app.seniorplace.com/communities/show/62dd26b7-0b3e-4499-aa72-caa6f0404105,1.0,,
10723,Paradise Living Centers Central Phoenix,"302 East Maryland Avenue, Phoenix, Az 85012",https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-central-phoenix,8970,Paradise Living Centers Camelback,"302 East Maryland Avenue, Phoenix, Az 85012",https://app.seniorplace.com/communities/show/7e1a81e4-d8f8-409a-8913-dce493a753f0,1.0,,
10724,Bridgewater Assisted Living Midtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown,7137,Bridgewater Assisted Livingmidtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/4c89f81c-62ec-4926-ba05-1085958fe1df,1.0,,
10725,Harpers Haven Assisted Living,"13435 North Coral Gables Drive , Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/harpers-haven-assisted-living,7333,Coral Gables Manor,"13435 North Coral Gables Drive, Phoenix, Az 85023",https://app.seniorplace.com/communities/show/d9b323fb-a045-45ea-bedb-48f22f7f438a,1.0,,
10727,Majestic Villa,"8236 North 57Th Drive, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/majestic-villa,8580,Majestic Villa Assisted Living,"8236 North 57Th Drive, Glendale, Az 85302",https://app.seniorplace.com/communities/show/d05cbd3c-5b4e-49a9-aa46-5a3a7da5eeb1,1.0,,
10730,Devonshire Ii Alh,"4709 West Laurel Lane, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/devonshire-ii-alh,8397,Laurel I Al,"4709 West Laurel Lane, Glendale, Az 85304",https://app.seniorplace.com/communities/show/e25f65fb-9bf8-4cfd-81e8-bdd53d1e6dcd,1.0,,
10735,Rejoice Assisted Living,"7336 North 79Th Lane, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/rejoice-assisted-living-home-incorporated,9256,Rejoice Assisted Living Incorporated,"7336 North 79Th Lane, Glendale, Az 85303",https://app.seniorplace.com/communities/show/fb089fd1-8030-4a1f-b7b5-5bdc0f05bc93,1.0,,
10737,Angels Paradise Care Home Glendale,"5582 West Becker Lane, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/angels-paradise-care-home-glendale,6906,Angels Paradise Care Home 2,"5582 West Becker Lane, Glendale, Az 85304",https://app.seniorplace.com/communities/show/feb56323-3312-4115-bf7b-c80d74e98597,1.0,,
10743,Acquainted Senior Care Home,"15233 North 66Th Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/acquainted-senior-care-home,7940,Greenway Oasis Assisted Living,"15233 North 66Th Lane, Glendale, Az 85306",https://app.seniorplace.com/communities/show/d1a7b2d7-a1b4-4d3a-80d6-8cbd7d250dd5,1.0,,
10747,Annies Care Home,"6008 West Juniper Avenue, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/annie-s-care-home,6913,Annies Care Home,"6008 West Juniper Avenue, Glendale, Az 85308",https://app.seniorplace.com/communities/show/65035053-e6bb-42bc-ad95-1b7a53e51c48,0.9722222222222222,,
10749,Kristal Bell Assisted Home,"4950 West Phelps Road, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/kristal-bell-assisted-home,8336,Kristal Bell Assisted Living,"4950 West Phelps Road, Glendale, Az 85308",https://app.seniorplace.com/communities/show/ad6356c1-9c6b-474a-8a8a-7a139f8bd58c,0.9705882352941176,,
10752,Grovers Terrace Alh,"7230 West Grovers Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/grovers-terrace-alh,7942,Grovers Assisted Living,"7230 West Grovers Avenue, Glendale, Az 85308",https://app.seniorplace.com/communities/show/f6a69e46-71ee-45fa-99e4-3438f447efa7,1.0,,
10753,Vandermeyer House,"7554 West Libby, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/vandermeyer-house,10086,Vandermeyer Senior Homecare,"7554 West Libby Street, Glendale, Az 85308",https://app.seniorplace.com/communities/show/6e7358d3-4f1f-48b9-8286-8d7c94a9d2c7,0.9523809523809523,,
10756,Liia Adult Care Home,"5940 West Villa Theresa Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/liia-adult-care-home,6760,Abes Touching Hearts Al,"5940 West Villa Theresa Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/299c3436-dd78-42e4-9c31-2274424deae8,1.0,,
10758,Avalon Care,"4219 West Villa Maria Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/avalon-care,7022,Avalon Cares Of Arizona,"4219 West Villa Maria Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/660f0b0a-e934-4b53-9fb9-3ff5c70353d9,1.0,,
10760,Right Choice Adult Care Home,"6204 West Julie Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/right-choice-adult-care-home,9220,R D Marathon Assisted Living,"6204 West Julie Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/5a246ca5-940c-4471-aaf0-d64e2ae5e467,1.0,,
10762,Crystal Creek Assisted Living,"5225 West Topeka Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/crystal-creek-assisted-living-home,9727,Sunflower Hills Assisted Living,"5225 West Topeka Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/4a2d76ba-e140-4d8c-ac43-bb27eca5bedd,1.0,,
10766,Spectrum Assisted Living,"5330 West Tonto Road, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/spectrum-assisted-living,6940,Arizona Best Care For Seniors,"5330 West Tonto Road, Glendale, Az 85308",https://app.seniorplace.com/communities/show/a92c8bc9-0203-4d55-9894-e2707cab918c,1.0,,
10767,Quality Senior Home Care,"19953 North 63Rd Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/quality-senior-home-care,6974,Arrowhead Village Adult Homecare,"19953 North 63Rd Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813,1.0,,
10768,The Next Genesis Ii,"3638 West Tonto Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/the-next-genesis-ii,9916,The Next Genesis I I,"3638 West Tonto Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/5b34ace1-466c-449f-8c15-e6d0d0144be1,1.0,,
10769,Magdas Family Home Care Ii,"3802 West Brown Street, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/magda-s-family-home-care-ii,9435,Senior Care Manor,"3802 West Brown Street, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/8193a3d4-2331-4207-8fe7-01b302b3c608,1.0,,
10780,Bridgewater Assisted Living Deer Valley,"2641 West Union Hills Drive, Phoenix, Az 85027",https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-deer-valley,7135,Bridgewater Assisted Living,"2641 West Union Hills Drive, Phoenix, Az 85027",https://app.seniorplace.com/communities/show/5bba8892-3a6f-4135-8bf7-e64d6846f364,1.0,,
10783,Absolute Best Care Group Home,"8504 West Audrey Lane, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/absolute-best-care-group-home,6770,Absolute Best Care,"8504 West Audrey Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/f3a08c27-8f26-4ff2-b936-5ddded216443,1.0,,
10784,Acoma Assisted Living,"3437 West Acoma Drive, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/acoma-assisted-living-home,7224,Caring Hearts Phoenix,"3437 West Acoma Drive, Phoenix, Az 85053",https://app.seniorplace.com/communities/show/22a94ba0-5642-4db4-9026-58f807de5d4d,1.0,,
10785,Obriens Care Home,"15402 North Central Avenue, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/obriens-care-home,8820,Norbert Rogers,"15402 North Central Avenue, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/0cee0c1c-159f-4c65-945b-001785b76b33,1.0,,
10786,Desert Harbor Adult Care Home,"9140 West Hearn Road, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/desert-harbor-adult-care-home,8729,Mona Assisted Living,"9140 West Hearn Road, Peoria, Az 85381",https://app.seniorplace.com/communities/show/49cd054e-afc8-4339-a47b-bf9516875dc6,1.0,,
10787,West Valley Helping Hands 2,"8432 West Street John Road, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/west-valley-helping-hands-2-l-l-c,8056,Helping Hands Senior Living,"8432 West Saint John Road, Peoria, Az 85382",https://app.seniorplace.com/communities/show/8aaf6e4d-f37d-4935-b5e8-660ed3717b19,0.9565217391304348,,
10788,Monte Cristo Adult Care Home,"15835 North 6Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/monte-cristo-adult-care-home,7240,Casa Leticia,"15835 North 6Th Place, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/5fb24a5b-0825-4f0c-ae2a-b53d067c8ee0,1.0,,
10789,Mama Mary Assisted Living,"8207 West Cactus Road, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/mama-mary-assisted-living,8886,Ohana Adult Care Home 2,"8207 West Cactus Road, Peoria, Az 85381",https://app.seniorplace.com/communities/show/18ac9c6e-97c3-47b8-aff7-b11ad0964874,1.0,,
10793,A Lane Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/a-lane-adult-care-home,8888,Ohana Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/eec181f0-2c50-4780-ad45-699749d6837f,1.0,,
10794,Tang Assisted Living,"4113 West Hayward Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/tang-assisted-living-llc,6922,Arc Of Care,"4113 West Hayward Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/bb79afdd-8620-4115-8d28-664a5d5ba9e9,1.0,,
10802,A Touch Of Exceilence,"7763 West Ludlow Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/a-touch-of-exceilence-llc,6754,A Touch Of Excelence,"7763 West Ludlow Drive, Peoria, Az 85381",https://app.seniorplace.com/communities/show/41b21cdc-1cfc-4014-9e21-df415b1d314f,1.0,,
10805,Bsd Home Care,"1413 West San Miguel Avenue, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/b-s-d-home-care-llc,7057,Bs D Home Care,"1413 West San Miguel Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/89f7e5af-30f5-4831-9053-3b291c6efd04,1.0,,
10808,Palmaritas Home Care,"1002 West Las Palmaritas, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/palmaritas-home-care,7081,Bella Vita Residential Assisted Living Llc Las Palmaritas Dr,"1002 West Las Palmaritas Drive, Phoenix, Az 85021",https://app.seniorplace.com/communities/show/5aee1c96-db32-4110-a9a5-00b699676a53,0.9620253164556962,,
10809,Care More Assisted Living,"2532 West Larkspur Drive, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/care-more-assisted-living,8277,Joy Care Assisted Living,"2532 West Larkspur Drive, Phoenix, Az 85029",https://app.seniorplace.com/communities/show/bcdc40a3-670e-4d8f-a4b8-6074f39a0668,1.0,,
10810,Burzs Arrowhead Home Care,"8249 West Crocus Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/burz-s-arrowhead-home-care,8863,Nurses Assisted Living,"8249 West Crocus Drive, Peoria, Az 85381",https://app.seniorplace.com/communities/show/bad9c8cc-46b8-4d5b-9393-62a86a1158a2,1.0,,
