ID,Title,address,website
7212,Caring Angels Residential For Elderly Ii,"2585 East Honeysuckle Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/b5b9020a-06b5-4c88-9055-3e2a92a2992a
10478,Aloe Haven Assisted Living,"2585 East Honeysuckle Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/aloe-haven-assisted-living-home
7921,Grand Court Of Mesa,"262 East Brown Road, Mesa, Az 85201",https://app.seniorplace.com/communities/show/a6ccc5af-8bd5-414d-858c-ab66d298513c
10502,Grand Court Of Mesa Senior Living,"262 East Brown Road, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/grand-court-of-mesa
8417,Legacy House Avondale,"2635 North Dysart Road, Avondale, Az 85392",https://app.seniorplace.com/communities/show/28e5a343-6b65-4398-9ff7-a785c5a5b53a
8419,Legacy House Of Avondale,"2635 N Dysart Road, Avondale, Az 85392",https://app.seniorplace.com/communities/show/ad37ad02-eb52-4687-9746-36f009dfe940
10353,Legacy House Of Avondale,"2635 North Dysart Road, Avondale, Az 85392",https://www.seniorly.com/assisted-living/arizona/avondale/legacy-house-avondale
12773,Cogir Of Lotus Park Senior Living,"2639 West 3520 South, West Haven, Ut 84401",https://app.seniorplace.com/communities/show/1627c0bf-77e6-4b63-8fbd-51a18bbcdcd0
13737,Lotus Park Care Centers,"2639 West 3520 South, West Haven, Ut 84401",https://app.seniorplace.com/communities/show/35f7530d-69ee-47bf-8dd4-4340f5f9f942
9637,Starfish Care Homes Indian Ridge,"2641 North Bahana Drive, Tucson, Az 85715",https://app.seniorplace.com/communities/show/6906b4ff-26e6-43b1-8636-e677a54fd752
11142,Starfish Care Homes N Bahana Dr,"2641 North Bahana Drive, Tucson, Az 85715",https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-llc-2641-north-bahana-drive-tucson
7135,Bridgewater Assisted Living,"2641 West Union Hills Drive, Phoenix, Az 85027",https://app.seniorplace.com/communities/show/5bba8892-3a6f-4135-8bf7-e64d6846f364
10780,Bridgewater Assisted Living Deer Valley,"2641 West Union Hills Drive, Phoenix, Az 85027",https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-deer-valley
9350,Sage House 102Nd,"26420 North 102Nd Avenue, Peoria, Az 85383",https://app.seniorplace.com/communities/show/e07b90fc-263b-4288-a680-80b3c65228d7
10660,Elevated View,"26420 North 102Nd Avenue, Peoria, Az 85383",https://www.seniorly.com/assisted-living/arizona/peoria/elevated-view
7050,Azalea Bloom,"26808 North 24Th Avenue, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/972414a3-bb92-4b0f-8bc6-aff6ee60cb8b
10295,Dove Valley Assisted Living,"26808 North 24Th Avenue, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/dove-valley-assisted-living-home-llc
7025,Avanti Senior Living At Peoria,"26850 North Lake Pleasant Parkway, Peoria, Az 85383",https://app.seniorplace.com/communities/show/ec879ef5-a8f3-48f1-a1b9-597b68afcd99
9601,Spring Gardens Of Peoria,"26850 North Lake Pleasant Parkway, Peoria, Az 85383",https://app.seniorplace.com/communities/show/956b9fef-f894-4aa4-9174-038df9f8dacc
7267,Charles Residential Care Llc Iii,"2707 North 145Th Avenue, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/72a9dd95-1119-4ca0-a079-b2a708526330
10378,Charles Residential Care Iii,"2707 North 145Th Avenue, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care-iii
8763,Motherdears Place I,"2711 East Valencia Drive, Phoenix, Az 85042",https://app.seniorplace.com/communities/show/bd7dedb7-b563-468e-a02d-cc9895a3d766
10906,Motherdears Place,"2711 East Valencia Drive, Phoenix, Az 85042",https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-llc
7948,Hacienda At The River,"2720 East River Road, Tucson, Az 85718",https://app.seniorplace.com/communities/show/086ebc54-51a6-432b-8847-d818a87772d2
10936,The Hacienda At The River,"2720 East River Road, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/the-hacienda-at-the-river-tucson
8875,Oasis At El Corral Assisted Living Center,"2721 North Oracle Road, Tucson, Az 85705",https://app.seniorplace.com/communities/show/808ff36a-3ae0-43e6-bf21-f2a949c11edf
10937,Oasis Assisted Living Community,"2721 North Oracle Road, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/oasis-at-el-corral-assisted-living-center
10272,Zoes Assisted Living,"2730 South Pennington, Mesa, Az 85202",https://app.seniorplace.com/communities/show/4f595738-e3d2-4cca-a7c3-83530292ad48
10539,Pennington Manor Assisted Living,"2730 South Pennington, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/pennington-manor-assisted-living-home
8796,Neighbors Assisted Living North,"2845 Havasupai Boulevard, Lake Havasu City, Az 86404",https://app.seniorplace.com/communities/show/d523c7e9-befe-4801-a40c-867f6527e62f
10889,Sunhaven Assisted Living North,"2845 Havasupai Boulevard, Lake Havasu City, Az 86404",https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-north
7975,Happy Days Assisted Living,"2859 East Voltaire Avenue, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/12c06eda-a921-468d-8470-06cff837beb7
11076,A Tender Touch Assisted Living,"2859 East Voltaire Avenue, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/a-tender-touch-assisted-living-home
7052,Azalea Home,"2901 East North Lane, Phoenix, Az 85028",https://app.seniorplace.com/communities/show/48d488fb-9a48-4b5b-9c88-08d76dd37fe4
11028,At Home In Shea,"2901 East North Lane, Phoenix, Az 85028",https://www.seniorly.com/assisted-living/arizona/phoenix/at-home-in-shea
6721,29192 Assisted Living,"29192 North 76Th Street, Scottsdale, Az 85266",https://app.seniorplace.com/communities/show/372ea584-9f6b-44c2-9ba9-48f480527268
6876,American Dream Home Ii,"29192 N 76Th Street, Scottsdale, Az 85266",https://app.seniorplace.com/communities/show/48602d15-be73-4199-9307-c618ecc82531
9315,Rose Court Senior Living,"2935 North 18Th Place, Phoenix, Az 85016",https://app.seniorplace.com/communities/show/24084fc1-9dcf-42a7-90a8-429e495ec5ca
10718,Rose Court Assisted Living And Memory Care,"2935 North 18Th Place, Phoenix, Az 85016",https://www.seniorly.com/assisted-living/arizona/phoenix/rose-court-senior-living
7136,Bridgewater Assisted Living,"295 E Van Buren Street, Avondale, Az 85323",https://app.seniorplace.com/communities/show/9ce5d2b7-697a-45cd-979c-1f81349645c3
9526,Silver Birch Of Avondale,"295 East Van Buren Street, Avondale, Az 85323",https://app.seniorplace.com/communities/show/89ce7e84-031b-46db-aa99-3798dbfdff5c
10356,Bridgewater Assisted Living,"295 East Van Buren Street, Avondale, Az 85323",https://www.seniorly.com/assisted-living/arizona/avondale/bridgewater-avondale-operations
14340,Senior Living On Washington Low Income Housing For 62 No Contract,"2955 Washington Boulevard, Ogden, Ut 84401",https://app.seniorplace.com/communities/show/f293098b-2348-46d7-9213-374d830a4888
14342,Senior Living On Washington 62,"2955 Washington Boulevard, Ogden, Ut 84401",https://app.seniorplace.com/communities/show/fe0fdbc8-a8fa-43d5-b7e2-d3f1364b098a
8970,Paradise Living Centers Camelback,"302 East Maryland Avenue, Phoenix, Az 85012",https://app.seniorplace.com/communities/show/7e1a81e4-d8f8-409a-8913-dce493a753f0
10723,Paradise Living Centers Central Phoenix,"302 East Maryland Avenue, Phoenix, Az 85012",https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-central-phoenix
7088,Beloved Care Home,"306 East Harvard Avenue, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/6f0e4bef-3615-4855-86f8-e47b3a4ac60c
10542,Harvard Villa Assisted Living,"306 East Harvard Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/harvard-villa-assisted-living-home
8641,Maryland Gardens Care Center,"31 West Maryland Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/c417c4a0-af8e-4371-8cb3-31f881a0a55b
8642,Maryland Gardens Post Acute,"31 West Maryland Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf
14456,Solstice Senior Living At Sandy,"310 E 10600 S, Sandy, Ut 84070",https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7
14458,Solstice Senior Living At Sandy,"310 E 10600 S,, Sandy, Ut 84070",https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103
9936,The Peaks Health Rehabilitation,"3150 North Winding Brook Road, Flagstaff, Az 86001",https://app.seniorplace.com/communities/show/2c65f840-0618-4b90-b0d8-51766c2ea7a5
9938,The Peaks A Senior Living Community,"3150 N Winding Brook Road, Flagstaff, Az 86001",https://app.seniorplace.com/communities/show/758391c5-a759-499e-a072-c57661866c28
8694,Mesa Adult Care Home I I,"317 East Leland Street, Mesa, Az 85201",https://app.seniorplace.com/communities/show/124cb50e-74fd-41fd-b7b9-1422776dd41e
10921,Mesa Adult Care Home Ii,"317 East Leland Street, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/mesa-adult-care-home-ii
7096,Best Choice 2 Assisted Living,"3190 West Drake Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/b3fe7f7e-ca83-4b8e-9c42-24c46da78aca
10483,Magnificent Cedar,"3190 West Drake Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/magnificent-cedar
10231,Willow Wind Assisted Living,"3191 Aster Drive, Prescott, Az 86305",https://app.seniorplace.com/communities/show/28cdacab-239e-43aa-bf15-af850c94264d
11104,Willow Wind Residence,"3191 Aster Drive, Prescott, Az 86305",https://www.seniorly.com/assisted-living/arizona/prescott/willow-wind-residence
8092,Highland Park Estate,"3207 East Des Moines Street, Mesa, Az 85213",https://app.seniorplace.com/communities/show/8751d6ef-933c-4a7c-a52b-922e348350d2
10582,Des Moines Specialized Care,"3207 East Des Moines Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/des-moines-specialized-care
9182,Prestige Home,"3210 South Jojoba Way, Chandler, Az 85248",https://app.seniorplace.com/communities/show/93fb4ad5-22a7-41ce-ab42-1859296ee8ba
10480,Desert Palm 5,"3210 South Jojoba Way, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-5
6734,A D Assisted Living Carehome,"3213 East Mitchell Drive, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/cde90335-8ce2-4eba-8c68-b29c407a3b1b
11043,Blue Sage Assisted Living,"3213 East Mitchell Drive, Phoenix, Az 85018",https://www.seniorly.com/assisted-living/arizona/phoenix/blue-sage-assisted-living
7934,Green Garden 2 Senior Care,"3220 North Craycroft Road, Tucson, Az 85712",https://app.seniorplace.com/communities/show/0dc0ac62-a359-4020-ab16-22c2af696646
11180,Rose Petals Senior Care,"3220 North Craycroft Road, Tucson, Az 85712",https://www.seniorly.com/assisted-living/arizona/tucson/rose-petals-senior-care
7932,Green Garden 1 Senior Care,"3230 North Craycroft Road, Tucson, Az 85712",https://app.seniorplace.com/communities/show/27a3c935-967a-4ffb-8481-80f3a0448599
11154,Rose Garden Senior Care,"3230 North Craycroft Road, Tucson, Az 85712",https://www.seniorly.com/assisted-living/arizona/tucson/rose-garden-senior-care-tucson
8034,Hearts And Flowers Assisted Living,"3230 West Ironwood Drive, Chandler, Az 85226",https://app.seniorplace.com/communities/show/9aae6aac-5680-4d72-b9c1-141a0903f223
10472,Arizona Premier At Ironwood,"3230 West Ironwood Drive, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/arizona-premier-at-ironwood
9599,Spring Garden Assisted Living,"3291 West Harrison Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/8289c070-5172-4016-bab4-dacec86b57a9
10459,Castle Canyon Assisted Living,"3291 West Harrison Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/castle-canyon-assisted-living-inc
12208,Autumn Care Living Center Building 1,"332 W 300 North, Hyde Park, Ut 84318",https://app.seniorplace.com/communities/show/9cf333f2-f762-4d44-8f17-a0409bece751
12210,Autumn Care Living Center Building 2,"332 West 300 North, Hyde Park, Ut 84318",https://app.seniorplace.com/communities/show/902da37b-8cbf-4ec8-b991-efee7b2188ec
10134,Villa Ocotillo Assisted Living,"3327 North Civic Center Plaza, Scottsdale, Az 85251",https://app.seniorplace.com/communities/show/153760fc-3c38-4fce-9586-21483a23b379
10918,Villa Ocotillo,"3327 North Civic Center Plaza, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc
8246,Jal Assisted Living,"3332 West Venice Way, Chandler, Az 85226",https://app.seniorplace.com/communities/show/a0f58d9d-7f35-4732-a087-dbdcd7f2fac2
10489,Jal Assisted Living Facility,"3332 West Venice Way, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/jal-assisted-living-facility-llc
7000,Astoria Az Assisted Living,"3407 West Kristal Way, Phoenix, Az 85027",https://app.seniorplace.com/communities/show/97da96f8-bcc2-4383-be9f-9dabe7397d3a
10840,Alj Assisted Living I,"3407 West Kristal Way, Phoenix, Az 85027",https://www.seniorly.com/assisted-living/arizona/phoenix/alj-assisted-living-home-i
6986,Assisted Living Amber Hills,"34226 North 26Th Avenue, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/45a053b8-b784-47ee-9400-fef0817dd57c
10289,Amber Hills Assisted Living,"34226 North 26Th Avenue, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/amber-hills-assisted-living-home-llc
7004,At Home Cholla,"3429 East Cholla Street, Phoenix, Az 85028",https://app.seniorplace.com/communities/show/70874693-6b9b-4506-8042-9808f0bfdf31
11056,Adagio Gardens,"3429 East Cholla Street, Phoenix, Az 85028",https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-gardens
7224,Caring Hearts Phoenix,"3437 West Acoma Drive, Phoenix, Az 85053",https://app.seniorplace.com/communities/show/22a94ba0-5642-4db4-9026-58f807de5d4d
10784,Acoma Assisted Living,"3437 West Acoma Drive, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/acoma-assisted-living-home
7680,Fellowship Square Historic Mesa,"35 W Brown Road, Mesa, Az 85201",https://app.seniorplace.com/communities/show/b2318b64-dff4-494d-9ee2-ffd2220f26e1
10436,Fellowship Square Historic Mesa,"35 West Brown Road, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/fellowship-square-historic-mesa
7401,Desert Gem Assisted Living,"3569 East Utopia Road, Phoenix, Az 85050",https://app.seniorplace.com/communities/show/ae9bf106-f744-4249-bf95-1a04edf1490a
11031,Soft Touch Assisted Living,"3569 East Utopia Road, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/soft-touch-assisted-living
7208,Carefree Height Assisted Living,"35720 North 34Th Drive, Phoenix, Az 85086",https://app.seniorplace.com/communities/show/d2b64ef7-8ce3-42ff-abc4-90638f16cd82
10286,Carefree Heights,"35720 North 34Th Drive, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/carefree-heights
7952,Hacienda De Caring Hands,"3624 East Calle Del Prado, Tucson, Az 85716",https://app.seniorplace.com/communities/show/6ed26329-b353-425d-b6cc-46f4a0f295de
11167,Arizona New Era Eldercare,"3624 East Calle Del Prado, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/arizona-new-era-eldercare-l-l-c
9916,The Next Genesis I I,"3638 West Tonto Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/5b34ace1-466c-449f-8c15-e6d0d0144be1
10768,The Next Genesis Ii,"3638 West Tonto Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/the-next-genesis-ii
10187,Well Life Care Homes Feather,"3649 East Feather Avenue, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/217a7cca-e3d6-4256-957e-5240b14b13fb
10352,Vintage Hills,"3649 East Feather Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/vintage-hills
8194,Immaculate Heart Of Mary Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://app.seniorplace.com/communities/show/a4510c65-144e-4544-893c-3aeed512ab5c
10570,Guiding Angels Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/guiding-angels-assisted-living-llc
7399,Desert Gardens Assisted Living,"3700 North River Hills Drive, Tucson, Az 85750",https://app.seniorplace.com/communities/show/d25fa7c0-904d-441e-942e-65bba257f94e
11143,Desert Gardens Assisted Living And Memory Care,"3700 North River Hills Drive, Tucson, Az 85750",https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care
7028,Avista Senior Living,"3701 North Swan Road, Tucson, Az 85718",https://app.seniorplace.com/communities/show/37f61f7b-d278-43f1-8e69-5908b30eae0d
10929,Avista Senior Living Tucson,"3701 North Swan Road, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson
7112,Big Heart Angels Care Home,"3703 West Megan Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/66a39d08-ccdb-4e90-8bb9-3da0b532cb4e
10443,Big Heart Angel Assisted Living,"3703 West Megan Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/big-heart-angel-assisted-living-home
8888,Ohana Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/eec181f0-2c50-4780-ad45-699749d6837f
10793,A Lane Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/a-lane-adult-care-home
7595,Eternal Life Care Center,"3730 East Calle Barcelona, Tucson, Az 85716",https://app.seniorplace.com/communities/show/b7a3ff79-0cb8-470c-a480-e07a9e674c98
11138,Camino De Paz Assisted Living,"3730 East Calle Barcelona, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/camino-de-paz-assisted-living
8699,Mesa Serenity Assisted Living,"3759 East Clovis Avenue, Mesa, Az 85206",https://app.seniorplace.com/communities/show/b85fb05d-8bc6-4bac-9c46-2d6e78d3f8d6
10574,Sunrise Adult Care Center,"3759 East Clovis Avenue, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/sunrise-adult-care-center-llc
8372,Lakeview Trails Assisted Living,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/428a8d28-bf02-4211-a50d-98db0e2693c7
10569,Am Homes 2,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/am-homes-2
9435,Senior Care Manor,"3802 West Brown Street, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/8193a3d4-2331-4207-8fe7-01b302b3c608
10769,Magdas Family Home Care Ii,"3802 West Brown Street, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/magda-s-family-home-care-ii
9361,Sage House Expedition,"3820 East Expedition Way, Phoenix, Az 85050",https://app.seniorplace.com/communities/show/b956b38f-3f99-4e6c-a162-8f914454898d
10421,Maranatha Assisted Living,"3820 East Expedition Way, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/maranatha-assisted-living
6873,Amenity Home Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/95eab2c7-ecb4-4e25-9f23-c033e673f6c5
10508,Harmony Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/harmony-assisted-living
8972,Paradise Living Centers Camelback,"3937 East Montecito Avenue, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/258ea158-a29e-4a9c-8751-5ea3e8807565
11004,Paradise Living Centers Arcadia,"3937 East Montecito Avenue, Phoenix, Az 85018",https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-arcadia
7009,Ativo Senior Living Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/a139753c-ebb6-4355-8c06-50a8cbc0a3f3
10622,Ativo Senior Living Of Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley
7144,Broadway Proper Senior Living,"400 South Broadway Place, Tucson, Az 85710",https://app.seniorplace.com/communities/show/108f5df0-5583-4d46-8364-2325cb35a99e
11136,Broadway Proper Independent Assisted Living,"400 South Broadway Place, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/broadway-proper-retirement-community
7137,Bridgewater Assisted Livingmidtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/4c89f81c-62ec-4926-ba05-1085958fe1df
10724,Bridgewater Assisted Living Midtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown
8213,Infinite Pathways Care Home And Memory Care,"4015 E Street John Road,, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/75b6cc87-d981-4ab8-8c21-98223726ee07
11092,Pathways Assisted Living,"4015 East Street John Road, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/pathways-assisted-living-phoenix
9505,Sheridan Lane Assisted Living,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/4fe89b5d-c2cb-466e-bba3-f9960eedad10
10626,The Oasis Of Prescott,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott
9883,The Groves Assisted Living Place Llcpeach,"4024 East Pima Street, Tucson, Az 85712",https://app.seniorplace.com/communities/show/395abbd3-6557-47e2-9c5f-80246cc678ae
11148,Peach Tree Care Home,"4024 East Pima Street, Tucson, Az 85712",https://www.seniorly.com/assisted-living/arizona/tucson/peach-tree-care-home
7221,Caring Hearts Assisted Care Home Phoenix,"4029 E Pershing Avenue, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/d8a474f1-a3f5-4494-98ad-32e2c9942c67
11063,Caring Hearts Assisted Care Home,"4029 East Pershing Avenue, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/caring-hearts-assisted-care-home
13096,Forever Edelweiss Home,"4045 South Hannibal Street,, Aurora, Co 80013",https://app.seniorplace.com/communities/show/77fae798-d1e0-4be0-a588-cb4d3c11efeb
13717,Living With Dignity Assisted Living,"4045 South Hannibal Street, Aurora, Co 80013",https://app.seniorplace.com/communities/show/11685408-4b66-409f-ace3-2b97c940afe2
9430,Sedona Winds Independent Living,"405 Jacks Canyon Road, Sedona, Az 86351",https://app.seniorplace.com/communities/show/8c88a11a-749d-4e8e-b50d-1d2fbda02ed9
9432,Sedona Winds Independent Living Community,"405 Jacks Canyon Road, Sedona, Az 86351",https://app.seniorplace.com/communities/show/c9ec1fce-d8c6-448e-80d1-f91eb145c036
9103,Penda Home Care,"40968 West Portis Drive, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/d94f10bf-4ad9-459b-a91d-07d5ddb259dc
10913,Pendo Care Home,"40968 West Portis Drive, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home
6922,Arc Of Care,"4113 West Hayward Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/bb79afdd-8620-4115-8d28-664a5d5ba9e9
10794,Tang Assisted Living,"4113 West Hayward Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/tang-assisted-living-llc
10104,Via Elegante Sierra Vista Canyons,"4120 East Ramsey Road, Hereford, Az 85615",https://app.seniorplace.com/communities/show/4b5645de-6c7f-4c7e-adff-709521dbea7f
10867,Via Elegante Sierra Vista,"4120 East Ramsey Road, Hereford, Az 85615",https://www.seniorly.com/assisted-living/arizona/hereford/via-elegante-sierra-vista
9653,Starfish Care Homes,"4143 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/3b1d2041-298e-43ea-9f66-a9687a404a39
10981,Carlton Village 1,"4143 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1
9647,Starfish Care Homes,"4149 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0b5734e3-bdc4-4450-8be2-d8a041d82d10
10942,Starfish Care Homes Gardenview Circle,"4149 North Gardenview Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson
9639,Starfish Care Homes,"4155 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/a94def04-87dc-490a-8e06-8a33805f28d6
10984,Carlton Village 5,"4155 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5
9627,Starfish Care Homes,"4167 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/b4b35ad5-7350-48e7-9dcb-90e236d88d77
10985,Carlton Village 8,"4167 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8
9657,Starfish Care Homes,"4173 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0441bf2f-f75e-4bb8-8fee-6138c8562c8b
10983,Carlton Village 6,"4173 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6
9649,Starfish Care Homes,"4179 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/c539496a-d618-44e9-89a8-e2b7322865c7
10982,Carlton Village 4,"4179 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4
9641,Starfish Care Homes,"4185 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/f3a75e8a-9dcf-44dd-9b85-dfb3449c92b0
10980,Carlton Village 2,"4185 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2
8036,Heaven Can Wait,"4205 W Sioux Street, Laveen, Az 85339",https://app.seniorplace.com/communities/show/8c3ea156-98da-41ed-b5a1-e14bb9c12152
10897,Heaven Can Wait,"4205 West Sioux Street, Laveen, Az 85339",https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait
13312,Greenwood Manor,"421 West 11Th Street, Pueblo, Co 81003",https://app.seniorplace.com/communities/show/662c7722-87bd-45dd-adb9-9483e25224ae
13314,Greenwood Manor,"421 West 11Th Street, Pueblo, Co 81003",https://app.seniorplace.com/communities/show/5bb637bb-8cb4-4657-bec4-9ddafac23cf6
8998,Park Senior Villas At Goodyear,"4211 N Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/017ab033-fc9f-4882-b900-a0eb33c1b09e
9000,Park Senior Villas At Goodyear,"4211 North Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/ce46b839-d157-4c68-b7e0-b2df37cad9c6
7022,Avalon Cares Of Arizona,"4219 West Villa Maria Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/660f0b0a-e934-4b53-9fb9-3ff5c70353d9
10758,Avalon Care,"4219 West Villa Maria Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/avalon-care
8236,Intouch At Belmont,"4302 East Saint John Road, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/38f64292-0600-4ca4-ac1b-ee570e3da82b
