ID,Title,Address,Website,Source,Seniorly_URL,Senior_Place_URL,Phone,Normalized_Address
10918,Villa Ocotillo,"3327 North Civic Center Plaza, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc,field_68af89a6f8692,,3327 n civic center plaza scottsdale az 85251
8246,Jal Assisted Living,"3332 West Venice Way, Chandler, Az 85226",https://app.seniorplace.com/communities/show/a0f58d9d-7f35-4732-a087-dbdcd7f2fac2,seniorplace,,field_68af89a6f8692,,3332 w venice way chandler az 85226
10489,Jal Assisted Living Facility,"3332 West Venice Way, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/jal-assisted-living-facility-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/jal-assisted-living-facility-llc,field_68af89a6f8692,,3332 w venice way chandler az 85226
7000,Astoria Az Assisted Living,"3407 West Kristal Way, Phoenix, Az 85027",https://app.seniorplace.com/communities/show/97da96f8-bcc2-4383-be9f-9dabe7397d3a,seniorplace,,field_68af89a6f8692,,3407 w kristal way phoenix az 85027
10840,Alj Assisted Living I,"3407 West Kristal Way, Phoenix, Az 85027",https://www.seniorly.com/assisted-living/arizona/phoenix/alj-assisted-living-home-i,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/alj-assisted-living-home-i,field_68af89a6f8692,,3407 w kristal way phoenix az 85027
6986,Assisted Living Amber Hills,"34226 North 26Th Avenue, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/45a053b8-b784-47ee-9400-fef0817dd57c,seniorplace,,field_68af89a6f8692,,34226 n 26th ave phoenix az 85085
10289,Amber Hills Assisted Living,"34226 North 26Th Avenue, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/amber-hills-assisted-living-home-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/amber-hills-assisted-living-home-llc,field_68af89a6f8692,,34226 n 26th ave phoenix az 85085
7004,At Home Cholla,"3429 East Cholla Street, Phoenix, Az 85028",https://app.seniorplace.com/communities/show/70874693-6b9b-4506-8042-9808f0bfdf31,seniorplace,,field_68af89a6f8692,,3429 e cholla st phoenix az 85028
11056,Adagio Gardens,"3429 East Cholla Street, Phoenix, Az 85028",https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-gardens,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-gardens,field_68af89a6f8692,,3429 e cholla st phoenix az 85028
7224,Caring Hearts Phoenix,"3437 West Acoma Drive, Phoenix, Az 85053",https://app.seniorplace.com/communities/show/22a94ba0-5642-4db4-9026-58f807de5d4d,seniorplace,,field_68af89a6f8692,,3437 w acoma dr phoenix az 85053
10784,Acoma Assisted Living,"3437 West Acoma Drive, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/acoma-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/acoma-assisted-living-home,field_68af89a6f8692,,3437 w acoma dr phoenix az 85053
7680,Fellowship Square Historic Mesa,"35 W Brown Road, Mesa, Az 85201",https://app.seniorplace.com/communities/show/b2318b64-dff4-494d-9ee2-ffd2220f26e1,seniorplace,,field_68af89a6f8692,,35 w brown rd mesa az 85201
10436,Fellowship Square Historic Mesa,"35 West Brown Road, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/fellowship-square-historic-mesa,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/fellowship-square-historic-mesa,field_68af89a6f8692,,35 w brown rd mesa az 85201
7401,Desert Gem Assisted Living,"3569 East Utopia Road, Phoenix, Az 85050",https://app.seniorplace.com/communities/show/ae9bf106-f744-4249-bf95-1a04edf1490a,seniorplace,,field_68af89a6f8692,,3569 e utopia rd phoenix az 85050
11031,Soft Touch Assisted Living,"3569 East Utopia Road, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/soft-touch-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/soft-touch-assisted-living,field_68af89a6f8692,,3569 e utopia rd phoenix az 85050
7208,Carefree Height Assisted Living,"35720 North 34Th Drive, Phoenix, Az 85086",https://app.seniorplace.com/communities/show/d2b64ef7-8ce3-42ff-abc4-90638f16cd82,seniorplace,,field_68af89a6f8692,,35720 n 34th dr phoenix az 85086
10286,Carefree Heights,"35720 North 34Th Drive, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/carefree-heights,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/carefree-heights,field_68af89a6f8692,,35720 n 34th dr phoenix az 85086
7952,Hacienda De Caring Hands,"3624 East Calle Del Prado, Tucson, Az 85716",https://app.seniorplace.com/communities/show/6ed26329-b353-425d-b6cc-46f4a0f295de,seniorplace,,field_68af89a6f8692,,3624 e calle del prado tucson az 85716
11167,Arizona New Era Eldercare,"3624 East Calle Del Prado, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/arizona-new-era-eldercare-l-l-c,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/arizona-new-era-eldercare-l-l-c,field_68af89a6f8692,,3624 e calle del prado tucson az 85716
9916,The Next Genesis I I,"3638 West Tonto Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/5b34ace1-466c-449f-8c15-e6d0d0144be1,seniorplace,,field_68af89a6f8692,,3638 w tonto ln glendale az 85308
10768,The Next Genesis Ii,"3638 West Tonto Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/the-next-genesis-ii,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/the-next-genesis-ii,field_68af89a6f8692,,3638 w tonto ln glendale az 85308
10187,Well Life Care Homes Feather,"3649 East Feather Avenue, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/217a7cca-e3d6-4256-957e-5240b14b13fb,seniorplace,,field_68af89a6f8692,,3649 e feather ave gilbert az 85234
10352,Vintage Hills,"3649 East Feather Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/vintage-hills,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/vintage-hills,field_68af89a6f8692,,3649 e feather ave gilbert az 85234
8194,Immaculate Heart Of Mary Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://app.seniorplace.com/communities/show/a4510c65-144e-4544-893c-3aeed512ab5c,seniorplace,,field_68af89a6f8692,,3678 e thornton ave gilbert az 85297
10570,Guiding Angels Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/guiding-angels-assisted-living-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/guiding-angels-assisted-living-llc,field_68af89a6f8692,,3678 e thornton ave gilbert az 85297
7399,Desert Gardens Assisted Living,"3700 North River Hills Drive, Tucson, Az 85750",https://app.seniorplace.com/communities/show/d25fa7c0-904d-441e-942e-65bba257f94e,seniorplace,,field_68af89a6f8692,,3700 n river hills dr tucson az 85750
11143,Desert Gardens Assisted Living And Memory Care,"3700 North River Hills Drive, Tucson, Az 85750",https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care,field_68af89a6f8692,,3700 n river hills dr tucson az 85750
7028,Avista Senior Living,"3701 North Swan Road, Tucson, Az 85718",https://app.seniorplace.com/communities/show/37f61f7b-d278-43f1-8e69-5908b30eae0d,seniorplace,,field_68af89a6f8692,,3701 n swan rd tucson az 85718
10929,Avista Senior Living Tucson,"3701 North Swan Road, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson,field_68af89a6f8692,,3701 n swan rd tucson az 85718
7112,Big Heart Angels Care Home,"3703 West Megan Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/66a39d08-ccdb-4e90-8bb9-3da0b532cb4e,seniorplace,,field_68af89a6f8692,,3703 w megan st chandler az 85226
10443,Big Heart Angel Assisted Living,"3703 West Megan Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/big-heart-angel-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/big-heart-angel-assisted-living-home,field_68af89a6f8692,,3703 w megan st chandler az 85226
8888,Ohana Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/eec181f0-2c50-4780-ad45-699749d6837f,seniorplace,,field_68af89a6f8692,,3729 w ln ave phoenix az 85051
10793,A Lane Adult Care Home,"3729 West Lane Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/a-lane-adult-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/a-lane-adult-care-home,field_68af89a6f8692,,3729 w ln ave phoenix az 85051
7595,Eternal Life Care Center,"3730 East Calle Barcelona, Tucson, Az 85716",https://app.seniorplace.com/communities/show/b7a3ff79-0cb8-470c-a480-e07a9e674c98,seniorplace,,field_68af89a6f8692,,3730 e calle barcelona tucson az 85716
11138,Camino De Paz Assisted Living,"3730 East Calle Barcelona, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/camino-de-paz-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/camino-de-paz-assisted-living,field_68af89a6f8692,,3730 e calle barcelona tucson az 85716
8699,Mesa Serenity Assisted Living,"3759 East Clovis Avenue, Mesa, Az 85206",https://app.seniorplace.com/communities/show/b85fb05d-8bc6-4bac-9c46-2d6e78d3f8d6,seniorplace,,field_68af89a6f8692,,3759 e clovis ave mesa az 85206
10574,Sunrise Adult Care Center,"3759 East Clovis Avenue, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/sunrise-adult-care-center-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/sunrise-adult-care-center-llc,field_68af89a6f8692,,3759 e clovis ave mesa az 85206
8372,Lakeview Trails Assisted Living,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/428a8d28-bf02-4211-a50d-98db0e2693c7,seniorplace,,field_68af89a6f8692,,3760 e spring wheat ln gilbert az 85296
10569,Am Homes 2,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/am-homes-2,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/am-homes-2,field_68af89a6f8692,,3760 e spring wheat ln gilbert az 85296
9435,Senior Care Manor,"3802 West Brown Street, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/8193a3d4-2331-4207-8fe7-01b302b3c608,seniorplace,,field_68af89a6f8692,,3802 w brown st phoenix az 85051
10769,Magdas Family Home Care Ii,"3802 West Brown Street, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/magda-s-family-home-care-ii,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/magda-s-family-home-care-ii,field_68af89a6f8692,,3802 w brown st phoenix az 85051
9361,Sage House Expedition,"3820 East Expedition Way, Phoenix, Az 85050",https://app.seniorplace.com/communities/show/b956b38f-3f99-4e6c-a162-8f914454898d,seniorplace,,field_68af89a6f8692,,3820 e expedition way phoenix az 85050
10421,Maranatha Assisted Living,"3820 East Expedition Way, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/maranatha-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/maranatha-assisted-living,field_68af89a6f8692,,3820 e expedition way phoenix az 85050
6873,Amenity Home Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/95eab2c7-ecb4-4e25-9f23-c033e673f6c5,seniorplace,,field_68af89a6f8692,,3921 e leo place chandler az 85249
10508,Harmony Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/harmony-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/harmony-assisted-living,field_68af89a6f8692,,3921 e leo place chandler az 85249
8972,Paradise Living Centers Camelback,"3937 East Montecito Avenue, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/258ea158-a29e-4a9c-8751-5ea3e8807565,seniorplace,,field_68af89a6f8692,,3937 e montecito ave phoenix az 85018
11004,Paradise Living Centers Arcadia,"3937 East Montecito Avenue, Phoenix, Az 85018",https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-arcadia,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-arcadia,field_68af89a6f8692,,3937 e montecito ave phoenix az 85018
7009,Ativo Senior Living Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/a139753c-ebb6-4355-8c06-50a8cbc0a3f3,seniorplace,,field_68af89a6f8692,,3951 n viewpoint dr prescott valley az 86314
10622,Ativo Senior Living Of Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley,seniorly,https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley,field_68af89a6f8692,,3951 n viewpoint dr prescott valley az 86314
7144,Broadway Proper Senior Living,"400 South Broadway Place, Tucson, Az 85710",https://app.seniorplace.com/communities/show/108f5df0-5583-4d46-8364-2325cb35a99e,seniorplace,,field_68af89a6f8692,,400 s broadway place tucson az 85710
11136,Broadway Proper Independent Assisted Living,"400 South Broadway Place, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/broadway-proper-retirement-community,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/broadway-proper-retirement-community,field_68af89a6f8692,,400 s broadway place tucson az 85710
7137,Bridgewater Assisted Livingmidtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://app.seniorplace.com/communities/show/4c89f81c-62ec-4926-ba05-1085958fe1df,seniorplace,,field_68af89a6f8692,,4000 n 3rd ave phoenix az 85013
10724,Bridgewater Assisted Living Midtown,"4000 North 3Rd Avenue, Phoenix, Az 85013",https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown,field_68af89a6f8692,,4000 n 3rd ave phoenix az 85013
8213,Infinite Pathways Care Home And Memory Care,"4015 E Street John Road,, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/75b6cc87-d981-4ab8-8c21-98223726ee07,seniorplace,,field_68af89a6f8692,,4015 e st john rd phoenix az 85032
11092,Pathways Assisted Living,"4015 East Street John Road, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/pathways-assisted-living-phoenix,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/pathways-assisted-living-phoenix,field_68af89a6f8692,,4015 e st john rd phoenix az 85032
9505,Sheridan Lane Assisted Living,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/4fe89b5d-c2cb-466e-bba3-f9960eedad10,seniorplace,,field_68af89a6f8692,,4016 n sheridan ln prescott valley az 86314
10626,The Oasis Of Prescott,"4016 North Sheridan Lane, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott,seniorly,https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott,field_68af89a6f8692,,4016 n sheridan ln prescott valley az 86314
9883,The Groves Assisted Living Place Llcpeach,"4024 East Pima Street, Tucson, Az 85712",https://app.seniorplace.com/communities/show/395abbd3-6557-47e2-9c5f-80246cc678ae,seniorplace,,field_68af89a6f8692,,4024 e pima st tucson az 85712
11148,Peach Tree Care Home,"4024 East Pima Street, Tucson, Az 85712",https://www.seniorly.com/assisted-living/arizona/tucson/peach-tree-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/peach-tree-care-home,field_68af89a6f8692,,4024 e pima st tucson az 85712
7221,Caring Hearts Assisted Care Home Phoenix,"4029 E Pershing Avenue, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/d8a474f1-a3f5-4494-98ad-32e2c9942c67,seniorplace,,field_68af89a6f8692,,4029 e pershing ave phoenix az 85032
11063,Caring Hearts Assisted Care Home,"4029 East Pershing Avenue, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/caring-hearts-assisted-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/caring-hearts-assisted-care-home,field_68af89a6f8692,,4029 e pershing ave phoenix az 85032
13096,Forever Edelweiss Home,"4045 South Hannibal Street,, Aurora, Co 80013",https://app.seniorplace.com/communities/show/77fae798-d1e0-4be0-a588-cb4d3c11efeb,seniorplace,,field_68af89a6f8692,,4045 s hannibal st aurora co 80013
13717,Living With Dignity Assisted Living,"4045 South Hannibal Street, Aurora, Co 80013",https://app.seniorplace.com/communities/show/11685408-4b66-409f-ace3-2b97c940afe2,seniorplace,,field_68af89a6f8692,,4045 s hannibal st aurora co 80013
9430,Sedona Winds Independent Living,"405 Jacks Canyon Road, Sedona, Az 86351",https://app.seniorplace.com/communities/show/8c88a11a-749d-4e8e-b50d-1d2fbda02ed9,seniorplace,,field_68af89a6f8692,,405 jacks canyon rd sedona az 86351
9432,Sedona Winds Independent Living Community,"405 Jacks Canyon Road, Sedona, Az 86351",https://app.seniorplace.com/communities/show/c9ec1fce-d8c6-448e-80d1-f91eb145c036,seniorplace,,field_68af89a6f8692,,405 jacks canyon rd sedona az 86351
9103,Penda Home Care,"40968 West Portis Drive, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/d94f10bf-4ad9-459b-a91d-07d5ddb259dc,seniorplace,,field_68af89a6f8692,,40968 w portis dr maricopa az 85138
10913,Pendo Care Home,"40968 West Portis Drive, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home,field_68af89a6f8692,,40968 w portis dr maricopa az 85138
6922,Arc Of Care,"4113 West Hayward Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/bb79afdd-8620-4115-8d28-664a5d5ba9e9,seniorplace,,field_68af89a6f8692,,4113 w hayward ave phoenix az 85051
10794,Tang Assisted Living,"4113 West Hayward Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/tang-assisted-living-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/tang-assisted-living-llc,field_68af89a6f8692,,4113 w hayward ave phoenix az 85051
10104,Via Elegante Sierra Vista Canyons,"4120 East Ramsey Road, Hereford, Az 85615",https://app.seniorplace.com/communities/show/4b5645de-6c7f-4c7e-adff-709521dbea7f,seniorplace,,field_68af89a6f8692,,4120 e ramsey rd hereford az 85615
10867,Via Elegante Sierra Vista,"4120 East Ramsey Road, Hereford, Az 85615",https://www.seniorly.com/assisted-living/arizona/hereford/via-elegante-sierra-vista,seniorly,https://www.seniorly.com/assisted-living/arizona/hereford/via-elegante-sierra-vista,field_68af89a6f8692,,4120 e ramsey rd hereford az 85615
9653,Starfish Care Homes,"4143 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/3b1d2041-298e-43ea-9f66-a9687a404a39,seniorplace,,field_68af89a6f8692,,4143 n garden view circle tucson az 85705
10981,Carlton Village 1,"4143 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,field_68af89a6f8692,,4143 n garden view circle tucson az 85705
9647,Starfish Care Homes,"4149 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0b5734e3-bdc4-4450-8be2-d8a041d82d10,seniorplace,,field_68af89a6f8692,,4149 n gardenview circle tucson az 85705
10942,Starfish Care Homes Gardenview Circle,"4149 North Gardenview Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson,field_68af89a6f8692,,4149 n gardenview circle tucson az 85705
9639,Starfish Care Homes,"4155 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/a94def04-87dc-490a-8e06-8a33805f28d6,seniorplace,,field_68af89a6f8692,,4155 n garden view circle tucson az 85705
10984,Carlton Village 5,"4155 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5,field_68af89a6f8692,,4155 n garden view circle tucson az 85705
9627,Starfish Care Homes,"4167 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/b4b35ad5-7350-48e7-9dcb-90e236d88d77,seniorplace,,field_68af89a6f8692,,4167 n garden view circle tucson az 85705
10985,Carlton Village 8,"4167 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8,field_68af89a6f8692,,4167 n garden view circle tucson az 85705
9657,Starfish Care Homes,"4173 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0441bf2f-f75e-4bb8-8fee-6138c8562c8b,seniorplace,,field_68af89a6f8692,,4173 n garden view circle tucson az 85705
10983,Carlton Village 6,"4173 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6,field_68af89a6f8692,,4173 n garden view circle tucson az 85705
9649,Starfish Care Homes,"4179 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/c539496a-d618-44e9-89a8-e2b7322865c7,seniorplace,,field_68af89a6f8692,,4179 n garden view circle tucson az 85705
10982,Carlton Village 4,"4179 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,field_68af89a6f8692,,4179 n garden view circle tucson az 85705
9641,Starfish Care Homes,"4185 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/f3a75e8a-9dcf-44dd-9b85-dfb3449c92b0,seniorplace,,field_68af89a6f8692,,4185 n garden view circle tucson az 85705
10980,Carlton Village 2,"4185 North Garden View Circle, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,field_68af89a6f8692,,4185 n garden view circle tucson az 85705
8036,Heaven Can Wait,"4205 W Sioux Street, Laveen, Az 85339",https://app.seniorplace.com/communities/show/8c3ea156-98da-41ed-b5a1-e14bb9c12152,seniorplace,,field_68af89a6f8692,,4205 w sioux st laveen az 85339
10897,Heaven Can Wait,"4205 West Sioux Street, Laveen, Az 85339",https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait,seniorly,https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait,field_68af89a6f8692,,4205 w sioux st laveen az 85339
13312,Greenwood Manor,"421 West 11Th Street, Pueblo, Co 81003",https://app.seniorplace.com/communities/show/662c7722-87bd-45dd-adb9-9483e25224ae,seniorplace,,field_68af89a6f8692,,421 w 11th st pueblo co 81003
13314,Greenwood Manor,"421 West 11Th Street, Pueblo, Co 81003",https://app.seniorplace.com/communities/show/5bb637bb-8cb4-4657-bec4-9ddafac23cf6,seniorplace,,field_68af89a6f8692,,421 w 11th st pueblo co 81003
8998,Park Senior Villas At Goodyear,"4211 N Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/017ab033-fc9f-4882-b900-a0eb33c1b09e,seniorplace,,field_68af89a6f8692,,4211 n pebblecreek parkway goodyear az 85395
9000,Park Senior Villas At Goodyear,"4211 North Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/ce46b839-d157-4c68-b7e0-b2df37cad9c6,seniorplace,,field_68af89a6f8692,,4211 n pebblecreek parkway goodyear az 85395
7022,Avalon Cares Of Arizona,"4219 West Villa Maria Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/660f0b0a-e934-4b53-9fb9-3ff5c70353d9,seniorplace,,field_68af89a6f8692,,4219 w villa maria dr glendale az 85308
10758,Avalon Care,"4219 West Villa Maria Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/avalon-care,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/avalon-care,field_68af89a6f8692,,4219 w villa maria dr glendale az 85308
8236,Intouch At Belmont,"4302 East Saint John Road, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/38f64292-0600-4ca4-ac1b-ee570e3da82b,seniorplace,,field_68af89a6f8692,,4302 e saint john rd phoenix az 85032
11091,The Guardian Angel Assisted Living,"4302 East Saint John Road, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/the-guardian-angel-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/the-guardian-angel-assisted-living-home,field_68af89a6f8692,,4302 e saint john rd phoenix az 85032
7973,Happy And Healthy Assisted Living,"4302 East White Aster Street, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/3c2d88b7-9649-48ff-a4a9-7e845a370c74,seniorplace,,field_68af89a6f8692,,4302 e white aster st phoenix az 85044
10527,Simones Assisted Living,"4302 East White Aster Street, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/simone-s-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/simone-s-assisted-living,field_68af89a6f8692,,4302 e white aster st phoenix az 85044
8610,Marigold At Redwood Assisted Living,"4312 East Redwood Lane, Phoenix, Az 85048",https://app.seniorplace.com/communities/show/4fd89053-c24a-4f12-8ff5-db13faaa2e6b,seniorplace,,field_68af89a6f8692,,4312 e redwood ln phoenix az 85048
10521,Marigold Assisted Living,"4312 East Redwood Lane, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/marigold-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/marigold-assisted-living,field_68af89a6f8692,,4312 e redwood ln phoenix az 85048
8216,Infinity Assisted Living I,"4329 East 14Th Street, Tucson, Az 85711",https://app.seniorplace.com/communities/show/1f358303-7c45-45ee-a726-6e86dce13ab9,seniorplace,,field_68af89a6f8692,,4329 e 14th st tucson az 85711
11165,Carrington Assisted Living,"4329 East 14Th Street, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/carrington-assisted-living-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/carrington-assisted-living-llc,field_68af89a6f8692,,4329 e 14th st tucson az 85711
10164,Vista Pointe At Sierra Vista,"4400 Avenida Cochise, Sierra Vista, Az 85635",https://app.seniorplace.com/communities/show/954791fb-dfab-4569-8995-8da90244bb2c,seniorplace,,field_68af89a6f8692,,4400 avenida cochise sierra vista az 85635
11124,Prestige Assisted Living At Sierra Vista,"4400 Avenida Cochise, Sierra Vista, Az 85635",https://www.seniorly.com/assisted-living/arizona/sierra-vista/prestige-assisted-living-at-sierra-vista,seniorly,https://www.seniorly.com/assisted-living/arizona/sierra-vista/prestige-assisted-living-at-sierra-vista,field_68af89a6f8692,,4400 avenida cochise sierra vista az 85635
