ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Shiv Adult Care Home,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Shiv Adult Care Home Ii,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home-ii,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Koala Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/koala-care-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/koala-care-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Belindas Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/belinda-s-assisted-living-inc,https://www.seniorly.com/assisted-living/arizona/mesa/belinda-s-assisted-living-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Des Moines Specialized Care,https://www.seniorly.com/assisted-living/arizona/mesa/des-moines-specialized-care,https://www.seniorly.com/assisted-living/arizona/mesa/des-moines-specialized-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Golden Legacy Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Southern Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/southern-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/southern-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Mayberry Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler-heights/mayberry-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/chandler-heights/mayberry-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Young Family Care Homes And Investments,https://www.seniorly.com/assisted-living/arizona/chandler-heights/young-family-care-homes-and-investments-llc,https://www.seniorly.com/assisted-living/arizona/chandler-heights/young-family-care-homes-and-investments-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/f85a5378-2c6d-418b-8b2f-17053d7cbb53,Assisted Living Home,Assisted Living Home
,Garden Rose Assisted Living,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/garden-rose-assisted-living,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/garden-rose-assisted-living,Assisted Living Home,,,
,Az Assisted Living,https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,Assisted Living Home,,,
,Dayflower Care Home,https://www.seniorly.com/assisted-living/arizona/queen-creek/dayflower-care-home,https://www.seniorly.com/assisted-living/arizona/queen-creek/dayflower-care-home,Assisted Living Home,https://app.seniorplace.com/communities/show/7dc46ce5-bb09-4b3e-8037-0026b47d1344,Assisted Living Home,Assisted Living Home
,Alder Leaf Assisted Living,https://www.seniorly.com/assisted-living/arizona/queen-creek/alder-leaf-assisted-living,https://www.seniorly.com/assisted-living/arizona/queen-creek/alder-leaf-assisted-living,Assisted Living Home,https://app.seniorplace.com/communities/show/4a010675-d490-4298-9b79-f3d609b967d8,Assisted Living Home,Assisted Living Home
,Acuna At Morning Sun,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun,Assisted Living Home,https://app.seniorplace.com/communities/show/4a1723d3-48f1-4940-a331-09f58491e80f,Assisted Living Home,Assisted Living Home
,Acuna At Morning Sun Ii,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun-ii,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun-ii,Assisted Living Home,,,
,Renatas Home For The Elderly,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8,Assisted Living Home,Assisted Living Home
,Treasures Of Wisdom,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/treasures-of-wisdom,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/treasures-of-wisdom,Assisted Living Home,,,
,San Tan Valley Assisted Living,https://www.seniorly.com/assisted-living/arizona/queen-creek/san-tan-valley-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/queen-creek/san-tan-valley-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Spring Adult Care Home,https://www.seniorly.com/assisted-living/arizona/chandler/desert-spring-adult-care-home,https://www.seniorly.com/assisted-living/arizona/chandler/desert-spring-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Renatas Home For The Elderly 2,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/d62f3ca8-19af-4a10-bd9b-94fea45acfb3,Assisted Living Home,Assisted Living Home
,Zen Family Care At Wayne Ranch,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/zen-family-care-at-wayne-ranch,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/zen-family-care-at-wayne-ranch,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Canyon Oaks Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Angels Wings Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,Assisted Living Home,https://app.seniorplace.com/communities/show/d6b5dbcb-9de3-48db-890f-dbc6317377bd,Assisted Living Home,Assisted Living Home
,Supreme Assisted Living Care Home,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Harmony Adult Living Solution,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,Assisted Living Home,https://app.seniorplace.com/communities/show/3ec7c630-3dec-4231-8d3a-1ac0a3ef9889,Assisted Living Home,Assisted Living Home
,Annas Assisted Living,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,New Horizons Adult Care Home 3,https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Granite View Adult Care Home,https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Meadows Of Prescott Valley,https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/02f4a23c-15d5-4702-931d-a5e1bd2eb6af,Assisted Living Home,Assisted Living Home
,Circle Of Life 2,https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,Assisted Living Home,,,
,Brookings,https://www.seniorly.com/assisted-living/arizona/prescott/brookings,https://www.seniorly.com/assisted-living/arizona/prescott/brookings,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/bab97e29-06b6-4f3b-9f32-740d381e8bfe,Assisted Living Home,Assisted Living Home
,Generations Senior Living,https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Christian Care Assisted Living Cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,Assisted Living Home,,,
,Living Spaces Assisted Living,https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,Assisted Living Home,,,
,Christian Care Cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-cottonwood,"Assisted Living Home, Independent Living",,,
,Mingus Terrace Assisted Living,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/91209b4a-0a5c-4a30-a72d-fb4295edd259,Assisted Living Home,Assisted Living Home
,Mingus Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-manor-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-manor-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Valley View Care,https://www.seniorly.com/assisted-living/arizona/cottonwood/valley-view-care,https://www.seniorly.com/assisted-living/arizona/cottonwood/valley-view-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Country Manor,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-manor-cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-manor-cottonwood,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Country Ranch,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-ranch,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-ranch,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Country Cottage,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-cottage,https://www.seniorly.com/assisted-living/arizona/cottonwood/country-cottage,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Page Springs Living,https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living,https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/572061a2-7df7-4801-b3bd-d95592554671,Assisted Living Home,Assisted Living Home
,Glassford Place,https://www.seniorly.com/assisted-living/arizona/prescott-valley/glassford-place,https://www.seniorly.com/assisted-living/arizona/prescott-valley/glassford-place,Assisted Living Home,,,
,Touchmark At The Ranch,https://www.seniorly.com/assisted-living/arizona/prescott/touchmark-at-the-ranch,https://www.seniorly.com/assisted-living/arizona/prescott/touchmark-at-the-ranch,"Assisted Living Home, Independent Living, Memory Care",,,
,Ativo Senior Living Of Prescott Valley,https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley,https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley,"Assisted Living Home, Independent Living, Memory Care",,,
,Arizona Angels,https://www.seniorly.com/assisted-living/arizona/dewey/arizona-angels-dewey,https://www.seniorly.com/assisted-living/arizona/dewey/arizona-angels-dewey,Assisted Living Home,,,
,Hilltop Quail Haven,https://www.seniorly.com/assisted-living/arizona/prescott/hilltop-quail-haven-inc,https://www.seniorly.com/assisted-living/arizona/prescott/hilltop-quail-haven-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Edenz Assisted Living,https://www.seniorly.com/assisted-living/arizona/prescott-valley/edenz-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/prescott-valley/edenz-assisted-living-home,Assisted Living Home,,,
,The Oasis Of Prescott,https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott,https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-oasis-of-prescott,Assisted Living Home,,,
,Westfield Assisted Living,https://www.seniorly.com/assisted-living/arizona/prescott-valley/westfield-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/prescott-valley/westfield-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Arizona Angels,https://www.seniorly.com/assisted-living/arizona/prescott-valley/arizona-angels-prescott-valley,https://www.seniorly.com/assisted-living/arizona/prescott-valley/arizona-angels-prescott-valley,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Shiloh Adult Care,https://www.seniorly.com/assisted-living/arizona/prescott-valley/shiloh-adult-care-llc,https://www.seniorly.com/assisted-living/arizona/prescott-valley/shiloh-adult-care-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Elaines Forest House,https://www.seniorly.com/assisted-living/arizona/flagstaff/elaine-s-forest-house,https://www.seniorly.com/assisted-living/arizona/flagstaff/elaine-s-forest-house,Assisted Living Home,,,
,Highgate Senior Living At Flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff,Assisted Living Home,,,
,Eldercare Springs,https://www.seniorly.com/assisted-living/arizona/flagstaff/eldercare-springs,https://www.seniorly.com/assisted-living/arizona/flagstaff/eldercare-springs,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Heritage Assisted Living,https://www.seniorly.com/assisted-living/arizona/flagstaff/heritage-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/flagstaff/heritage-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Heritage Tradition,https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition,https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition,"Assisted Living Home, Independent Living",https://app.seniorplace.com/communities/show/733bf09a-4bf3-4890-a74c-2926fb94642c,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
,The Gardens Of Sun City,https://www.seniorly.com/assisted-living/arizona/sun-city/the-gardens-of-sun-city,https://www.seniorly.com/assisted-living/arizona/sun-city/the-gardens-of-sun-city,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/communities/show/454e6d77-332f-428b-a893-bdff1be68785,,
,Ridges At Peoria,https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living,https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/communities/show/6265161f-1a89-4121-b93a-a049d215e827,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
,Fellowship Square Surprise,https://www.seniorly.com/assisted-living/arizona/surprise/fellowship-square-surprise,https://www.seniorly.com/assisted-living/arizona/surprise/fellowship-square-surprise,"Assisted Living Home, Independent Living, Memory Care",,,
,Sun City West Assisted Living,https://www.seniorly.com/assisted-living/arizona/sun-city-west/sun-city-west-assisted-living,https://www.seniorly.com/assisted-living/arizona/sun-city-west/sun-city-west-assisted-living,"Assisted Living Home, Independent Living, Memory Care",,,
,The Care Center At Royal Oaks,https://www.seniorly.com/assisted-living/arizona/sun-city/the-care-center-at-royal-oaks,https://www.seniorly.com/assisted-living/arizona/sun-city/the-care-center-at-royal-oaks,Assisted Living Home,,,
,Solana At The Park,https://www.seniorly.com/assisted-living/arizona/surprise/solana-at-the-park,https://www.seniorly.com/assisted-living/arizona/surprise/solana-at-the-park,Assisted Living Home,,,
,Fairmont Village,https://www.seniorly.com/assisted-living/arizona/peoria/fairmont-village,https://www.seniorly.com/assisted-living/arizona/peoria/fairmont-village,"Assisted Living Home, Independent Living, Memory Care",,,
,Palos Verdes Senior Living,https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living,https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Lifestream At Thunderbird,https://www.seniorly.com/assisted-living/arizona/glendale/lifestream-at-thunderbird,https://www.seniorly.com/assisted-living/arizona/glendale/lifestream-at-thunderbird,"Assisted Living Home, Independent Living",,,
,Ventana Winds Retirement Home,https://www.seniorly.com/assisted-living/arizona/youngtown/ventana-winds-retirement-home,https://www.seniorly.com/assisted-living/arizona/youngtown/ventana-winds-retirement-home,"Assisted Living Home, Independent Living, Memory Care",,,
,Moonlight Manor,https://www.seniorly.com/assisted-living/arizona/surprise/moonlight-manor,https://www.seniorly.com/assisted-living/arizona/surprise/moonlight-manor,"Assisted Living Home, Independent Living, Memory Care",,,
,Amethyst Arbor,https://www.seniorly.com/assisted-living/arizona/peoria/amethyst-arbor-assisted-living,https://www.seniorly.com/assisted-living/arizona/peoria/amethyst-arbor-assisted-living,Assisted Living Home,,,
,Sun Valley Lodge,https://www.seniorly.com/assisted-living/arizona/sun-city/sun-valley-lodge,https://www.seniorly.com/assisted-living/arizona/sun-city/sun-valley-lodge,"Assisted Living Home, Independent Living",,,
,Friendship House,https://www.seniorly.com/assisted-living/arizona/sun-city/friendship-house-sun-city,https://www.seniorly.com/assisted-living/arizona/sun-city/friendship-house-sun-city,Assisted Living Home,,,
,Surprise Memory Care,https://www.seniorly.com/assisted-living/arizona/surprise/surprise-memory-care-llp,https://www.seniorly.com/assisted-living/arizona/surprise/surprise-memory-care-llp,"Assisted Living Home, Independent Living, Memory Care",,,
,Heart To Heart Ach,https://www.seniorly.com/assisted-living/arizona/el-mirage/heart-to-heart-ach,https://www.seniorly.com/assisted-living/arizona/el-mirage/heart-to-heart-ach,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Ccs Adult Care,https://www.seniorly.com/assisted-living/arizona/surprise/cc-s-adult-care-inc,https://www.seniorly.com/assisted-living/arizona/surprise/cc-s-adult-care-inc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/71ea0d29-64c0-4d00-b297-c004d0bcd4ac,Assisted Living Home,Assisted Living Home
,Royal Oaks Assisted Living Center,https://www.seniorly.com/assisted-living/arizona/sun-city/royal-oaks-assisted-living-center,https://www.seniorly.com/assisted-living/arizona/sun-city/royal-oaks-assisted-living-center,Assisted Living Home,https://app.seniorplace.com/communities/show/226be915-ecbe-4853-8416-a8be700582d8,,
,The Inn At Freedom Plaza,https://www.seniorly.com/assisted-living/arizona/peoria/the-inn-at-freedom-plaza,https://www.seniorly.com/assisted-living/arizona/peoria/the-inn-at-freedom-plaza,Assisted Living Home,,,
,Chaparral Winds Assisted Living,https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living,https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living,Assisted Living Home,https://app.seniorplace.com/communities/show/434f3b2c-771a-4c77-9c87-7c4c9efa927d,Assisted Living Home,Assisted Living Home
,The Heritage Legacy,https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-legacy,https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-legacy,Assisted Living Home,,,
,Inn At The Amethyst Assisted Living,https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living,https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living,Assisted Living Home,,,
,Orchard Pointe Assisted Living Memory Support,https://www.seniorly.com/assisted-living/arizona/surprise/orchard-pointe-assisted-living-memory-support,https://www.seniorly.com/assisted-living/arizona/surprise/orchard-pointe-assisted-living-memory-support,Assisted Living Home,,,
,Above And Beyond Senior Care,https://www.seniorly.com/assisted-living/arizona/el-mirage/above-and-beyond-senior-care,https://www.seniorly.com/assisted-living/arizona/el-mirage/above-and-beyond-senior-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Care First,https://www.seniorly.com/assisted-living/arizona/el-mirage/care-first,https://www.seniorly.com/assisted-living/arizona/el-mirage/care-first,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Elevated View,https://www.seniorly.com/assisted-living/arizona/peoria/elevated-view,https://www.seniorly.com/assisted-living/arizona/peoria/elevated-view,Assisted Living Home,,,
,Living Waters Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/living-waters-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/living-waters-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sage Laurel,https://www.seniorly.com/assisted-living/arizona/glendale/sage-laurel,https://www.seniorly.com/assisted-living/arizona/glendale/sage-laurel,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Oasis Pavilion Nursing Rehabilitation Center,https://www.seniorly.com/assisted-living/arizona/casa-grande/oasis-pavilion-nursing-rehabilitation-center,https://www.seniorly.com/assisted-living/arizona/casa-grande/oasis-pavilion-nursing-rehabilitation-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Aspire Transitional Care,https://www.seniorly.com/assisted-living/arizona/flagstaff/aspire-transitional-care,https://www.seniorly.com/assisted-living/arizona/flagstaff/aspire-transitional-care,"Assisted Living Home, Independent Living, Nursing Home",,,
,Haven Of Flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/haven-of-flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/haven-of-flagstaff,"Assisted Living Home, Independent Living, Nursing Home",,,
,Angels Touch Care Home,https://www.seniorly.com/assisted-living/arizona/fort-mohave/angel-s-touch-care-home,https://www.seniorly.com/assisted-living/arizona/fort-mohave/angel-s-touch-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/e80c0309-4f98-432c-b1ea-277225d9f702,Assisted Living Home,Assisted Living Home
,The Legacy Rehab Care Center,https://www.seniorly.com/assisted-living/arizona/tucson/the-legacy-rehab-care-center,https://www.seniorly.com/assisted-living/arizona/tucson/the-legacy-rehab-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Morningstar Of Fountain Hills,https://www.seniorly.com/assisted-living/arizona/fountain-hills/morning-star-of-fountain-hills,https://www.seniorly.com/assisted-living/arizona/fountain-hills/morning-star-of-fountain-hills,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/communities/show/4b3cc668-9f76-457b-ae03-94094ee30eea,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
,Andara By Cogir,https://www.seniorly.com/assisted-living/arizona/scottsdale/andara-by-cogir,https://www.seniorly.com/assisted-living/arizona/scottsdale/andara-by-cogir,"Assisted Living Home, Independent Living",,,
,Fountain View Village,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountain-view-village,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountain-view-village,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/communities/show/7491fa4f-8f2f-4987-ab2d-ded6b62b0a5c,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
,Belmont Village Senior Living Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/belmont-village-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/belmont-village-scottsdale,"Assisted Living Home, Independent Living, Memory Care",,,
,Truewood By Merrill Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/truewood-by-merrill-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/truewood-by-merrill-scottsdale,"Assisted Living Home, Independent Living, Memory Care",,,
,Life Care Center Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/life-care-center-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/life-care-center-of-scottsdale,"Assisted Living Home, Independent Living, Nursing Home",,,
,Scottsdale Memory Care,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-memory-care,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-memory-care,"Assisted Living Home, Independent Living, Memory Care",,,
,Fountainview Assisted Living Facility,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-facility,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-facility,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Fountainview Assisted Living,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/3534f469-73b5-4aca-923a-588dc5f38342,Assisted Living Home,Assisted Living Home
,Tuscan Manor,https://www.seniorly.com/assisted-living/arizona/fountain-hills/tuscan-manor-fountain-hills,https://www.seniorly.com/assisted-living/arizona/fountain-hills/tuscan-manor-fountain-hills,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Scottsdale North,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-north,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-north,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,East Shea Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/east-shea-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/east-shea-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community, Memory Care",,,
,Avenir Memory Care At Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/avenir-memory-care-at-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/avenir-memory-care-at-scottsdale,"Assisted Living Home, Independent Living, Memory Care",,,
,Sante Of North Scottsdale,https://www.seniorly.com/assisted-living/arizona/gilbert/sante-of-north-scottsdale,https://www.seniorly.com/assisted-living/arizona/gilbert/sante-of-north-scottsdale,"Assisted Living Home, Independent Living, Nursing Home",,,
,The Sierras Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-sierra-s-assisted-living,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-sierra-s-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Lianns Homes 2,https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-2,https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-2,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Scottsdale Life Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-life-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-life-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Bethany Adult Home Care,https://www.seniorly.com/assisted-living/arizona/scottsdale/bethany-adult-home-care-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/bethany-adult-home-care-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Via Linda Assisted Livng,https://www.seniorly.com/assisted-living/arizona/scottsdale/via-linda-assisted-livng,https://www.seniorly.com/assisted-living/arizona/scottsdale/via-linda-assisted-livng,Assisted Living Home,,,
,Kay Adult Care Home,https://www.seniorly.com/assisted-living/arizona/scottsdale/kay-adult-care-home,https://www.seniorly.com/assisted-living/arizona/scottsdale/kay-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
