ID,Title,Address,Website,Source
8317,Kindred Homes Yuma,"2686 East County 15 12, Yuma, Az 85365",https://app.seniorplace.com/communities/show/d2975125-75f9-4ee3-8f34-00b2bbd4708d,seniorplace
13586,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/c8dcbf84-83b1-4ef5-bf03-4efa06f66b66,seniorplace
13584,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1,seniorplace
8322,Kiran Manor,"2150 East Flintlock Way, Chandler, Az 85286",https://app.seniorplace.com/communities/show/3e050fd8-0ba9-4499-80ea-63260008d5b1,seniorplace
10494,Kiran Manor,"2150 East Flintock Way, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/kiran-manor,seniorly
8329,Kleins Home Care,"8846 East Calle Playa, Tucson, Az 85715",https://app.seniorplace.com/communities/show/6f70ce45-6fb9-45e4-a2cb-68cc8549ec20,seniorplace
8327,Kleins Home Care,"8850 East Calle Bolivar, Tucson, Az 85715",https://app.seniorplace.com/communities/show/70a1714a-e21c-403e-8405-4f7f917f5255,seniorplace
8356,La Sonora At Dove Mountain,"5250 West Dove Centre Road, Oro Valley, Az 85658",https://app.seniorplace.com/communities/show/14fe4d80-91b6-4a82-9ecb-4439a721be09,seniorplace
10907,La Sonora At Dove Mountain,"5250 West Dove Centre Road, Marana, Az 85658",https://www.seniorly.com/assisted-living/arizona/marana/la-sonora-at-dove-mountain,seniorly
8368,Lakeview Assisted Living,"20044 North 68Th Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/lakeview-assisted-living,seniorly
8370,Lakeview Assisted Living,"10048 East Lakeview Avenue, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/lakeview-assisted-living-home-llc,seniorly
8395,Laurel I Al,"4715 West Laurel Lane, Glendale, Az 85304",https://app.seniorplace.com/communities/show/d169dd6c-d59b-430d-9902-9a66ed790fda,seniorplace
8397,Laurel I Al,"4709 West Laurel Lane, Glendale, Az 85304",https://app.seniorplace.com/communities/show/e25f65fb-9bf8-4cfd-81e8-bdd53d1e6dcd,seniorplace
8409,Legacy Assisted Living,"13464 West Cottonwood Street, Surprise, Az 85374",https://app.seniorplace.com/communities/show/26ae2419-321d-48b0-9abf-e62de9ce79a5,seniorplace
8411,Legacy Assisted Living,"15364 West Aster Drive, Surprise, Az 85379",https://app.seniorplace.com/communities/show/f99a8493-ae53-44a3-948e-4edf6f92554f,seniorplace
10353,Legacy House Of Avondale,"2635 North Dysart Road, Avondale, Az 85392",https://www.seniorly.com/assisted-living/arizona/avondale/legacy-house-avondale,seniorly
8419,Legacy House Of Avondale,"2635 N Dysart Road, Avondale, Az 85392",https://app.seniorplace.com/communities/show/ad37ad02-eb52-4687-9746-36f009dfe940,seniorplace
13659,Legacy Village Of Provo,"4146 North University Avenue, Provo, Ut 84604",https://app.seniorplace.com/communities/show/2e2d11b4-0cd2-477c-86a3-fdffcb2a0ac6,seniorplace
13657,Legacy Village Of Provo,"4146 N University Avenue, Provo, Provo, Ut 84604",https://app.seniorplace.com/communities/show/bca372f0-7c9a-4e04-856f-981699c01f38,seniorplace
8433,Legends Senior Living,"20371 North 65Th Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/4321edc1-c05d-4e4d-82b7-013c83fca3b2,seniorplace
8435,Legends Senior Living,"6207 West Comet Avenue, Glendale, Az 85302",https://app.seniorplace.com/communities/show/8d6907c3-883a-43fb-9f57-883c1db620e0,seniorplace
8437,Legends Senior Living,"20424 North 98Th Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/abab3747-d2b4-4fcd-af6a-f0d45c06c8db,seniorplace
8476,Lifestream At Youngtown,"11555 W Peoria Avenue, Youngtown, Az 85363",https://app.seniorplace.com/communities/show/49aa689d-452f-4c3f-bf64-2c569a0803c4,seniorplace
8477,Lifestream At Youngtown,"11315 West Peoria Avenue, Youngtown, Az 85363",https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown,seniorly
10379,Litchfield Terrace Assisted Living,"13850 West Blossom Way, Litchfield Park, Az 85340",https://www.seniorly.com/assisted-living/arizona/litchfield-park/litchfield-terrace-assisted-living-home,seniorly
8492,Litchfield Terrace Assisted Living,"13850 Blossom Way, Litchfield Park, Az 85340",https://app.seniorplace.com/communities/show/ea0fafab-aad9-4e1c-bb08-e20e5e4b65b7,seniorplace
8512,Los Alamos Assisted Living,"2671 Edais Street, San Luis, Az 85349",https://app.seniorplace.com/communities/show/7d42d838-84f8-40db-a739-61dce8c056b8,seniorplace
13726,Los Alamos Assisted Living,"1010 Sombrillo Court, Los Alamos, Nm 87544",https://app.seniorplace.com/communities/show/691e057d-4069-4dde-bff4-4574ea34b98c,seniorplace
13749,Mackenzie Place Colorado Springs,"1655 Elm Creek View, Colorado Springs, Co 80907",https://app.seniorplace.com/communities/show/c76b9e7b-c54d-41bc-907e-ac8c31c597a4,seniorplace
13751,Mackenzie Place Colorado Springs,"1655 Elm Creek View, Colorado Springs, Co 80907",https://app.seniorplace.com/communities/show/fe61b127-63b5-452e-90de-9d0663d2bc2b,seniorplace
10465,Magic Touch Adult Care,"2148 East Winchester Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/magic-touch-adult-care,seniorly
8569,Magic Touch Adult Care,"2148 East Winchester Way, Chandler, Az 85286",https://app.seniorplace.com/communities/show/6a1a3c95-2586-42f2-9f5e-1068e8cfe76d,seniorplace
10995,Maravilla Scottsdale,"7325 East Princess Boulevard, Scottsdale, Az 85255",https://www.seniorly.com/assisted-living/arizona/scottsdale/maravilla-scottsdale,seniorly
8590,Maravilla Scottsdale,"7375 East Princess Boulevard, Scottsdale, Az 85255",https://app.seniorplace.com/communities/show/d031b362-3994-468e-8095-31fedef2df56,seniorplace
8635,Mary Grace Care Home,"74 South Prairie Road, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,seniorplace
8634,Mary Grace Care Home,"9837 East Tahoe Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/mary-grace-care-home,seniorly
8632,Mary Petes Assisted Living,"1164 West Oleta Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living,seniorly
8630,Mary Petes Assisted Living,"6431 North Montrose Drive, Tucson, Az 85741",https://app.seniorplace.com/communities/show/cc140db1-452b-420d-9540-fe4560263637,seniorplace
8662,Mayfair Eden Homes,"216 South 98Th Way, Mesa, Az 85208",https://app.seniorplace.com/communities/show/fd6c2265-0d97-4d8e-a834-51f58f41a023,seniorplace
8660,Mayfair Eden Homes,"210 South 98Th Way, Mesa, Az 85208",https://app.seniorplace.com/communities/show/20d3bac4-ae3e-436e-8738-7fa193c831c1,seniorplace
8664,Mayfair Eden Homes,"1625 North 72Nd Street, Mesa, Az 85207",https://app.seniorplace.com/communities/show/03262afa-bace-410a-a6f0-441dc31242e8,seniorplace
8686,Mercys Care Home I,"6651 South 4 Peaks Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/1926d343-1a4b-4ca3-8482-43d70c9f17a5,seniorplace
10512,Mercys Care Home I,"6651 South Four Peaks Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-i,seniorly
8701,Metropolitan Assisted Living,"1781 East Folley Court, Chandler, Az 85225",https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58,seniorplace
8703,Metropolitan Assisted Living,"1219 West Straford Avenue, Gilbert, Az 85233",https://app.seniorplace.com/communities/show/c9904461-be0a-4c7f-b561-d80639bfc5fd,seniorplace
13830,Millbrook Homes,"6731 West Portland Place, Littleton, Co 80128",https://app.seniorplace.com/communities/show/35985fa5-3a24-45be-aba2-22952ec17ed5,seniorplace
13828,Millbrook Homes,"7364 South Fillmore Circle, Centennial, Co 80122",https://app.seniorplace.com/communities/show/4bab050e-e2a2-4193-860a-382b327b6db2,seniorplace
10613,Mingus Terrace Assisted Living,"1236 South Pioneer Drive, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,seniorly
8707,Mingus Terrace Assisted Living,"1236 Pioneer Drive, Cottonwood, Az 86326",https://app.seniorplace.com/communities/show/91209b4a-0a5c-4a30-a72d-fb4295edd259,seniorplace
8713,Miramonte Alh,"14601 North 55Th Place, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/111ce1e6-006b-4904-a407-6032fc56ab49,seniorplace
8715,Miramonte Alh,"18120 North 53Rd Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/miramonte-alh,seniorly
8721,Mom And Dad Place,"3430 East Graham Street, Tucson, Az 85739",https://www.seniorly.com/assisted-living/arizona/tucson/mom-and-dad-place-llc-tucson,seniorly
8723,Mom And Dad Place,"9980 North Shannon Road, Tucson, Az 85742",https://app.seniorplace.com/communities/show/7c96bf6e-63a8-429f-a2e1-54e1afa572c6,seniorplace
10541,Monte Manor Assisted Living,"2721 West Monte Avenue, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/monte-manor-assisted-living,seniorly
8733,Monte Manor Assisted Living,"2729 West Monte Avenue, Mesa, Az 85202",https://app.seniorplace.com/communities/show/ced4f933-eed3-44d2-9825-a5cd9ee0acb5,seniorplace
8749,Morningstar At Arcadia,"3200 East Glenrosa Avenue, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/1ad6edea-7e30-40d4-9687-2619748c8472,seniorplace
10994,Morningstar At Arcadia,"3200 East Glenrosa, Phoenix, Az 85018",https://www.seniorly.com/assisted-living/arizona/phoenix/morningstar-at-arcadia,seniorly
8755,Morningstar Of Fountain Hills,"16800 Paul Nordin Parkway, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/4b3cc668-9f76-457b-ae03-94094ee30eea,seniorplace
10668,Morningstar Of Fountain Hills,"16800 East Paul Nordin Parkway, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/morning-star-of-fountain-hills,seniorly
8767,Mountain Care Of Snowflake,"48 East 1St South Street, Snowflake, Az 85937",https://app.seniorplace.com/communities/show/904507d6-2c8a-49d1-a858-f880d40592e8,seniorplace
8769,Mountain Care Of Snowflake,"48 East 1St Street South, Snowflake, Az 85937",https://app.seniorplace.com/communities/show/654f4dac-61c5-4d04-9226-24ebdadff364,seniorplace
10688,Mountain View Assisted Living,"12035 East Mountain View Road, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/mountain-view-assisted-living-scottsdale,seniorly
13916,Mountain View Assisted Living,"11289 S Oakmond Road, South Jordan, Ut",https://app.seniorplace.com/communities/show/b2bbc030-dc96-4a7d-957b-8f89fee83e76,seniorplace
8780,Mountain View Carehome,"7312 E Jasmine Street,, Mesa, Az 85207",https://app.seniorplace.com/communities/show/37c07cf1-f1ed-4414-9d1a-52178fbe3537,seniorplace
8781,Mountain View Carehome,"7312 East Jasmine Street, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/golden-years-care-home-llc-mesa,seniorly
13922,Mountain View Manor,"4708 Driftwood Avenue Northwest, Albuquerque, Nm 87114",https://app.seniorplace.com/communities/show/be299dcc-9c4f-4259-884f-4ebeccec6f1b,seniorplace
11113,Mountain View Manor,"1045 Sandretto Drive, Prescott, Az 86305",https://www.seniorly.com/assisted-living/arizona/prescott/mountain-view-manor,seniorly
13939,Neurorestorative,"13747 South Redwood Road, Riverton, Ut 84065",https://app.seniorplace.com/communities/show/434e4dda-86e2-4ee1-ab79-ca7558f0e301,seniorplace
13937,Neurorestorative,"14441 Country Hills Drive, Brighton, Co 80601",https://app.seniorplace.com/communities/show/664db94e-5fed-4f46-bea8-e36448c556ad,seniorplace
10544,New Beginnings,"1663 East Saratoga Street, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert,seniorly
13941,New Beginnings,"2105 Avocet Drive, Ammon, Id 83406",https://app.seniorplace.com/communities/show/c46e8dc2-a900-4e85-9100-932c17e17672,seniorplace
8812,New Reflections Adult Care Home,"6412 West Villa Theresa Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/1b6a5acd-0698-41dc-a137-f754883bb6f5,seniorplace
10719,New Reflections Adult Care Home,"6412 West Villa Theresa, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/new-reflections-adult-care-home,seniorly
10966,Normandel Place,"7572 North Casa Blanca Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc,seniorly
8822,Normandel Place,"7572 North Casablanca Drive, Tucson, Az 85704",https://app.seniorplace.com/communities/show/ddf94083-ab1b-4628-b655-ae0233aa7374,seniorplace
13965,Northglenn Heights Assisted Living Community,"11475 Pearl Street, Northglenn, Co 80233",https://app.seniorplace.com/communities/show/53b436e6-b99a-4393-9cd7-f51ee2fc7d9f,seniorplace
13964,Northglenn Heights Assisted Living Community,"11475 Pearl Street, Northglenn, Co 80233",https://app.seniorplace.com/communities/show/82115bf8-1796-46a8-a1f4-743fbfe09bca,seniorplace
8869,Oak Haven Assisted Living,"5522 East Burns Street, Tucson, Az 85711",https://app.seniorplace.com/communities/show/876db77e-2a0c-4118-b9a8-83d13373d3bf,seniorplace
8867,Oak Haven Assisted Living,"7163 North Pomona Road, Tucson, Az 85704",https://app.seniorplace.com/communities/show/8cb7cb50-0646-4c80-b4c6-4439fd455060,seniorplace
11011,Oakbrook Assisted Living,"8111 East Charter Oak Drive, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/oakbrook-assisted-living,seniorly
8871,Oakbrook Assisted Living,"8111 E Charter Oak Drive, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/cacfa1a3-a721-4198-a35f-3cc461a8ca1d,seniorplace
8907,Orange Grove Senior Care,"1341 West Orange Grove Road, Tucson, Az 85704",https://app.seniorplace.com/communities/show/e04b11b2-5f36-424b-97b2-404feecf775b,seniorplace
8905,Orange Grove Senior Care,"1321 West Orange Grove Road, Tucson, Az 85704",https://app.seniorplace.com/communities/show/08f91a23-8e3c-487a-a469-32fb72a1d5ad,seniorplace
11099,Ordinary Lifestyles,"401 North Laredo Lane, Payson, Az 85541",https://www.seniorly.com/assisted-living/arizona/payson/ordinary-lifestyles,seniorly
8919,Ordinary Lifestyles,"401 Laredo Lane, Payson, Az 85541",https://app.seniorplace.com/communities/show/c5daf141-c42a-4c32-8c68-526bf880bf32,seniorplace
8925,Ordinary Lifestyles Iv,"205 West Bonita Street, Payson, Az 85541",https://app.seniorplace.com/communities/show/f4bf69e3-ad8f-462f-b79f-786c56860f30,seniorplace
8923,Ordinary Lifestyles Iv,"205 West Bonita Street, Star Valley, Az 85541",https://app.seniorplace.com/communities/show/e58f08f6-ea1c-4153-877c-a06d74eea839,seniorplace
8941,Page Springs Living,"11390 E Harmony Lane, Cornville, Az 86325",https://app.seniorplace.com/communities/show/572061a2-7df7-4801-b3bd-d95592554671,seniorplace
8942,Page Springs Living,"11425 East Harmony Lane, Cornville, Az 86325",https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living-cornville,seniorly
10619,Page Springs Living,"995 South Page Springs Road, Cornville, Az 86325",https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living,seniorly
8958,Paradise Assisted Living,"8855 West Calle Lejos, Peoria, Az 85383",https://app.seniorplace.com/communities/show/d87812bb-b3b0-450a-bb63-0a06de11fdd3,seniorplace
8956,Paradise Assisted Living,"16520 North 170Th Lane, Surprise, Az 85388",https://app.seniorplace.com/communities/show/40a65df7-b879-4e2e-bb99-1883569eaca6,seniorplace
8974,Paradise Living Centers Camelback,"6021 East Lincoln Drive, Paradise Valley, Az 85253",https://app.seniorplace.com/communities/show/71341da0-7a69-40cb-9611-ca0ff4554dfa,seniorplace
8970,Paradise Living Centers Camelback,"302 East Maryland Avenue, Phoenix, Az 85012",https://app.seniorplace.com/communities/show/7e1a81e4-d8f8-409a-8913-dce493a753f0,seniorplace
8972,Paradise Living Centers Camelback,"3937 East Montecito Avenue, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/258ea158-a29e-4a9c-8751-5ea3e8807565,seniorplace
8998,Park Senior Villas At Goodyear,"4211 N Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/017ab033-fc9f-4882-b900-a0eb33c1b09e,seniorplace
9000,Park Senior Villas At Goodyear,"4211 North Pebblecreek Parkway, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/ce46b839-d157-4c68-b7e0-b2df37cad9c6,seniorplace
9020,Park Senior Villas At La Canada Villa A,"6901 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/a3600bf9-5d5a-43d1-8801-8a9fd1b0302f,seniorplace
9022,Park Senior Villas At La Canada Villa A,"6901 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/b90c1455-7f2a-42dc-a561-0ee314822892,seniorplace
9024,Park Senior Villas At La Canada Villa B,"1460 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/1a099df9-ddfe-4b18-b3a1-f76084852d19,seniorplace
9026,Park Senior Villas At La Canada Villa B,"1460 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/42d35da7-566f-4e15-9e2a-ed414779f7fe,seniorplace
9028,Park Senior Villas At La Canada Villa C,"1577 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/cc92d16c-0ad7-40ae-a52d-aad2ea035c55,seniorplace
9030,Park Senior Villas At La Canada Villa C,"1577 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/9b73b732-3c29-4699-af2e-a6a6c9c038c5,seniorplace
9032,Park Senior Villas At La Canada Villa D,"1519 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/18895e3e-0837-405b-8cd4-6b6bd3abf4ce,seniorplace
9034,Park Senior Villas At La Canada Villa D,"1519 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/adcd2105-29be-4d1c-8361-aa04c8553c80,seniorplace
9036,Park Senior Villas At La Canada Villa F,"1555 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/c0aa80b7-50b2-4fea-b819-85bb7d344324,seniorplace
9038,Park Senior Villas At La Canada Villa F,"1555 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/78f9e9b3-e23a-4e63-a421-c602dcae5b03,seniorplace
9044,Park Senior Villas At La Canada Villa I,"1487 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/87602c58-fefc-4154-9b31-75859cf00c2f,seniorplace
9046,Park Senior Villas At La Canada Villa I,"1487 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/2b1daee6-d6b6-44cc-867b-eec8fb7c7300,seniorplace
9052,Park Senior Villas At La Canada Villa L,"1468 West Desert Harbor Circle, Desert Harbor, Az 85704",https://app.seniorplace.com/communities/show/3b010c70-7f85-4b2e-81ec-149185689dde,seniorplace
9054,Park Senior Villas At La Canada Villa L,"1468 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/55a863fb-5bc4-4eda-8037-a2884c5eca23,seniorplace
11092,Pathways Assisted Living,"4015 East Street John Road, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/pathways-assisted-living-phoenix,seniorly
9082,Pathways Assisted Living,"4015 East Saint John Road, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/a4135b47-a604-48d1-9aec-a4859696c1fc,seniorplace
10320,Peaceful And Comfort Assisted Living,"6532 East Hannibal, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/peaceful-and-comfort-assisted-living-home,seniorly
9084,Peaceful And Comfort Assisted Living,"6532 East Hannibal Street, Mesa, Az 85205",https://app.seniorplace.com/communities/show/bfe1b9fa-23b4-4b18-ad95-81d7fcadbc03,seniorplace
9123,Petradi Green Diamond Group Home,"2210 East Maddock Road, Desert Hills, Az 85086",https://app.seniorplace.com/communities/show/5bf28a3d-673c-43ce-9d5c-715aeced348a,seniorplace
9121,Petradi Green Diamond Group Home,"2210 East Maddock Road, New River, Az 85086",https://app.seniorplace.com/communities/show/472ee2c7-cdd2-4a90-b917-caf3b52f8025,seniorplace
9178,Prestige Home,"1274 West Lantana Drive, Chandler, Az 85248",https://app.seniorplace.com/communities/show/b02c9120-c318-4fc4-8a69-2e8532299e36,seniorplace
9182,Prestige Home,"3210 South Jojoba Way, Chandler, Az 85248",https://app.seniorplace.com/communities/show/93fb4ad5-22a7-41ce-ab42-1859296ee8ba,seniorplace
9216,Queen Of Hearts,"1073 East Estate Road, San Tan Valley, Az 85140",https://app.seniorplace.com/communities/show/67dea3b4-2f54-49a4-bc01-a11e47a22316,seniorplace
9214,Queen Of Hearts,"1073 East Estate Road, Queen Creek, Az 85140",https://app.seniorplace.com/communities/show/62abcb18-b92e-47f3-ac80-a0f4a3a98cdc,seniorplace
9226,Rainbow Acres,"2120 Reservation Loop Road, Camp Verde, Az 86322",https://app.seniorplace.com/communities/show/7331686b-9e7d-4373-82a9-e3da5ca75563,seniorplace
10407,Rainbow Acres,"2120 West Reservation Loop Road, Camp Verde, Az 86322",https://www.seniorly.com/assisted-living/arizona/camp-verde/rainbow-acres,seniorly
9250,Reflections At Fellowship Square Mesa,"159 South Power Road, Mesa, Az 85207",https://app.seniorplace.com/communities/show/97ffc74f-5145-4330-898b-45c75d878055,seniorplace
10322,Reflections At Fellowship Square Mesa,"159 South Power Road, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/reflections-at-fellowship-square-mesa,seniorly
9258,Renatas Home For The Elderly,"2268 West Peggy Drive, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8,seniorplace
9260,Renatas Home For The Elderly,"2268 West Peggy Drive, San Tan Valley, Az 85142",https://app.seniorplace.com/communities/show/b7a5236d-7e26-41fd-972d-ba7b7beb8ccb,seniorplace
10593,Renatas Home For The Elderly,"2268 West Peggy Drive, Queen Creek, Az 85242",https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly,seniorly
10597,Renatas Home For The Elderly 2,"31392 North Sunflower Way, Queen Creek, Az 85143",https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc,seniorly
9262,Renatas Home For The Elderly 2,"31392 North Sunflower Way, San Tan Valley, Az 85143",https://app.seniorplace.com/communities/show/d62f3ca8-19af-4a10-bd9b-94fea45acfb3,seniorplace
10636,Ridges At Peoria,"18170 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living,seniorly
9280,Ridges At Peoria,"18170 N 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/6265161f-1a89-4121-b93a-a049d215e827,seniorplace
9293,River Valley Estates,"7053 East 31St Place, Yuma, Az 85365",https://app.seniorplace.com/communities/show/b1d63c2d-8763-4d7e-8980-64ad7cb441d7,seniorplace
11218,River Valley Estates,"7052 East 31St Place, Yuma, Az 85365",https://www.seniorly.com/assisted-living/arizona/yuma/river-valley-estates,seniorly
14195,Rmcc,"10405 West Berry Drive, Littleton, Co 80127",https://app.seniorplace.com/communities/show/3aae42c3-0a18-4f00-b34d-0becee5a140a,seniorplace
14191,Rmcc,"2262 Terraridge Drive, Littleton, Co 80126",https://app.seniorplace.com/communities/show/543ec284-be12-4b59-b6fa-bac4f165ef97,seniorplace
14193,Rmcc,"6921 South Lee Way, Littleton, Co 80127",https://app.seniorplace.com/communities/show/17be9f2f-638f-488f-bbeb-aa96682a7d9b,seniorplace
14251,Rose Of Sharon,"5853 South Sherman Way, Centennial, Co 80121",https://app.seniorplace.com/communities/show/fcf89b5f-8af5-4d52-9b88-1fbb77845cfc,seniorplace
14250,Rose Of Sharon,"5853 S Sherman Way, Centennial, Co 80121",https://app.seniorplace.com/communities/show/f2c46d0a-8f56-4b77-b650-620101a3e6ae,seniorplace
10652,Royal Oaks Assisted Living Center,"9965 West Royal Oak Road, Sun City, Az 85351",https://www.seniorly.com/assisted-living/arizona/sun-city/royal-oaks-assisted-living-center,seniorly
9335,Royal Oaks Assisted Living Center,"10025 West Royal Oak Road, Sun City, Az 85351",https://app.seniorplace.com/communities/show/226be915-ecbe-4853-8416-a8be700582d8,seniorplace
9351,Sage House 35Th,"13238 North 35Th Drive, Phoenix, Az 85029",https://app.seniorplace.com/communities/show/69463c10-3dfc-404b-b32f-3ed0c45b3730,seniorplace
9353,Sage House 35Th,"13238 North 35Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/6c898b3b-2c5c-452d-aa60-8a24102545d0,seniorplace
9400,Saragosa Mc Assisted Living,"1691 West Saragosa Street, Chandler, Az 85224",https://app.seniorplace.com/communities/show/4b01b4f8-70ea-48d3-8e8d-50e7e2f1afcf,seniorplace
9399,Saragosa Mc Assisted Living,"1691 West Saragosa Street Chandler, Chandler, Az 85224",https://app.seniorplace.com/communities/show/82372d11-5877-4e9a-a1e7-535582e0b80f,seniorplace
9441,Senior Paradise Living,"5045 East Paradise Lane, Phoenix, Az 85048",https://app.seniorplace.com/communities/show/225226d3-b75e-424c-a56c-6dbb98477609,seniorplace
11026,Senior Paradise Living,"5045 East Paradise Lane, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/senior-paradise-living,seniorly
10885,Serenity Assisted Living,"3677 Blue Colt, Lake Havasu City, Az 86404",https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/serenity-assisted-living-lake-havasu-city,seniorly
9463,Serenity Assisted Living,"3677 Blue Colt Drive, Lake Havasu City, Az 86406",https://app.seniorplace.com/communities/show/232d57ea-5728-41e1-96aa-70152e990b32,seniorplace
14352,Serenity At Woodlands,"1605 Whitetail Drive,, Castle Rock, Ct 80104",https://app.seniorplace.com/communities/show/3851e760-8fa4-43a3-bf22-604a75dad219,seniorplace
14354,Serenity At Woodlands,"1605 Whitetail Drive, Castle Rock, Co 80104",https://app.seniorplace.com/communities/show/f8f7ec2f-93e8-4d55-b0d7-c936bf296d0b,seniorplace
9492,Shepherd Hills Senior Care,"6451 Shepherd Hills, Tucson, Az 85710",https://app.seniorplace.com/communities/show/b6fc7cbc-9eac-4aeb-9477-9d6ac2d3f0b9,seniorplace
9493,Shepherd Hills Senior Care,"6447 Shepherd Hills, Tucson, Az 85710",https://app.seniorplace.com/communities/show/d93f0c6c-3e69-400e-b949-5cb058cc0a1c,seniorplace
11158,Shepherd Hills Senior Care,"6447 East Shepherd Hills, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/shepherd-hills-senior-care,seniorly
9503,Sheridan Garden Assisted Living,"8937 West Sheridan Street, Phoenix, Az 85037",https://app.seniorplace.com/communities/show/38ad531c-0a1a-4d4a-b5f2-fa2beca94093,seniorplace
10382,Sheridan Garden Assisted Living,"8937 West Sheridan, Phoenix, Az 85037",https://www.seniorly.com/assisted-living/arizona/phoenix/sheridan-garden-assisted-living-home,seniorly
9501,Sheridan Garden Assisted Living,"8322 West Oregon Avenue, Glendale, Az 85305",https://app.seniorplace.com/communities/show/d87d1222-b8db-4179-a765-fe53a385293b,seniorplace
