wp_id,title,address,seniorly_url,city,state
8725,Mom And Dad Solutions Assisted Living,"7412 West Wolf Street, Phoenix, Az 85033",https://www.seniorly.com/assisted-living/arizona/phoenix/mom-and-dad-solutions-assisted-living,,
8727,Moms Place Assisted Living,"19027 North 73Rd Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/mom-s-place-assisted-living-home-llc,,
8731,Monte Cristo 1 Alh,"15861 North 20Th Street, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/monte-cristo-1-alh,,
8735,Montebello Assisted Living 4,"2038 East Maplewood Street, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/montebello-assisted-living-4,,
8739,Monterey Care Home,"10739 East Monterey Avenue, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/monterey-care-home,,
8740,Moon Valley Assisted Living Ii,"14201 North Coral Gables Drive, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/moon-valley-assisted-living-ii-llc,,
8746,Morning Glory Adult Care Home 1,"6725 North Amahl Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/morning-glory-adult-care-home-1,,
8751,Morningstar At Arrowhead,"21432 North 75Th Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/morning-star-at-arrowhead,,
8753,Morningstar At Golden Ridge,"6735 West Golden Lane, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/morningstar-at-golden-ridge,,
8765,Mount Zion Assisted Living,"7019 West Cambridge Avenue, Phoenix, Az 85035",https://www.seniorly.com/assisted-living/arizona/phoenix/mount-zion-assisted-living-home-llc,,
8776,Mountain View Adult Care Home,"2651 East Cinnabar Avenue, Phoenix, Az 85028",https://www.seniorly.com/assisted-living/arizona/phoenix/mountain-view-adult-care-home,,
8787,Mountain View Retirement Village,"7900 North La Canada Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-retirement-village,,
8789,Mountain Vista Manor,"1246 North 86Th Place, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/mountain-vista-manor-corp,,
8791,Mulberry Assisted Living,"10611 East Monterey Avenue, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/mulberry-assisted-living,,
8806,New Beginnings In Phoenix,"16948 West Magnolia Street, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/new-beginnings-in-phoenix,,
8808,New Horizon Assisted Living,"2596 East Remington Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/new-horizon-assisted-living,,
8814,New You 1,"26009 North Horseshoe Trail, Scottsdale, Az 85255",https://www.seniorly.com/assisted-living/arizona/scottsdale/new-you-1,,
8824,Norterra Assisted Living,"2019 West Duane Lane, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/norterra-assisted-living,,
8832,North Haven Assisted Living,"3943 East Lupine Avenue, Phoenix, Az 85028",https://www.seniorly.com/assisted-living/arizona/phoenix/north-haven-assisted-living-home,,
8834,North Ranch Assisted Living,"6121 East Beverly Lane, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/north-ranch-assisted-living-home-llc,,
8838,North Scottsdale Gardens Assisted Living,"10250 East Becker Lane, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/north-scottsdale-gardens-assisted-living-home,,
8846,North Star Care Home,"26723 North 19Th Drive, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/north-star-care-home,,
8850,North Valley Care Home,"15821 North 20Th Street, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-care-home,,
8852,North Valley Quality Care,"4016 East Rockwood Drive, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-quality-care-llc,,
8854,North Valley Senior Living,"16239 North 33Rd Avenue, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-senior-living,,
8862,Nunnenkamp Center Friendship Village Tempe,"2635 East Southern Avenue, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/nunnenkamp-center-friendship-village-tempe,,
8895,Olive Grove Assisted Living Memory Care,"3014 East Indian School Road, Phoenix, Az 85016",https://www.seniorly.com/assisted-living/arizona/phoenix/olive-grove-retirement-community,,
8897,Olive Park Assisted Living,"10161 West Lawrence Lane, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/olive-park-assisted-living,,
8909,Orchard Pointe At Arrowhead,"17200 North 67Th Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/orchard-pointe-at-arrowhead,,
8917,Orchid Park Care Home,"8628 North 7Th Avenue, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/orchid-park-care-home,,
8942,Page Springs Living,"11425 East Harmony Lane, Cornville, Az 86325",https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living-cornville,,
8950,Palm Valley Assisted Living,"13755 West Cambridge Avenue, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/palm-valley-assisted-living-goodyear,,
8988,Paradise Valley Senior Retreat,"4801 East Beryl Avenue, Paradise Valley, Az 85253",https://www.seniorly.com/assisted-living/arizona/paradise-valley/paradise-valley-senior-retreat,,
8990,Paradise West Assisted Senior Living,"7482 West Port Au Prince Lane, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/paradise-west-assisted-senior-living,,
9062,Parkers Adult Care,"5201 East 3Rd Street, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/parker-s-adult-care-llc,,
9074,Parkwood Adult Care Home,"4519 West Corrine Drive, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/parkwood-adult-care-home,,
9080,Paseo Village,"10420 North 89Th Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/paseo-village,,
9086,Peaceful Feeling Group Home,"2530 West Olla Circle, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/peaceful-feeling-group-home,,
9092,Peak Care Assisted Living Phoenix Life Home,"5930 North Central Avenue, Phoenix, Az 85012",https://www.seniorly.com/assisted-living/arizona/phoenix/peak-care-assisted-living-phoenix-life-home,,
9109,Pennington Gardens,"977 South Pennington Drive, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/pennington-gardens,,
9111,Penzi Care Home,"43448 West Wild Horse Trail, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/penzi-care-home,,
9113,Peoria Adult Care Home,"9012 West Sandra Terrace, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/peoria-adult-care-home,,
9115,Peoria Vista,"10430 West Royal Palm Road, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/peoria-vista,,
9125,Petrisor Assisted Living,"11121 East Dragoon Avenue, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/petrisor-assisted-living,,
9144,Pleasant Valley Care Home,"2955 Pleasant Valley Drive, Prescott, Az 86305",https://www.seniorly.com/assisted-living/arizona/prescott/pleasant-valley-care-home,,
9146,Pleasant Ville Assisted Living,"1465 North Robin Lane, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/pleasant-ville-assisted-living-home,,
9148,Portobello Assisted Living,"8435 East Portobello Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/portobello-assisted-living-home,,
9154,Precious Loving Home Care,"12323 North 72Nd Avenue, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/precious-loving-home-care-peoria,,
9160,Premier Assisted Living,"1544 West Las Palmaritas Drive, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/premier-assisted-living-llc,,
9174,Prestige Assisted Living At Green Valley,"1175 South Abrego Drive, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/prestige-assisted-living-at-green-valley,,
9184,Primavera Assisted Living,"13644 North 33Rd Avenue, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/primavera-assisted-living,,
9192,Pronghorn Assisted Living,"8554 North Ridge Rider Trail, Prescott Valley, Az 86315",https://www.seniorly.com/assisted-living/arizona/prescott-valley/pronghorn-assisted-living,,
9193,Provencio Hope Assisted Living,"6072 East 28Th Street, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/provencio-hope-assisted-living-llc,,
9200,Pueblo Norte Senior Living,"7090 East Mescal Street, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/pueblo-norte-senior-living-community,,
9203,Pura Vida Assisted Living,"3250 West Sumter Drive, Tucson, Az 85742",https://www.seniorly.com/assisted-living/arizona/tucson/pura-vida-assisted-living,,
9209,Quail Manor Assisted Living,"13820 North 65Th Avenue, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/quail-manor-assisted-living-llc,,
9244,Red Mountain Reflections Assisted Living,"2232 North 77Th Place, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/red-mountain-reflections-assisted-living-inc,,
9252,Regency Adult Home Care,"901 West Port Royale Lane, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/regency-adult-home-care-llc,,
9254,Rejoice Assisted Living 2,"6035 North 79Th Drive, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/rejoice-assisted-living-home-2,,
9272,Rhodas Assisted Living,"12002 West Sheridan Street, Avondale, Az 85392",https://www.seniorly.com/assisted-living/arizona/avondale/rhoda-s-assisted-living-home,,
9274,Rialto House Assisted Living,"1910 South Rialto, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/rialto-house-assisted-living,,
9278,Ridgecrest I,"685 West Roller Coaster Road, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/ridgecrest-i,,
9287,Rivendell Care Home,"1901 West Joan De Arc Avenue, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/rivendell-care-home,,
9289,River Of Love Adult Care Home,"4358 East Danbury Road, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/river-of-love-adult-care-home,,
9295,Riviergreen Assisted Living,"2519 East Riviera Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/riviergreen-assisted-living-home,,
9297,Robson Reserve At Pebblecreek,"15833 West Clubhouse Drive, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/robson-reserve-at-pebblecreek,,
9299,Robson Reserve At Sun Lakes,"9504 East Riggs Road, Sun Lakes, Az 85248",https://www.seniorly.com/assisted-living/arizona/sun-lakes/renaissance-luxury-retirement-living,,
9303,Rodys Adult Care Home,"3807 East Betty Elyse Lane, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/rody-s-adult-care-home,,
9305,Ronald Home Care,"1910 East Ronald Road, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/ronald-home-care,,
9311,Rosarian Assisted Living,"6309 West Mescal Street, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/rosarian-assisted-living,,
9338,Royal Paradise Care,"15257 North 135Th Drive, Surprise, Az 85379",https://www.seniorly.com/assisted-living/arizona/surprise/royal-paradise-care-llc,,
9345,Rutledge Ranch Retreat,"1575 West Slick Horn Alley, Paulden, Az 86334",https://www.seniorly.com/assisted-living/arizona/paulden/rutledge-ranch-retreat-llc,,
9371,Saguaro Ranch Luxury Assisted Living,"12301 North Camino Del Plata, Tucson, Az 85755",https://www.seniorly.com/assisted-living/arizona/tucson/saguaro-ranch-luxury-assisted-living-llc,,
9377,Sakutas Young At Heart Assisted Living,"6521 North Silverbell Road, Tucson, Az 85743",https://www.seniorly.com/assisted-living/arizona/tucson/sakuta-s-young-at-heart-assisted-living-home,,
9385,San Nicolas Assisted Living Nw,"1362 West San Nicolas Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/san-nicolas-assisted-living-home-nw-inc,,
9387,San Nicolas Ii,"6767 North Leonardo Da Vinci Way, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/san-nicolas-ii,,
9397,Sapphire Elite Care Home,"4350 East Mountain Vista Drive, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/sapphire-elite-care-home-llc,,
9402,Sarahs Place At Glencroft,"6670 West Butler Drive, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/sarah-s-place-at-glencroft,,
9408,Scottsdale Foothills Assisted Living,"10474 East Corrine Drive, Scottsdale, Az 85259",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-foothills-assisted-living,,
9417,Scottsdale Village Square,"2620 North 68Th Street, Scottsdale, Az 85257",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-village-square-a-pacifica-senior-living-community,,
9428,Sedona Winds,"475 Jacks Canyon Road, Sedona, Az 86351",https://www.seniorly.com/assisted-living/arizona/sedona/sedona-winds,,
9433,Senior Care Assisted Living,"5901 East Juarez Street, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/senior-care-assisted-living-tucson,,
9439,Senior Living At Superstition Mountains,"5465 North Winchester Road, Apache Junction, Az 85119",https://www.seniorly.com/assisted-living/arizona/apache-junction/senior-living-at-superstition-mountains,,
9443,Senior Sanctuary Of Anthem,"2213 West Keller Court, Anthem, Az 85086",https://www.seniorly.com/assisted-living/arizona/anthem/senior-sanctuary-of-anthem,,
9445,Senior Serenity Assisted Living,"3123 West Sequoia Way, Phoenix, Az 85053",https://www.seniorly.com/assisted-living/arizona/phoenix/senior-serenity-assisted-living,,
9455,Serenade Assisted Living,"25403 South 154Th Street, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/serenade-assisted-living-llc,,
9457,Serendipity In The Sun,"6501 East Corrine Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/serendipity-in-the-sun,,
9465,Serenity Assisted Living At Lakewood,"3540 East Brookwood Court, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/serenity-assisted-living-at-lakewood,,
9469,Serenity Of North Scottsdale,"29750 North 77Th Place, Scottsdale, Az 85266",https://www.seniorly.com/assisted-living/arizona/scottsdale/serenity-of-north-scottsdale,,
9485,Shady Pines Care Home,"3178 East Vaughn Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/shady-pines-care-home,,
9495,Shepherd Manor,"1651 North 58Th Street, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/shepherd-manor,,
9497,Sheridan Garden Assisted Living,"7419 North 82Nd Lane, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/sheridan-garden-assisted-living,,
9507,Sherwood Heights Adult Living,"5813 East Lewis Avenue, Scottsdale, Az 85257",https://www.seniorly.com/assisted-living/arizona/scottsdale/sherwood-heights-adult-living,,
9515,Sierra Adult Care,"4933 South Cassia Way, Tucson, Az 85706",https://www.seniorly.com/assisted-living/arizona/tucson/sierra-adult-care-llc,,
9522,Silver Bells Adult Care Home,"5248 East Marconi Avenue, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-adult-care-home,,
9524,Silver Bells Ii,"5541 East Angela Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-ii,,
9528,Silver Creek Assisted Living,"11524 North 86Th Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/silver-creek-assisted-living,,
9538,Silver Moon Assisted Living,"3690 West Arrowwood Place, Tucson, Az 85741",https://www.seniorly.com/assisted-living/arizona/tucson/silver-moon-assisted-living-home,,
9540,Silver Springs,"500 West Camino Encanto, Green Valley, Az 85614",https://www.seniorly.com/assisted-living/arizona/green-valley/silver-springs,,
9546,Simancas Assisted Living,"550 South Country Club Road, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/simancas-assisted-living-home,,
9552,Simply Together Alh,"8635 North Via La Serena, Paradise Valley, Az 85253",https://www.seniorly.com/assisted-living/arizona/paradise-valley/simply-together-alh,,
9556,Sky Ridge,"1445 East Willis Road, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/sky-ridge,,
9558,Sky Vista,"1248 South Crismon Road, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/sky-vista,,
9560,Skyline At Mina Vista Assisted Living,"5910 North Mina Vista, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/skyline-at-mina-vista-assisted-living,,
9568,Solterra Senior Living,"350 South Alma School Road, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/solterra-senior-living,,
9572,Sonoran Adult Care,"4791 South Vista Place, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/sonoran-adult-care-llc,,
9575,Sonoran Hills Assisted Living,"31704 North 16Th Avenue, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/sonoran-hills-assisted-living,,
9576,Sonoran Senior Care,"23512 North 102Nd Avenue, Peoria, Az 85383",https://www.seniorly.com/assisted-living/arizona/peoria/sonoran-senior-care,,
9589,Southwest Healing Gardens,"13406 East Boston Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/southwest-healing-gardens,,
9593,Spring Assisted Living,"10535 East Corbin Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/spring-assisted-living,,
9603,Spring Valley,"5941 West Audrey Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/spring-valley,,
9615,St Therese Care Home 2,"809 East Cherrywood Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-2,,
9619,St Charles Place,"6818 South 16Th Place, Phoenix, Az 85042",https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place,,
9621,St Lukes Home,"615 East Adams Street, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/st-luke-s-home,,
9623,St Michaels Manor,"8449 West Shaw Butte Drive, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/st-michael-s-manor,,
9677,Sues Place,"13230 North 7Th Drive, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/sue-s-place-llc,,
9681,Summer Blossoms Assisted Living,"7357 East Olla Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/summer-blossoms-assisted-living,,
9698,Sun Garden Care Home,"7168 West Lone Cactus Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/sun-garden-care-home,,
9702,Sun Health Assisted Living At The Colonnade,"14900 West Goldwater Ridge Drive, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/sun-health-assisted-living-at-the-colonnade,,
9711,Sun Valley Heights Assisted Living,"17244 North 57Th Street, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-heights-assisted-living,,
9713,Sun Valley Manor Assisted Living,"17245 North 56Th Way, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-manor-assisted-living-home,,
9747,Sunrise At River Road,"4975 North 1St Avenue, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/sunrise-at-river-road,,
9751,Sunrise Care Homes Sunnyvale,"7139 East Sunnyvale Road, Paradise Valley, Az 85253",https://www.seniorly.com/assisted-living/arizona/paradise-valley/sunrise-care-homes-sunnyvale,,
9760,Sunrise Of Chandler,"5757 West Chandler Boulevard, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/sunrise-of-chandler,,
9762,Sunrise Of Gilbert,"580 South Gilbert Road, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/sunrise-of-gilbert,,
9764,Sunrise Of Scottsdale,"7370 East Gold Dust Avenue, Scottsdale, Az 85258",https://www.seniorly.com/assisted-living/arizona/scottsdale/sunrise-of-scottsdale,,
9778,Sunshine Assisted Living,"21984 East Domingo Road, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/sunshine-assisted-living-queen-creek,,
9791,Supreme Adult Care Home,"3629 East Thames Circle, San Tan Valley, Az 85140",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-adult-care-home,,
9815,Tatum Glen Assisted Living,"3720 East Utopia Road, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-glen-assisted-living-home,,
9817,Tbi Assisted Living,"2721 West Rovey Avenue, Phoenix, Az 85017",https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-assisted-living,,
9819,Tbi Care,"6617 West Madre Del Oro Drive, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,,
9823,Tbi Care,"908 East Reliant Street, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,,
9829,Tender Care Ii,"751 North Crest Drive, Tucson, Az 85716",https://www.seniorly.com/assisted-living/arizona/tucson/tender-care-ii-tucson,,
9835,Terravella Assisted Living Care,"20930 East Reins Road, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/terravella-assisted-living-care,,
9842,The Bluffs Of Flagstaff,"3100 East Butler Avenue, Flagstaff, Az 86004",https://www.seniorly.com/assisted-living/arizona/flagstaff/the-bluffs-of-flagstaff,,
9847,The Country Club Of La Cholla,"8700 North La Cholla Boulevard, Tucson, Az 85742",https://www.seniorly.com/assisted-living/arizona/tucson/the-country-club-of-la-cholla,,
9861,The Forum At Desert Harbor,"13840 North Desert Harbor Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/the-forum-at-desert-harbor,,
9863,The Forum At Tucson,"2500 North Rosemont Boulevard, Tucson, Az 85712",https://www.seniorly.com/assisted-living/arizona/tucson/the-forum-at-tucson,,
9867,The Gardens At Blenman Elm,"1615 North Norton Avenue, Tucson, Az 85719",https://www.seniorly.com/assisted-living/arizona/tucson/the-gardens-at-blenman-elm,,
9869,The Gardens At Kingman,"1031 Detroit Avenue, Kingman, Az 86401",https://www.seniorly.com/assisted-living/arizona/kingman/the-gardens-at-kingman,,
9870,The Gardens Of Scottsdale,"6001 East Thomas Road, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-gardens-of-scottsdale,,
9877,The Greenway Manor Ii,"6144 East Anderson Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-greenway-manor-ii,,
9904,The Landings Of Prescott Valley,"3500 North Windsong Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-landings-of-prescott-valley,,
9906,The Lodge At 14Th Street,"2941 North 14Th Street, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/the-lodge-at-14th-street,,
9912,The Mission At Agua Fria,"8880 North 107Th Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/the-mission-at-agua-fria,,
9914,The Montecito Senior Living,"17271 North 87Th Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/the-montecito-senior-living,,
9920,The Oaks,"3675 South Rome Street, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/the-oaks-gilbert,,
9922,The Oasis At Fellowship Square Surprise,"16640 North Sarival Avenue, Surprise, Az 85388",https://www.seniorly.com/assisted-living/arizona/surprise/the-oasis-at-fellowship-square-surprise,,
9940,The Pines,"6005 East Abineau Canyon Drive, Flagstaff, Az 86004",https://www.seniorly.com/assisted-living/arizona/flagstaff/pines-the-flagstaff,,
9943,The Ranch Estates At Scottsdale,"9160 East Desert Cove Avenue, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-manor-village-at-scottsdale,,
9945,The Ranch Estates Of Tucson,"2365 West Orange Grove Road, Tucson, Az 85741",https://www.seniorly.com/assisted-living/arizona/tucson/the-ranch-estates-of-tucson,,
9956,The Springs Of Scottsdale,"3212 North Miller Road, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-springs-of-scottsdale,,
9958,The Summit At Sunland Springs,"2415 South Signal Butte Road, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/the-summit-at-sunland-springs,,
9966,The Villa At Tuckey Lane,"906 East Tuckey Lane, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/the-villa-at-tuckey-lane,,
9970,The Villa Rosa,"1001 West Calle San Jose, Sahuarita, Az 85629",https://www.seniorly.com/assisted-living/arizona/sahuarita/the-villa-rosa,,
9972,The Village At Ocotillo,"990 West Ocotillo Road, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/village-at-ocotillo-the,,
9992,The Vital Signs Health,"661 West 10Th Street, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/the-vital-signs-health,,
9994,The Watermark At Morrison Ranch,"3333 East Morrison Ranch Parkway, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/the-watermark-at-morrison-ranch,,
10000,The Woodmark At Sun City,"17207 North Boswell Boulevard, Sun City, Az 85373",https://www.seniorly.com/assisted-living/arizona/sun-city/the-woodmark-at-sun-city,,
10011,Thunderbird Quality Home Care,"5503 West Joan De Arc Avenue, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/thunderbird-quality-home-care,,
10013,Thunderbird Senior Living,"5401 West Dailey Street, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/thunderbird-senior-living,,
10028,Tramonto Desert Rose Assisted Living,"2405 West Florentine Road, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/tramonto-desert-rose-assisted-living,,
10032,Tranquility Assisted Living,"4526 North 82Nd Street, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/tranquility-assisted-living-home,,
10042,Trustwell Living At Kingswood Place,"15155 West Mondell Road, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/kingswood-place,,
10043,Truval Assisted Living,"4445 North Pontatoc Road, Tucson, Az 85718",https://www.seniorly.com/assisted-living/arizona/tucson/truval-assisted-living-home,,
10058,Twilight Haven Mesa,"10664 East Hawk Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/twilight-haven-mesa,,
10060,Upon The Rock Assisted Living,"32100 North Scottsdale Road, Scottsdale, Az 85266",https://www.seniorly.com/assisted-living/arizona/scottsdale/upon-the-rock-assisted-living,,
10074,Valley Care Management,"59 North Quartz Street, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/valley-care-management-corporation,,
10093,Verde Valley Assisted Living,"195 South Willard Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/verde-valley-assisted-living,,
10102,Via Elegante Galleria,"5643 North Via Latigo, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/via-elegante-galleria,,
10103,Via Elegante Mediterranean,"5644 North Via Latigo, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/via-elegante-mediterranean,,
10106,Via Elegante Sierra Vista Highlands,"4255 Calle Vista, Sierra Vista, Az 85635",https://www.seniorly.com/assisted-living/arizona/sierra-vista/via-elegante-sierra-vista-highlands,,
