ID,Title,seniorplace_url,seniorly_url,seniorplace_types,normalized_types
10448,Aging With Dignity,,https://www.seniorly.com/assisted-living/arizona/chandler/aging-with-dignity-chandler,"Assisted Living Home, Board And Care Home",Assisted Living Home
10449,White Roses Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/white-roses-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10450,Aqua Garden Care,,https://www.seniorly.com/assisted-living/arizona/chandler/aqua-garden-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10451,Casa Aplaya 4,,https://www.seniorly.com/assisted-living/arizona/chandler/casa-aplaya-4,"Assisted Living Home, Board And Care Home",Assisted Living Home
10452,Anas Haven At Elmwood,,https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-at-elmwood,"Assisted Living Home, Board And Care Home",Assisted Living Home
10453,Desert Stream Assisted Living 2,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-stream-assisted-living-home-2,"Assisted Living Home, Board And Care Home",Assisted Living Home
10454,Chandler Harmony Adult Care,,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-harmony-adult-care-llc,Assisted Living Home,Assisted Living Home
10455,Clearwater Ahwatuckee,,https://www.seniorly.com/assisted-living/arizona/phoenix/clearwater-ahwatuckee,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10456,American Orchards,,https://www.seniorly.com/assisted-living/arizona/gilbert/american-orchards,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10457,The Enclave At Gilbert Senior Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/the-enclave-at-gilbert,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10458,Hildas Haven Alf 4,,https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-4,Assisted Living Home,Assisted Living Home
10459,Castle Canyon Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/castle-canyon-assisted-living-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10460,Longmore Mc Assisted Living Facility,,https://www.seniorly.com/assisted-living/arizona/chandler/longmore-mc-assisted-living-facility,"Assisted Living Home, Board And Care Home",Assisted Living Home
10461,Mercys Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10462,Cheerful Living Home,,https://www.seniorly.com/assisted-living/arizona/chandler/cheerful-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10463,Anas Haven Adult Homecare,,https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-adult-homecare,"Assisted Living Home, Board And Care Home",Assisted Living Home
10464,Golden Touch Assisted Living At Andersen,,https://www.seniorly.com/assisted-living/arizona/chandler/golden-touch-assisted-living-home-at-andersen,"Assisted Living Home, Board And Care Home",Assisted Living Home
10465,Magic Touch Adult Care,https://app.seniorplace.com/communities/show/6a1a3c95-2586-42f2-9f5e-1068e8cfe76d,https://www.seniorly.com/assisted-living/arizona/chandler/magic-touch-adult-care,Assisted Living Home,Assisted Living Home
10466,Villa Jean V,,https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-v,"Assisted Living Home, Board And Care Home",Assisted Living Home
10467,Total Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/total-care-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10468,Cam Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/cam-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10469,Eldercare At Santa Anna,,https://www.seniorly.com/assisted-living/arizona/chandler/eldercare-at-santa-anna,"Assisted Living Home, Board And Care Home",Assisted Living Home
10470,Hildas Haven Alf 5,,https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-5,Assisted Living Home,Assisted Living Home
10471,The Pasadena At Yellowstone,,https://www.seniorly.com/assisted-living/arizona/chandler/the-pasadena-at-yellowstone,"Assisted Living Home, Board And Care Home",Assisted Living Home
10472,Arizona Premier At Ironwood,,https://www.seniorly.com/assisted-living/arizona/chandler/arizona-premier-at-ironwood,"Assisted Living Home, Board And Care Home",Assisted Living Home
10473,Desert Palace Assisted Living I,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living-i,"Assisted Living Home, Board And Care Home",Assisted Living Home
10474,Our Lady Of Fatima Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/our-lady-of-fatima-assisted-living-home,Assisted Living Home,Assisted Living Home
10475,Desert Sunshine Ii,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-sunshine-ii-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10476,Happy Family Home Care,,https://www.seniorly.com/assisted-living/arizona/chandler/happy-family-home-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10477,Archangel Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/archangel-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10478,Aloe Haven Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/aloe-haven-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10479,A Place Called Home,,https://www.seniorly.com/assisted-living/arizona/chandler/a-place-called-home-chandler,"Assisted Living Home, Board And Care Home",Assisted Living Home
10480,Desert Palm 5,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-5,"Assisted Living Home, Board And Care Home",Assisted Living Home
10481,Desert Palace Assisted Living,https://app.seniorplace.com/communities/show/faef0a7f-58c5-45e7-a6ae-9fdad2144125,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living,Assisted Living Home,Assisted Living Home
10482,Desert Breeze Of Kempton Crossing,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-breeze-of-kempton-crossing,"Assisted Living Home, Board And Care Home",Assisted Living Home
10483,Magnificent Cedar,,https://www.seniorly.com/assisted-living/arizona/chandler/magnificent-cedar,"Assisted Living Home, Board And Care Home",Assisted Living Home
10484,Andersen Springs Care Home,,https://www.seniorly.com/assisted-living/arizona/chandler/andersen-springs-care-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10485,Whitewing Mansion Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/whitewing-mansion-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10486,Casa Aplaya 2,,https://www.seniorly.com/assisted-living/arizona/chandler/casa-aplaya-2,"Assisted Living Home, Board And Care Home",Assisted Living Home
10487,Chandler Adult Care Home 1,,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-adult-care-home-1,"Assisted Living Home, Board And Care Home",Assisted Living Home
10488,Precious Care Assisted,,https://www.seniorly.com/assisted-living/arizona/chandler/precious-care-assisted-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10489,Jal Assisted Living Facility,,https://www.seniorly.com/assisted-living/arizona/chandler/jal-assisted-living-facility-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10490,Eldercare At Western Sunrise Adult Care,,https://www.seniorly.com/assisted-living/arizona/chandler/eldercare-at-western-sunrise-adult-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10491,Genuine Home In Chandler Ii,,https://www.seniorly.com/assisted-living/arizona/chandler/genuine-home-in-chandler-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10492,Ocotillo Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/chandler/ocotillo-adult-care-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10493,Best Choice Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/best-choice-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10494,Kiran Manor,https://app.seniorplace.com/communities/show/3e050fd8-0ba9-4499-80ea-63260008d5b1,https://www.seniorly.com/assisted-living/arizona/chandler/kiran-manor,Assisted Living Home,Assisted Living Home
10495,Villa Jean I,,https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-i-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10496,Powell Way,,https://www.seniorly.com/assisted-living/arizona/chandler/powell-way,"Assisted Living Home, Board And Care Home",Assisted Living Home
10497,Oasis Senior Advisors East Valley,,https://www.seniorly.com/assisted-living/arizona/chandler/oasis-senior-advisors-east-valley,"Assisted Living Home, Board And Care Home, Memory Care","Assisted Living Home, Memory Care"
10498,Cedar Care,,https://www.seniorly.com/assisted-living/arizona/chandler/cedar-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10499,The Gardens Well Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/the-garden-s-well-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10500,Casa Maia,,https://www.seniorly.com/assisted-living/arizona/chandler/casa-maia,"Assisted Living Home, Board And Care Home",Assisted Living Home
10501,Markesh Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/markesh-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10502,Grand Court Of Mesa Senior Living,,https://www.seniorly.com/assisted-living/arizona/mesa/grand-court-of-mesa,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
10503,Royalty Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/royalty-assisted-living-chandler,Assisted Living Home,Assisted Living Home
10504,Light House Manor,,https://www.seniorly.com/assisted-living/arizona/chandler/light-house-manor,"Assisted Living Home, Board And Care Home",Assisted Living Home
10505,Amore Courtyard Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/amore-courtyard-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10506,A Home At Chandler Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/a-home-at-chandler-assisted-living,Assisted Living Home,Assisted Living Home
10507,Desert Sunshine Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-sunshine-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10508,Harmony Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/harmony-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10509,Desert Palm 2,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-2,"Assisted Living Home, Board And Care Home",Assisted Living Home
10510,Rustic River Homes,,https://www.seniorly.com/assisted-living/arizona/chandler/rustic-river-homes,"Assisted Living Home, Board And Care Home",Assisted Living Home
10511,Garden Village Assisted Living 4,,https://www.seniorly.com/assisted-living/arizona/chandler/garden-village-assisted-living-4,"Assisted Living Home, Board And Care Home",Assisted Living Home
10512,Mercys Care Home I,https://app.seniorplace.com/communities/show/1926d343-1a4b-4ca3-8482-43d70c9f17a5,https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-i,Assisted Living Home,Assisted Living Home
10513,Chandler Harmony Adult Care Home 1,,https://www.seniorly.com/assisted-living/arizona/chandler/joulienne-guda,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10514,M K Assisted Living Chandler,,https://www.seniorly.com/assisted-living/arizona/chandler/m-k-assisted-living-chandler,"Assisted Living Home, Board And Care Home",Assisted Living Home
10515,St Therese Care Home,,https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-chandler,"Assisted Living Home, Board And Care Home",Assisted Living Home
10516,Casadora Manor,,https://www.seniorly.com/assisted-living/arizona/chandler/casadora-manor,"Assisted Living Home, Board And Care Home",Assisted Living Home
10517,Westchester Garden Court,,https://www.seniorly.com/assisted-living/arizona/tempe/westchester-garden-court,Assisted Living Home,Assisted Living Home
10518,Red Mountain Gilbert,,https://www.seniorly.com/assisted-living/arizona/gilbert/red-mountain-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10519,Family Living Homes,,https://www.seniorly.com/assisted-living/arizona/mesa/family-living-homes,Assisted Living Home,Assisted Living Home
10520,La Nina Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/la-nina-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10521,Marigold Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/marigold-assisted-living,"Assisted Living Home, Board And Care Home, Memory Care","Assisted Living Home, Memory Care"
10522,Geneva Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/geneva-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10523,Class Act Assisted Livings,,https://www.seniorly.com/assisted-living/arizona/mesa/class-act-assisted-living-homes,"Assisted Living Home, Board And Care Home",Assisted Living Home
10524,Hh Home Plate Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/hh-home-plate-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10525,Majestic Rose,,https://www.seniorly.com/assisted-living/arizona/gilbert/majestic-rose,"Assisted Living Home, Board And Care Home",Assisted Living Home
10526,Eldercare At Siesta,,https://www.seniorly.com/assisted-living/arizona/tempe/eldercare-at-siesta,"Assisted Living Home, Board And Care Home",Assisted Living Home
10527,Simones Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/simone-s-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10528,Motherdears Place Ii,,https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-ii,Assisted Living Home,Assisted Living Home
10529,St Walter Group Home,,https://www.seniorly.com/assisted-living/arizona/tempe/st-walter-group-home,Assisted Living Home,Assisted Living Home
10530,Whitewing Mansion Family Care,,https://www.seniorly.com/assisted-living/arizona/gilbert/whitewing-mansion-family-care,Assisted Living Home,Assisted Living Home
10531,House Of Comfort,,https://www.seniorly.com/assisted-living/arizona/gilbert/house-of-comfort,"Assisted Living Home, Board And Care Home",Assisted Living Home
10532,Meadow Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/gilbert/meadow-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10533,Jo Lex At Obispo,,https://www.seniorly.com/assisted-living/arizona/mesa/jo-lex-at-obispo,"Assisted Living Home, Board And Care Home",Assisted Living Home
10534,Sheltered Cedar,,https://www.seniorly.com/assisted-living/arizona/gilbert/sheltered-cedar,"Assisted Living Home, Board And Care Home",Assisted Living Home
10535,Ark Of Life,,https://www.seniorly.com/assisted-living/arizona/tempe/ark-of-life-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10536,Caissa Assisted Living,https://app.seniorplace.com/communities/show/1f34b89c-3246-4353-a07c-98a2285bbf56,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc-460-east-phelps-street-gilbert,Assisted Living Home,Assisted Living Home
10537,Stonebridge Family Care,,https://www.seniorly.com/assisted-living/arizona/gilbert/stonebridge-family-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10538,Whipple Circle Manor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/whipple-circle-manor-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10539,Pennington Manor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/pennington-manor-assisted-living-home,Assisted Living Home,Assisted Living Home
10540,Emerson Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/emerson-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10541,Monte Manor Assisted Living,https://app.seniorplace.com/communities/show/ced4f933-eed3-44d2-9825-a5cd9ee0acb5,https://www.seniorly.com/assisted-living/arizona/mesa/monte-manor-assisted-living,Assisted Living Home,Assisted Living Home
10542,Harvard Villa Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/harvard-villa-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10543,Welcome Home Adult Care,,https://www.seniorly.com/assisted-living/arizona/gilbert/welcome-home-adult-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10544,New Beginnings,,https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert,"Assisted Living Home, Board And Care Home",Assisted Living Home
10545,Harmony Palm Care Home,,https://www.seniorly.com/assisted-living/arizona/gilbert/harmony-palm-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10546,Summerfield At Jentilly Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/summerfield-at-jentilly-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10547,La Luna Senior Living At Gemini,,https://www.seniorly.com/assisted-living/arizona/tempe/la-luna-senior-living-at-gemini,Assisted Living Home,Assisted Living Home
10548,Caissa Assisted Living,https://app.seniorplace.com/communities/show/1f34b89c-3246-4353-a07c-98a2285bbf56,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc,Assisted Living Home,Assisted Living Home
10549,Tang Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/tang-assisted-living-llc-tempe,"Assisted Living Home, Board And Care Home",Assisted Living Home
10550,Liv Northgate,,https://www.seniorly.com/assisted-living/arizona/gilbert/liv-northgate,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10551,Blessings Of Joy Adult Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/gilbert/blessings-of-joy-adult-care-home-ii-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10552,Summa Care Gilbert,,https://www.seniorly.com/assisted-living/arizona/gilbert/summa-care-gilbert,"Assisted Living Home, Board And Care Home",Assisted Living Home
10553,Aselas Care Home,,https://www.seniorly.com/assisted-living/arizona/tempe/asela-s-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10554,Red Mountain At Gateway,,https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10555,Summa Care Tempe,,https://www.seniorly.com/assisted-living/arizona/tempe/summa-care-tempe,"Assisted Living Home, Board And Care Home",Assisted Living Home
10556,My New Home,,https://www.seniorly.com/assisted-living/arizona/tempe/my-new-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10557,Blessings Of Joy Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/tempe/blessings-of-joy-adult-care-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10558,Desert Stream Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/desert-stream-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10559,Lianns Homes 4,,https://www.seniorly.com/assisted-living/arizona/tempe/liann-s-homes-4,"Assisted Living Home, Board And Care Home",Assisted Living Home
10560,Lianns Homes 3,,https://www.seniorly.com/assisted-living/arizona/tempe/liann-s-homes-3,"Assisted Living Home, Board And Care Home",Assisted Living Home
10561,Camina Plata,,https://www.seniorly.com/assisted-living/arizona/gilbert/camina-plata,"Assisted Living Home, Board And Care Home",Assisted Living Home
10562,Mary Grace Care Home I,,https://www.seniorly.com/assisted-living/arizona/gilbert/mary-grace-care-home-i,Assisted Living Home,Assisted Living Home
10563,Comfort Haven Of Mesa,https://app.seniorplace.com/communities/show/19fee883-4292-4be4-ac5b-9311a2a95ed5,https://www.seniorly.com/assisted-living/arizona/mesa/comfort-haven-of-mesa,Assisted Living Home,Assisted Living Home
10564,Martha Anns Rainbow House,,https://www.seniorly.com/assisted-living/arizona/tempe/martha-ann-s-rainbow-house,"Assisted Living Home, Board And Care Home",Assisted Living Home
10565,Caring Heart Terrace,,https://www.seniorly.com/assisted-living/arizona/mesa/caring-heart-terrace-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10566,Towle House Assisted Living Adult Care,,https://www.seniorly.com/assisted-living/arizona/gilbert/towle-house-assisted-living-adult-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10567,Divine Mercy Adult Care,,https://www.seniorly.com/assisted-living/arizona/tempe/divine-mercy-adult-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10568,My New Home Ii,,https://www.seniorly.com/assisted-living/arizona/tempe/my-new-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10569,Am Homes 2,,https://www.seniorly.com/assisted-living/arizona/gilbert/am-homes-2,Assisted Living Home,Assisted Living Home
10570,Guiding Angels Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/guiding-angels-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10571,Healing Gardens Assisted Living Care Home,,https://www.seniorly.com/assisted-living/arizona/tempe/healing-gardens-assisted-living-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10572,Gilbert Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/gilbert-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10573,Ahwatukee Adult Care Ii,,https://www.seniorly.com/assisted-living/arizona/phoenix/ahwatukee-adult-care-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10574,Sunrise Adult Care Center,,https://www.seniorly.com/assisted-living/arizona/mesa/sunrise-adult-care-center-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10575,Desert Garden Assisted Living Iii,,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-garden-assisted-living-iii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10576,Gateway Ranch Assisted Living Ii,,https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living-ii-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10577,Rosalbas Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/mesa/rosalba-s-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10578,Shiv Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10579,Shiv Adult Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10580,Koala Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/koala-care-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10581,Belindas Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/belinda-s-assisted-living-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10582,Des Moines Specialized Care,,https://www.seniorly.com/assisted-living/arizona/mesa/des-moines-specialized-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
10583,Golden Legacy Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10584,Southern Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/southern-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10585,Mayberry Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler-heights/mayberry-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10586,Young Family Care Homes And Investments,https://app.seniorplace.com/communities/show/f85a5378-2c6d-418b-8b2f-17053d7cbb53,https://www.seniorly.com/assisted-living/arizona/chandler-heights/young-family-care-homes-and-investments-llc,Assisted Living Home,Assisted Living Home
10587,Garden Rose Assisted Living,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/garden-rose-assisted-living,Assisted Living Home,Assisted Living Home
10588,Az Assisted Living,,https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,Assisted Living Home,Assisted Living Home
10589,Dayflower Care Home,https://app.seniorplace.com/communities/show/7dc46ce5-bb09-4b3e-8037-0026b47d1344,https://www.seniorly.com/assisted-living/arizona/queen-creek/dayflower-care-home,Assisted Living Home,Assisted Living Home
10590,Alder Leaf Assisted Living,https://app.seniorplace.com/communities/show/4a010675-d490-4298-9b79-f3d609b967d8,https://www.seniorly.com/assisted-living/arizona/queen-creek/alder-leaf-assisted-living,Assisted Living Home,Assisted Living Home
10591,Acuna At Morning Sun,https://app.seniorplace.com/communities/show/4a1723d3-48f1-4940-a331-09f58491e80f,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun,Assisted Living Home,Assisted Living Home
10592,Acuna At Morning Sun Ii,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun-ii,Assisted Living Home,Assisted Living Home
10593,Renatas Home For The Elderly,https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly,Assisted Living Home,Assisted Living Home
10594,Treasures Of Wisdom,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/treasures-of-wisdom,Assisted Living Home,Assisted Living Home
10595,San Tan Valley Assisted Living,,https://www.seniorly.com/assisted-living/arizona/queen-creek/san-tan-valley-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10596,Desert Spring Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/chandler/desert-spring-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10597,Renatas Home For The Elderly 2,https://app.seniorplace.com/communities/show/d62f3ca8-19af-4a10-bd9b-94fea45acfb3,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc,Assisted Living Home,Assisted Living Home
10598,Zen Family Care At Wayne Ranch,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/zen-family-care-at-wayne-ranch,"Assisted Living Home, Board And Care Home",Assisted Living Home
10599,Canyon Oaks Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10600,Angels Wings Assisted Living,https://app.seniorplace.com/communities/show/d6b5dbcb-9de3-48db-890f-dbc6317377bd,https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,Assisted Living Home,Assisted Living Home
10601,Supreme Assisted Living Care Home,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10602,Harmony Adult Living Solution,https://app.seniorplace.com/communities/show/3ec7c630-3dec-4231-8d3a-1ac0a3ef9889,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,Assisted Living Home,Assisted Living Home
10603,Annas Assisted Living,,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10604,New Horizons Adult Care Home 3,,https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,"Assisted Living Home, Board And Care Home",Assisted Living Home
10605,Granite View Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10606,The Meadows Of Prescott Valley,https://app.seniorplace.com/communities/show/02f4a23c-15d5-4702-931d-a5e1bd2eb6af,https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,Assisted Living Home,Assisted Living Home
10607,Circle Of Life 2,,https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,Assisted Living Home,Assisted Living Home
10608,Brookings,https://app.seniorplace.com/communities/show/bab97e29-06b6-4f3b-9f32-740d381e8bfe,https://www.seniorly.com/assisted-living/arizona/prescott/brookings,Assisted Living Home,Assisted Living Home
10609,Generations Senior Living,,https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10610,Christian Care Assisted Living Cottonwood,,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,Assisted Living Home,Assisted Living Home
10611,Living Spaces Assisted Living,,https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,Assisted Living Home,Assisted Living Home
