ID,Title,Slug,website,senior_place_url,seniorly_url,normalized_types,__source
,Covenant Village Assisted Living,covenant-village-assisted-living,https://app.seniorplace.com/communities/show/9d2cd4de-d1b3-4202-a8ad-82968877d4c1,https://app.seniorplace.com/communities/show/9d2cd4de-d1b3-4202-a8ad-82968877d4c1,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Creekside Transitional Care And Rehabilitation,creekside-transitional-care-and-rehabilitation,https://app.seniorplace.com/communities/show/244cedf8-962a-45f9-86d9-bcaab70481d7,https://app.seniorplace.com/communities/show/244cedf8-962a-45f9-86d9-bcaab70481d7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Creekside Village Health And Rehabilitation Center,creekside-village-health-and-rehabilitation-center,https://app.seniorplace.com/communities/show/a26179f8-bd98-4f5f-a03e-daae84abbd0a,https://app.seniorplace.com/communities/show/a26179f8-bd98-4f5f-a03e-daae84abbd0a,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Crestwood Rehabilitation And Nursing,crestwood-rehabilitation-and-nursing,https://app.seniorplace.com/communities/show/da1c9172-5580-4ed3-8cdd-586a247e8389,https://app.seniorplace.com/communities/show/da1c9172-5580-4ed3-8cdd-586a247e8389,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Devonshire Acres,devonshire-acres,https://app.seniorplace.com/communities/show/c0f66092-35fc-4f10-bd25-3131a8d6c335,https://app.seniorplace.com/communities/show/c0f66092-35fc-4f10-bd25-3131a8d6c335,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Discovery Rehabilitation And Living,discovery-rehabilitation-and-living,https://app.seniorplace.com/communities/show/bfb35bad-5444-44ff-a9c3-46d53598dc04,https://app.seniorplace.com/communities/show/bfb35bad-5444-44ff-a9c3-46d53598dc04,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Draper Rehabilitation And Care Center,draper-rehabilitation-and-care-center,https://app.seniorplace.com/communities/show/dcfdc625-eb96-4aa0-a2cd-2abec8191ec9,https://app.seniorplace.com/communities/show/dcfdc625-eb96-4aa0-a2cd-2abec8191ec9,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,El Castillo Retirement Residences,el-castillo-retirement-residences,https://app.seniorplace.com/communities/show/c54e90bb-5312-435b-8037-b2e4f39a28d1,https://app.seniorplace.com/communities/show/c54e90bb-5312-435b-8037-b2e4f39a28d1,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Four Corners Regional Care Center,four-corners-regional-care-center,https://app.seniorplace.com/communities/show/4fb8f52a-1d4b-4d5b-ab4c-7afe4defff07,https://app.seniorplace.com/communities/show/4fb8f52a-1d4b-4d5b-ab4c-7afe4defff07,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,George E Wahlen Ogden Veterans Home,george-e-wahlen-ogden-veterans-home,https://app.seniorplace.com/communities/show/6f9b04cc-b0a2-4412-9a35-64f24833540b,https://app.seniorplace.com/communities/show/6f9b04cc-b0a2-4412-9a35-64f24833540b,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Good Samaritan Society Fort Collins Village,good-samaritan-society-fort-collins-village,https://app.seniorplace.com/communities/show/c17f052f-077f-4a11-842b-d16a4cff36f6,https://app.seniorplace.com/communities/show/c17f052f-077f-4a11-842b-d16a4cff36f6,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Good Samaritan Society Loveland Village,good-samaritan-society-loveland-village,https://app.seniorplace.com/communities/show/b4cf3271-3545-48c7-b818-2b6c2c1a46ce,https://app.seniorplace.com/communities/show/b4cf3271-3545-48c7-b818-2b6c2c1a46ce,,"Assisted Living Community, Assisted Living Home, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Good Samaritan Society Home Care,good-samaritan-society-home-care,https://app.seniorplace.com/communities/show/ad433016-5d42-4404-958c-c69426c7baac,https://app.seniorplace.com/communities/show/ad433016-5d42-4404-958c-c69426c7baac,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Grace Pointe Continuing Care Senior Campus Al,grace-pointe-continuing-care-senior-campus-al,https://app.seniorplace.com/communities/show/7ab37581-0a81-4060-b373-6b3e505f32da,https://app.seniorplace.com/communities/show/7ab37581-0a81-4060-b373-6b3e505f32da,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Harrison Pointe Healthcare And Rehabilitation,harrison-pointe-healthcare-and-rehabilitation,https://app.seniorplace.com/communities/show/097b2a03-ca5b-43fb-92e2-50f6cd518d26,https://app.seniorplace.com/communities/show/097b2a03-ca5b-43fb-92e2-50f6cd518d26,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Healthcare Resort Of Colorado Springs The,healthcare-resort-of-colorado-springs-the,https://app.seniorplace.com/communities/show/9464a4e4-f289-4702-8bb6-e1a6855de4fc,https://app.seniorplace.com/communities/show/9464a4e4-f289-4702-8bb6-e1a6855de4fc,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Healthcare Resort Of Colorado Springs The,healthcare-resort-of-colorado-springs-the-2,https://app.seniorplace.com/communities/show/588cdfb7-54e7-4a1b-93cc-8d8834e5e95f,https://app.seniorplace.com/communities/show/588cdfb7-54e7-4a1b-93cc-8d8834e5e95f,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Heritage Hills Rehabilitation And Care Center,heritage-hills-rehabilitation-and-care-center,https://app.seniorplace.com/communities/show/2c7fd151-d1c5-42d0-ad4f-f5d798409103,https://app.seniorplace.com/communities/show/2c7fd151-d1c5-42d0-ad4f-f5d798409103,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Heritage Park Healthcare And Rehabilitation,heritage-park-healthcare-and-rehabilitation,https://app.seniorplace.com/communities/show/666d9334-dc74-4124-a202-962d5941a411,https://app.seniorplace.com/communities/show/666d9334-dc74-4124-a202-962d5941a411,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Highland Care Center,highland-care-center,https://app.seniorplace.com/communities/show/68a201c9-cf3d-4ee7-8912-c89d66a9aa5e,https://app.seniorplace.com/communities/show/68a201c9-cf3d-4ee7-8912-c89d66a9aa5e,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Hildebrand Care Center,hildebrand-care-center,https://app.seniorplace.com/communities/show/6486b2ff-51cc-4913-a271-b453aba9216c,https://app.seniorplace.com/communities/show/6486b2ff-51cc-4913-a271-b453aba9216c,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Hillcrest Care Center,hillcrest-care-center,https://app.seniorplace.com/communities/show/e0ad5ce2-e636-412e-90ed-d299c62af064,https://app.seniorplace.com/communities/show/e0ad5ce2-e636-412e-90ed-d299c62af064,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Holladay Healthcare Center,holladay-healthcare-center,https://app.seniorplace.com/communities/show/37cbed12-c0bf-4eea-b0f9-f6f9312ad8c4,https://app.seniorplace.com/communities/show/37cbed12-c0bf-4eea-b0f9-f6f9312ad8c4,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Holly Creek Retirement Community,holly-creek-retirement-community,https://app.seniorplace.com/communities/show/4ffe5a39-18a9-4334-98d3-110930fdc1ee,https://app.seniorplace.com/communities/show/4ffe5a39-18a9-4334-98d3-110930fdc1ee,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Hurricane Health And Rehabilitation,hurricane-health-and-rehabilitation,https://app.seniorplace.com/communities/show/01b9b105-2fcb-4f5a-9e7e-e5b6f06c77f1,https://app.seniorplace.com/communities/show/01b9b105-2fcb-4f5a-9e7e-e5b6f06c77f1,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Juniper Village The Spearly Center,juniper-village-the-spearly-center,https://app.seniorplace.com/communities/show/3fb497b9-5aa1-4b73-bbb6-ab1254e327ea,https://app.seniorplace.com/communities/show/3fb497b9-5aa1-4b73-bbb6-ab1254e327ea,,"Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Katherine And Charles Hover Green Houses,katherine-and-charles-hover-green-houses,https://app.seniorplace.com/communities/show/666d816b-083c-47dc-8de3-2217d98ddc7f,https://app.seniorplace.com/communities/show/666d816b-083c-47dc-8de3-2217d98ddc7f,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,La Vida Llena,la-vida-llena,https://app.seniorplace.com/communities/show/a3ade72e-ce2f-488e-a648-3b9c8e61df7e,https://app.seniorplace.com/communities/show/a3ade72e-ce2f-488e-a648-3b9c8e61df7e,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Lakeview Commons,lakeview-commons,https://app.seniorplace.com/communities/show/f52b7e0e-f54c-4bc9-8bbe-736e620cd605,https://app.seniorplace.com/communities/show/f52b7e0e-f54c-4bc9-8bbe-736e620cd605,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Liberty Heights,liberty-heights,https://app.seniorplace.com/communities/show/697c5016-5074-42b0-bb7c-b6ea1c41ea96,https://app.seniorplace.com/communities/show/697c5016-5074-42b0-bb7c-b6ea1c41ea96,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Liberty Heights Assisted Living,liberty-heights-assisted-living,https://app.seniorplace.com/communities/show/456c6894-f94e-4aa2-a7c3-a0beb9d344ed,https://app.seniorplace.com/communities/show/456c6894-f94e-4aa2-a7c3-a0beb9d344ed,,"Assisted Living Community, Independent Living, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Life Care Center Of Bountiful,life-care-center-of-bountiful,https://app.seniorplace.com/communities/show/9bc0832f-01d5-41ba-aa6f-73f5176af0ba,https://app.seniorplace.com/communities/show/9bc0832f-01d5-41ba-aa6f-73f5176af0ba,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Maple Springs Of North Logan,maple-springs-of-north-logan,https://app.seniorplace.com/communities/show/c1b02b30-cb9c-4b23-a8c6-dfa68f649554,https://app.seniorplace.com/communities/show/c1b02b30-cb9c-4b23-a8c6-dfa68f649554,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Meadow Brook Rehabilitation And Nursing,meadow-brook-rehabilitation-and-nursing,https://app.seniorplace.com/communities/show/aab641e0-3194-4fc1-bcd7-0e7bf41ff757,https://app.seniorplace.com/communities/show/aab641e0-3194-4fc1-bcd7-0e7bf41ff757,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Meadow Peak Assisted Living,meadow-peak-assisted-living,https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Medallion Post Acute Rehabilitation,medallion-post-acute-rehabilitation,https://app.seniorplace.com/communities/show/e41d047e-34d4-4320-b75c-21b54c6489e7,https://app.seniorplace.com/communities/show/e41d047e-34d4-4320-b75c-21b54c6489e7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Mervyn Sharp Bennion Central Utah Veterans Home,mervyn-sharp-bennion-central-utah-veterans-home,https://app.seniorplace.com/communities/show/d123257d-b6e6-45e7-b37f-71e528b82a23,https://app.seniorplace.com/communities/show/d123257d-b6e6-45e7-b37f-71e528b82a23,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Midtown Manor,midtown-manor,https://app.seniorplace.com/communities/show/2c9f6b0b-abe2-459f-b6ec-ff749b4f7431,https://app.seniorplace.com/communities/show/2c9f6b0b-abe2-459f-b6ec-ff749b4f7431,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Millard County Care And Rehabilitation,millard-county-care-and-rehabilitation,https://app.seniorplace.com/communities/show/7247e2fa-c9a6-4432-b8d8-1899895b6887,https://app.seniorplace.com/communities/show/7247e2fa-c9a6-4432-b8d8-1899895b6887,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Millcreek Rehabilitation And Nursing,millcreek-rehabilitation-and-nursing,https://app.seniorplace.com/communities/show/ea67dff4-6f16-4184-9ea3-7ad70eb8dcb8,https://app.seniorplace.com/communities/show/ea67dff4-6f16-4184-9ea3-7ad70eb8dcb8,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Mission At Alpine Rehabilitation Center,mission-at-alpine-rehabilitation-center,https://app.seniorplace.com/communities/show/e5eebf31-17c5-4c8a-8f19-523eea4b2105,https://app.seniorplace.com/communities/show/e5eebf31-17c5-4c8a-8f19-523eea4b2105,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Mission At Community Assisted Living,mission-at-community-assisted-living,https://app.seniorplace.com/communities/show/c5600e65-20c4-4f6e-9c36-18cf704de7ae,https://app.seniorplace.com/communities/show/c5600e65-20c4-4f6e-9c36-18cf704de7ae,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Mission At Maple Springs Al,mission-at-maple-springs-al,https://app.seniorplace.com/communities/show/74dbe8c2-a3d7-4b01-a37c-5e524158d34d,https://app.seniorplace.com/communities/show/74dbe8c2-a3d7-4b01-a37c-5e524158d34d,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Monument Healthcare Millcreek,monument-healthcare-millcreek,https://app.seniorplace.com/communities/show/b36df8d0-66aa-4ae3-8028-5b19794ccfca,https://app.seniorplace.com/communities/show/b36df8d0-66aa-4ae3-8028-5b19794ccfca,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Monument Healthcare South Salt Lake,monument-healthcare-south-salt-lake,https://app.seniorplace.com/communities/show/c7bdbd67-7275-4952-8976-3603293ed77d,https://app.seniorplace.com/communities/show/c7bdbd67-7275-4952-8976-3603293ed77d,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Moscow Of Olympus,moscow-of-olympus,https://app.seniorplace.com/communities/show/4906ea85-5852-4454-b758-d9051f058373,https://app.seniorplace.com/communities/show/4906ea85-5852-4454-b758-d9051f058373,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Mountain View Health Services,mountain-view-health-services,https://app.seniorplace.com/communities/show/1dc672b7-d81b-4010-b2a7-ea145bf5ecf8,https://app.seniorplace.com/communities/show/1dc672b7-d81b-4010-b2a7-ea145bf5ecf8,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Mountain Vista Assisted Living Memory Care,mountain-vista-assisted-living-memory-care,https://app.seniorplace.com/communities/show/5b86afcc-2161-4331-b831-a4e578048410,https://app.seniorplace.com/communities/show/5b86afcc-2161-4331-b831-a4e578048410,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Mountain Vista Health Center,mountain-vista-health-center,https://app.seniorplace.com/communities/show/7f3fd8f4-259b-46ec-a693-108389735cc7,https://app.seniorplace.com/communities/show/7f3fd8f4-259b-46ec-a693-108389735cc7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Mt Ogden Health And Rehabilitation Center,mt-ogden-health-and-rehabilitation-center,https://app.seniorplace.com/communities/show/eefe140e-82ee-4d91-b397-38030a2ba1b1,https://app.seniorplace.com/communities/show/eefe140e-82ee-4d91-b397-38030a2ba1b1,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Mt Olympus Rehabilitation Center,mt-olympus-rehabilitation-center,https://app.seniorplace.com/communities/show/52f8edaa-aea1-4b51-9b28-78c92f4d030e,https://app.seniorplace.com/communities/show/52f8edaa-aea1-4b51-9b28-78c92f4d030e,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Neurorestorative,neurorestorative-2,https://app.seniorplace.com/communities/show/434e4dda-86e2-4ee1-ab79-ca7558f0e301,https://app.seniorplace.com/communities/show/434e4dda-86e2-4ee1-ab79-ca7558f0e301,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Northgate Unit Of Lakeview Christian Home,northgate-unit-of-lakeview-christian-home,https://app.seniorplace.com/communities/show/980b2632-11f6-4adc-9a84-9cfce80e8650,https://app.seniorplace.com/communities/show/980b2632-11f6-4adc-9a84-9cfce80e8650,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Ovation At Sienna Hills,ovation-at-sienna-hills,https://app.seniorplace.com/communities/show/fd8b75cb-c6d3-4dee-bea1-65724b16242e,https://app.seniorplace.com/communities/show/fd8b75cb-c6d3-4dee-bea1-65724b16242e,,"Assisted Living Community, Independent Living, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Paramount Health And Rehabilitation,paramount-health-and-rehabilitation,https://app.seniorplace.com/communities/show/3e664112-8652-4ee2-be1c-5a2efb46fdde,https://app.seniorplace.com/communities/show/3e664112-8652-4ee2-be1c-5a2efb46fdde,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Parkdale Health And Rehab,parkdale-health-and-rehab,https://app.seniorplace.com/communities/show/005e385b-7ece-4ec6-b0a5-35e7473c86bf,https://app.seniorplace.com/communities/show/005e385b-7ece-4ec6-b0a5-35e7473c86bf,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Parkway Health Center,parkway-health-center,https://app.seniorplace.com/communities/show/b7492086-6e82-4dd7-a0a0-e4e164d5fca4,https://app.seniorplace.com/communities/show/b7492086-6e82-4dd7-a0a0-e4e164d5fca4,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Pavilion At Villa Pueblo The,pavilion-at-villa-pueblo-the,https://app.seniorplace.com/communities/show/85281975-903a-4ff1-944d-b54a469abf6c,https://app.seniorplace.com/communities/show/85281975-903a-4ff1-944d-b54a469abf6c,,"Assisted Living Community, Assisted Living Home, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Peaks Care Center The,peaks-care-center-the,https://app.seniorplace.com/communities/show/93947405-6cfd-4bb3-9086-c7c7a179f9b6,https://app.seniorplace.com/communities/show/93947405-6cfd-4bb3-9086-c7c7a179f9b6,,"Assisted Living Community, Assisted Living Home, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Pinnacle Home Health,pinnacle-home-health,https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Pinnacle Nursing And Rehabilitation Center,pinnacle-nursing-and-rehabilitation-center,https://app.seniorplace.com/communities/show/87dbee76-02ae-40fe-a647-f2f7180817b6,https://app.seniorplace.com/communities/show/87dbee76-02ae-40fe-a647-f2f7180817b6,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Pioneer Care Center,pioneer-care-center,https://app.seniorplace.com/communities/show/0b878105-ac1a-4a13-8d80-a26d7a35405a,https://app.seniorplace.com/communities/show/0b878105-ac1a-4a13-8d80-a26d7a35405a,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Pointe Meadows Health And Rehabilitation,pointe-meadows-health-and-rehabilitation,https://app.seniorplace.com/communities/show/dcea3f03-57c8-4cea-b256-6ef2c5795057,https://app.seniorplace.com/communities/show/dcea3f03-57c8-4cea-b256-6ef2c5795057,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Prestige Senior Living At Karcher Estates,prestige-senior-living-at-karcher-estates,https://app.seniorplace.com/communities/show/797af0a2-d639-4062-9916-2d1393fad0ba,https://app.seniorplace.com/communities/show/797af0a2-d639-4062-9916-2d1393fad0ba,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Provo Rehabilitation And Nursing,provo-rehabilitation-and-nursing,https://app.seniorplace.com/communities/show/3e035056-cb89-48fd-a735-69d8d5a1a241,https://app.seniorplace.com/communities/show/3e035056-cb89-48fd-a735-69d8d5a1a241,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Red Cliffs Health And Rehab,red-cliffs-health-and-rehab,https://app.seniorplace.com/communities/show/e31702fa-dbd9-4672-84f2-7aaf9b65ef88,https://app.seniorplace.com/communities/show/e31702fa-dbd9-4672-84f2-7aaf9b65ef88,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Regent Park Nursing And Rehabilitation,regent-park-nursing-and-rehabilitation,https://app.seniorplace.com/communities/show/8a05a30d-4010-477f-8d2c-346b704ff6cd,https://app.seniorplace.com/communities/show/8a05a30d-4010-477f-8d2c-346b704ff6cd,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Rock Canyon Respiratory And Rehabilitation Center,rock-canyon-respiratory-and-rehabilitation-center,https://app.seniorplace.com/communities/show/628d35d6-f7da-464f-8e44-64e19ed95c5e,https://app.seniorplace.com/communities/show/628d35d6-f7da-464f-8e44-64e19ed95c5e,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Clearfield,rocky-mountain-care-clearfield,https://app.seniorplace.com/communities/show/b65cd81a-f48d-4a57-8775-efc54c3c1613,https://app.seniorplace.com/communities/show/b65cd81a-f48d-4a57-8775-efc54c3c1613,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Cottage On Vine,rocky-mountain-care-cottage-on-vine,https://app.seniorplace.com/communities/show/84d2748d-e423-46f1-9ca9-d578c7e3a361,https://app.seniorplace.com/communities/show/84d2748d-e423-46f1-9ca9-d578c7e3a361,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Hunter Hollow,rocky-mountain-care-hunter-hollow,https://app.seniorplace.com/communities/show/74077981-4593-4fc2-a9ef-9885f9f2f7ef,https://app.seniorplace.com/communities/show/74077981-4593-4fc2-a9ef-9885f9f2f7ef,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Logan,rocky-mountain-care-logan,https://app.seniorplace.com/communities/show/234e0d33-6bd9-4071-ba5c-c1d132d120d7,https://app.seniorplace.com/communities/show/234e0d33-6bd9-4071-ba5c-c1d132d120d7,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Riverton,rocky-mountain-care-riverton,https://app.seniorplace.com/communities/show/59af9089-aaf9-427f-8d28-f8b979b639ee,https://app.seniorplace.com/communities/show/59af9089-aaf9-427f-8d28-f8b979b639ee,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care The Lodge,rocky-mountain-care-the-lodge,https://app.seniorplace.com/communities/show/e3a74a3c-f201-408d-928a-1a3192e094dc,https://app.seniorplace.com/communities/show/e3a74a3c-f201-408d-928a-1a3192e094dc,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Rocky Mountain Care Willow Springs,rocky-mountain-care-willow-springs,https://app.seniorplace.com/communities/show/8fe1775d-0289-4b6d-beb9-1a214d88f467,https://app.seniorplace.com/communities/show/8fe1775d-0289-4b6d-beb9-1a214d88f467,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Royal Plaza Of Olympus Retirement,royal-plaza-of-olympus-retirement,https://app.seniorplace.com/communities/show/52cc5a11-9d4b-4a74-92eb-627c6a48f42e,https://app.seniorplace.com/communities/show/52cc5a11-9d4b-4a74-92eb-627c6a48f42e,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,San Rafael Health And Rehabilitation,san-rafael-health-and-rehabilitation,https://app.seniorplace.com/communities/show/968eaf65-674a-47f6-bc69-20fe6f235b47,https://app.seniorplace.com/communities/show/968eaf65-674a-47f6-bc69-20fe6f235b47,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sandstone American Fork,sandstone-american-fork,https://app.seniorplace.com/communities/show/c9ec8dd3-de3f-4f90-89d2-8124083b3e41,https://app.seniorplace.com/communities/show/c9ec8dd3-de3f-4f90-89d2-8124083b3e41,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sandstone Brigham City,sandstone-brigham-city,https://app.seniorplace.com/communities/show/ed9e6b5a-8808-4812-99fa-8de6ec4a16db,https://app.seniorplace.com/communities/show/ed9e6b5a-8808-4812-99fa-8de6ec4a16db,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sandstone North Park,sandstone-north-park,https://app.seniorplace.com/communities/show/a0d3dae5-1fc7-4837-95a8-553bc19f9641,https://app.seniorplace.com/communities/show/a0d3dae5-1fc7-4837-95a8-553bc19f9641,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sandstone Richfield,sandstone-richfield,https://app.seniorplace.com/communities/show/b78750aa-1513-4d61-8a8f-b479f8b5ad8f,https://app.seniorplace.com/communities/show/b78750aa-1513-4d61-8a8f-b479f8b5ad8f,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sandy Health And Rehab,sandy-health-and-rehab,https://app.seniorplace.com/communities/show/64917e00-4db5-429f-ad7e-04e4541c7c9e,https://app.seniorplace.com/communities/show/64917e00-4db5-429f-ad7e-04e4541c7c9e,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Seasons Healthcare And Rehabilitation,seasons-healthcare-and-rehabilitation,https://app.seniorplace.com/communities/show/3be472f8-a324-407e-aa1f-d23ea8e8bdfa,https://app.seniorplace.com/communities/show/3be472f8-a324-407e-aa1f-d23ea8e8bdfa,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Sharmar Village Senior Care Community,sharmar-village-senior-care-community,https://app.seniorplace.com/communities/show/e5d913ee-6f87-4342-a788-f95fe002fe03,https://app.seniorplace.com/communities/show/e5d913ee-6f87-4342-a788-f95fe002fe03,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Silverton Of Cascadia,silverton-of-cascadia,https://app.seniorplace.com/communities/show/dcc5485a-b646-4f74-ac25-68aff77780cc,https://app.seniorplace.com/communities/show/dcc5485a-b646-4f74-ac25-68aff77780cc,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,South Davis Specialty Care,south-davis-specialty-care,https://app.seniorplace.com/communities/show/1522023e-8f0d-4dd8-8802-202342a6c309,https://app.seniorplace.com/communities/show/1522023e-8f0d-4dd8-8802-202342a6c309,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,South Ogden Post Acute,south-ogden-post-acute,https://app.seniorplace.com/communities/show/13a4de90-5df9-405d-a2af-f5eb49290a76,https://app.seniorplace.com/communities/show/13a4de90-5df9-405d-a2af-f5eb49290a76,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Southern Utah Veterans Home Ivins,southern-utah-veterans-home-ivins,https://app.seniorplace.com/communities/show/651db31b-0a1d-4240-8d5a-f3522af1dd8a,https://app.seniorplace.com/communities/show/651db31b-0a1d-4240-8d5a-f3522af1dd8a,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
