ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,type,_amenities,_photos,photos,_location,location,completeness_score,_thumbnail_id,_senior_place_url,senior_place_url,_seniorly_url,seniorly_url,amenities,state,_state,care_level,_care_level,_wp_old_slug,_wp_desired_post_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,correction_reason
8612,Marilyn Manor Assisted Living,"Marilyn Manor Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",,2025-06-19 00:06:36,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marilyn-manor-assisted-living/,,,,,,,,,Scottsdale,Arizona,default,field_6813f255a7266,"6327 East Marilyn Road, Scottsdale, Az 85254",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/scottsdale/marilyn-manor-assisted-living-home,field_682e9adea745b,3110.0,field_682f4d903ba5f,Scottsdale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/scottsdale/marilyn-manor-assisted-living-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marilyn-manor-assisted-living,,default,0,0,0,open,open,2025-08-28 19:10:54,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8614,Marino Manor Ii,"Marino Manor II offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marino-manor-ii/,,,,,,,,,Glendale,Arizona,default,field_6813f255a7266,"5011 North 64Th Drive, Glendale, Az 85301",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/glendale/marino-manor-ii-llc,field_682e9adea745b,2750.0,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/glendale/marino-manor-ii-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marino-manor-ii,,default,0,0,0,open,open,2025-08-28 19:10:54,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
8616,Mariposa Grande Senior Living,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mariposa-grande-senior-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3aca2a6c7624299b3728dee2f8f5a2c0.jpg,3aca2a6c7624299b3728dee2f8f5a2c0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3aca2a6c7624299b3728dee2f8f5a2c0.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"4651 West Mariposa Grande Lane, Glendale, Az 85310",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7513a60e-7a77-42f4-9072-dd8b8cf4ac1f,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,16023,field_68af89a6f8692,https://app.seniorplace.com/communities/show/7513a60e-7a77-42f4-9072-dd8b8cf4ac1f,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mariposa-grande-senior-living,,default,0,0,0,open,open,2025-08-27 22:53:19,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8618,Markesh Alh,"Markesh ALH is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/markesh-alh/,,,,,,,,,Chandler,Arizona,default,field_6813f255a7266,"1757 East Victoria Street, Chandler, Az 85249",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/chandler/markesh-alh,field_682e9adea745b,2750.0,field_682f4d903ba5f,Chandler,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/chandler/markesh-alh,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,markesh-alh,,default,0,0,0,open,open,2025-08-28 19:10:55,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8620,Markesh Care Home,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/markesh-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7dad5f0be995e3d8effb3c885cda89c0.jpg,7dad5f0be995e3d8effb3c885cda89c0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7dad5f0be995e3d8effb3c885cda89c0.jpg,,,Chandler,Arizona,default,field_6813f255a7266,"4820 South Robins Way, Chandler, Az 85249",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f901a5fa-f20a-43f2-9d57-cdbd89b21aa1,field_682e9adea745b,,field_682f4d903ba5f,Chandler,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},2,16024,field_68af89a6f8692,https://app.seniorplace.com/communities/show/f901a5fa-f20a-43f2-9d57-cdbd89b21aa1,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,markesh-care-home,,default,0,0,0,open,open,2025-08-27 22:53:20,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8622,Marley Adult Healthcare,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marley-adult-healthcare/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b5328b21df514aba9c59aa725bb5e1a3.jpg,b5328b21df514aba9c59aa725bb5e1a3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b5328b21df514aba9c59aa725bb5e1a3.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"14798 West Georgia Drive, Surprise, Az 85379",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/94aab00b-40f5-456d-a199-ad8d89a1c15b,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,16025,field_68af89a6f8692,https://app.seniorplace.com/communities/show/94aab00b-40f5-456d-a199-ad8d89a1c15b,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marley-adult-healthcare,,default,0,0,0,open,open,2025-08-27 22:53:21,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8624,Marley Park Senior Living,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marley-park-senior-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/cfe1980bfaeacc207beffe3943cf2e3d.jpg,cfe1980bfaeacc207beffe3943cf2e3d,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/cfe1980bfaeacc207beffe3943cf2e3d.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"14644 West Georgia Drive, Surprise, Az 85379",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/cda36a5d-5440-4d19-9026-66ba1311b34e,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,16026,field_68af89a6f8692,https://app.seniorplace.com/communities/show/cda36a5d-5440-4d19-9026-66ba1311b34e,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marley-park-senior-living,,default,0,0,0,open,open,2025-08-27 22:53:21,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8626,Marquis 44 Assisted Living,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marquis-44-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/34b64feeb24c3fc2a033cf3018dd360f.jpg,34b64feeb24c3fc2a033cf3018dd360f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/34b64feeb24c3fc2a033cf3018dd360f.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"18319 North 44Th Street, Phoenix, Az 85032",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e05feab7-6059-49ee-8501-f41e33135dd3,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},2,16027,field_68af89a6f8692,https://app.seniorplace.com/communities/show/e05feab7-6059-49ee-8501-f41e33135dd3,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marquis-44-assisted-living,,default,0,0,0,open,open,2025-08-27 22:53:21,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8628,Marshall Home For Men,"Marshall Home For Men offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marshall-home-for-men/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Marshall_photo_02_Seniorly_sly_high_res_.jpg,Marshall_photo_02_Seniorly_sly_high_res_,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Marshall_photo_02_Seniorly_sly_high_res_.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"3314 South 16Th Avenue, Tucson, Az 85713",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/tucson/marshall-home-for-men,field_682e9adea745b,3450.0,field_682f4d903ba5f,Tucson,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,https://d354o3y6yz93dt.cloudfront.net/images/1200x/aa1dfdb610938e6b67a2abbdca785456/Marshall_photo_02_Seniorly_sly_high_res_.jpg,field_6851bb26d331f,a:1:{i:0;i:99;},12,16028,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/tucson/marshall-home-for-men,a:40:{i:0;i:9;i:1;i:10;i:2;i:11;i:3;i:12;i:4;i:13;i:5;i:16;i:6;i:17;i:7;i:19;i:8;i:20;i:9;i:23;i:10;i:24;i:11;i:8;i:12;i:26;i:13;i:28;i:14;i:29;i:15;i:30;i:16;i:31;i:17;i:32;i:18;i:35;i:19;i:37;i:20;i:38;i:21;i:39;i:22;i:40;i:23;i:41;i:24;i:42;i:25;i:43;i:26;i:44;i:27;i:46;i:28;i:47;i:29;i:51;i:30;i:52;i:31;i:53;i:32;i:54;i:33;i:55;i:34;i:56;i:35;i:57;i:36;i:60;i:37;i:61;i:38;i:64;i:39;i:65;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marshall-home-for-men,,default,0,0,0,open,open,2025-08-28 19:10:55,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8630,Mary Petes Assisted Living,"At Mary & Pete's Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mary-petes-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/93beaaf2a2d51c7c69edb660a494a6f4.jpg,93beaaf2a2d51c7c69edb660a494a6f4,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/93beaaf2a2d51c7c69edb660a494a6f4.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"6431 North Montrose Drive, Tucson, Az 85741",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/cc140db1-452b-420d-9540-fe4560263637,field_682e9adea745b,,field_682f4d903ba5f,Tucson,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},2,16029,field_68af89a6f8692,https://app.seniorplace.com/communities/show/cc140db1-452b-420d-9540-fe4560263637,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mary-petes-assisted-living,,default,0,0,0,open,open,2025-08-28 20:49:39,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8632,Mary Petes Assisted Living,"At Mary & Pete's Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mary-petes-assisted-living-2/,,,,,,,,,Tucson,Arizona,default,field_6813f255a7266,"1164 West Oleta Drive, Tucson, Az 85704",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living,field_682e9adea745b,2750.0,field_682f4d903ba5f,Tucson,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mary-petes-assisted-living-2,,default,0,0,0,open,open,2025-08-28 20:32:20,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8634,Mary Grace Care Home,"Mary Grace Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mary-grace-care-home/,,,,,,,,,Mesa,Arizona,default,field_6813f255a7266,"9837 East Tahoe Avenue, Mesa, Az 85212",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/mesa/mary-grace-care-home,field_682e9adea745b,2750.0,field_682f4d903ba5f,Mesa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/mesa/mary-grace-care-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mary-grace-care-home,,default,0,0,0,open,open,2025-08-28 19:10:56,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8635,Mary Grace Care Home,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mary-grace-care-home-2/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/08cab65f7ce24fd948673b06e45fbde4.jpg,08cab65f7ce24fd948673b06e45fbde4,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/08cab65f7ce24fd948673b06e45fbde4.jpg,,,Gilbert,Arizona,default,field_6813f255a7266,"74 South Prairie Road, Gilbert, Az 85296",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},2,16030,field_68af89a6f8692,https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mary-grace-care-home-2,,default,0,0,0,open,open,2025-08-27 22:53:23,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8637,Marys Group Home,"Mary's Group Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marys-group-home/,,,,,,,,,Tolleson,Arizona,default,field_6813f255a7266,"10008 West Bloch Road, Tolleson, Az 85353",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/tolleson/mary-s-group-home,field_682e9adea745b,4220.0,field_682f4d903ba5f,Tolleson,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:158;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/tolleson/mary-s-group-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marys-group-home,,default,0,0,0,open,open,2025-08-28 19:10:57,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
8639,Marybelas Loyal Care,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/marybelas-loyal-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5cb82b8fce6ad5c7fb0ec6dcda8da988.jpg,5cb82b8fce6ad5c7fb0ec6dcda8da988,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5cb82b8fce6ad5c7fb0ec6dcda8da988.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"17575 West Evans Drive, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f1a6cb41-37b0-4df4-8f39-02a09166cd05,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,16031,field_68af89a6f8692,https://app.seniorplace.com/communities/show/f1a6cb41-37b0-4df4-8f39-02a09166cd05,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,marybelas-loyal-care,,default,0,0,0,open,open,2025-08-27 22:53:24,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8642,Maryland Gardens Post Acute,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/maryland-gardens-post-acute/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c6ab6da92f97255580df5622fb9abe4b.jpg,c6ab6da92f97255580df5622fb9abe4b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c6ab6da92f97255580df5622fb9abe4b.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"31 West Maryland Avenue, Phoenix, Az 85013",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},2,16032,field_68af89a6f8692,https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,maryland-gardens-post-acute,,default,0,0,0,open,open,2025-08-27 22:53:25,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8644,Master Care,"Master Care is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/master-care/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"2159 West Eugie Avenue, Phoenix, Az 85029",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/phoenix/master-care-inc,field_682e9adea745b,2750.0,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/phoenix/master-care-inc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,master-care,,default,0,0,0,open,open,2025-08-28 19:10:57,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
8646,Maui Adult Care Home,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/maui-adult-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/84dc9ec0-9a53-454a-9fef-9b1ca7afddb1.jpeg,84dc9ec0-9a53-454a-9fef-9b1ca7afddb1,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/84dc9ec0-9a53-454a-9fef-9b1ca7afddb1.jpeg,,,Surprise,Arizona,default,field_6813f255a7266,"15111 North 172Nd Drive, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/0d4e27f5-2433-470d-a735-44eacf81465f,field_682e9adea745b,,field_682f4d903ba5f,Surprise,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},2,16033,field_68af89a6f8692,https://app.seniorplace.com/communities/show/0d4e27f5-2433-470d-a735-44eacf81465f,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,maui-adult-care-home,,default,0,0,0,open,open,2025-08-27 22:53:25,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
8648,Maui Care Home,"Maui Care Home is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/maui-care-home/,,,,,,,,,Peoria,Arizona,default,field_6813f255a7266,"7736 West Maui Lane, Peoria, Az 85381",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/peoria/maui-care-home,field_682e9adea745b,2750.0,field_682f4d903ba5f,Peoria,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/peoria/maui-care-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,maui-care-home,,default,0,0,0,open,open,2025-08-28 19:10:57,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
8650,Maxcare Assisted Living,,,2025-06-19 00:06:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/maxcare-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ab901ae12461297659195576d4af0a81.jpg,ab901ae12461297659195576d4af0a81,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ab901ae12461297659195576d4af0a81.jpg,,,Maricopa,Arizona,default,field_6813f255a7266,"45596 Windmill Drive, Maricopa, Az 85139",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/15d53c03-a582-466e-ac31-6efc04131d40,field_682e9adea745b,,field_682f4d903ba5f,Maricopa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:119;},2,16034,field_68af89a6f8692,https://app.seniorplace.com/communities/show/15d53c03-a582-466e-ac31-6efc04131d40,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,maxcare-assisted-living,,default,0,0,0,open,open,2025-08-27 22:53:26,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
