ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,_amenities,_photos,photos,_location,location,type,completeness_score,_thumbnail_id,amenities,state,_state,_wp_old_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,normalized_type_ids,raw_types
9227,Raintree Assisted Living,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/raintree-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d5784fef8fcb6c3340eff0262a5f2461.jpg,d5784fef8fcb6c3340eff0262a5f2461,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d5784fef8fcb6c3340eff0262a5f2461.jpg,,,Scottsdale,Arizona,default,field_6813f255a7266,"9043 East Hillery Drive, Scottsdale, Az 85260",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/5b91f310-a7db-4144-a759-4c921a1bf587,field_682e9adea745b,,field_682f4d903ba5f,Scottsdale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},a:1:{i:0;i:162;},2,16246,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,raintree-assisted-living,,default,0,0,0,open,open,2025-07-07 21:34:53,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9229,Rally,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rally/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/738a75ee-9276-4765-bf67-fe9e97b768ad.jpeg,738a75ee-9276-4765-bf67-fe9e97b768ad,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/738a75ee-9276-4765-bf67-fe9e97b768ad.jpeg,,,Tucson,Arizona,default,field_6813f255a7266,"16325 N Lago Del Oro Pky, Tucson, Az 85739",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/cc6a8bde-b412-4eae-95ac-dbfed32f8955,field_682e9adea745b,,field_682f4d903ba5f,Tucson,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},a:1:{i:0;i:1;},2,16247,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rally,,default,0,0,0,open,open,2025-07-07 21:34:53,,,
9231,Ramblewood Care Home,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/ramblewood-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c828bc640212ddf16c011c4de3773413.jpg,c828bc640212ddf16c011c4de3773413,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c828bc640212ddf16c011c4de3773413.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"11234 East Ramblewood Circle, Mesa, Az 85212",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/ae2ffac9-4cb3-419d-b936-3d6f9682d5dd,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,16248,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,ramblewood-care-home,,default,0,0,0,open,open,2025-07-07 21:34:54,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9234,Rancho Mirage Assisted Living,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rancho-mirage-assisted-living/,,,,,,,,,Maricopa,Arizona,default,field_6813f255a7266,"37821 West San Alvarez Avenue, Maricopa, Az 85138",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/471f7260-7b5e-4d67-940e-4146ad71ea97,field_682e9adea745b,,field_682f4d903ba5f,Maricopa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:119;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rancho-mirage-assisted-living,,default,0,0,0,open,open,2025-07-07 21:34:55,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9235,Rancho Montanes Low Income 55 Housing Good Referral But No Referral Fee,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rancho-montanes-low-income-55-housing-good-referral-but-no-referral-fee/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"4033 S 7Th Street, Phoenix, Az 85040",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/5017550e-155d-4a19-83b7-4ef3c45e9f76,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:1;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rancho-montanes-low-income-55-housing-good-referral-but-no-referral-fee,,default,0,0,0,open,open,2025-07-07 21:34:55,,,
9236,Rancho Santa Fe Assisted Living,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rancho-santa-fe-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ddbc6043808438f1270ddcb92e023aa8.jpg,ddbc6043808438f1270ddcb92e023aa8,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ddbc6043808438f1270ddcb92e023aa8.jpg,,,Avondale,Arizona,default,field_6813f255a7266,"12826 West Granada Road, Avondale, Az 85392",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/44fcd3c9-f9f3-4606-a706-ee43a5588cc3,field_682e9adea745b,,field_682f4d903ba5f,Avondale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:133;},a:1:{i:0;i:162;},2,16249,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rancho-santa-fe-assisted-living,,default,0,0,0,open,open,2025-07-07 21:34:55,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9238,Reannas Assisted Living,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/reannas-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/29886381ae5b70c3120f5f870fbaa57e.jpg,29886381ae5b70c3120f5f870fbaa57e,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/29886381ae5b70c3120f5f870fbaa57e.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"8433 North 59Th Avenue, Glendale, Az 85302",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7cc3c86d-bdfc-4aaf-bf32-a7448346b189,field_682e9adea745b,,field_682f4d903ba5f,Glendale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},a:1:{i:0;i:162;},2,16250,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,reannas-assisted-living,,default,0,0,0,open,open,2025-07-07 21:34:56,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
9240,Red Mountain Assisted Living,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/red-mountain-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c4d308e5-46ae-41af-b15a-1f83d89f66c9octet-stream.html-charsetutf-8,c4d308e5-46ae-41af-b15a-1f83d89f66c9octet-stream,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c4d308e5-46ae-41af-b15a-1f83d89f66c9octet-stream.html-charsetutf-8,,,Gilbert,Arizona,default,field_6813f255a7266,"1804 South Southwind Court, Gilbert, Az 85295",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/75c167bf-b754-453d-ba6c-20b429e799a6,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},a:1:{i:0;i:162;},2,16251,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,red-mountain-assisted-living,,default,0,0,0,open,open,2025-07-07 21:34:56,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9242,Red Mountain Assisted Living At Gateway,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/red-mountain-assisted-living-at-gateway/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2a842dc33f7ddc543033f73038c75fc9.jpg,2a842dc33f7ddc543033f73038c75fc9,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2a842dc33f7ddc543033f73038c75fc9.jpg,,,Gilbert,Arizona,default,field_6813f255a7266,"2165 South Stuart Avenue, Gilbert, Az 85295",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/4938967e-ca22-4676-b727-f61027b17e97,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},a:1:{i:0;i:162;},2,16252,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,red-mountain-assisted-living-at-gateway,,default,0,0,0,open,open,2025-07-07 21:34:57,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9246,Red Mountain Senior Home 1,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/red-mountain-senior-home-1/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/09a7f90a-8cca-4fcb-b3ec-f7359e3b0c3c.jpeg,09a7f90a-8cca-4fcb-b3ec-f7359e3b0c3c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/09a7f90a-8cca-4fcb-b3ec-f7359e3b0c3c.jpeg,,,Mesa,Arizona,default,field_6813f255a7266,"8411 East Culver Street, Mesa, Az 85207",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/1e3a6d45-9373-4b99-a36c-d0f451018f54,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,16253,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,red-mountain-senior-home-1,,default,0,0,0,open,open,2025-07-07 21:34:58,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9248,Redfield Assisted Living Care Home,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/redfield-assisted-living-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7c83a7cbdd5b83f46e68cd565ddf44ab.jpg,7c83a7cbdd5b83f46e68cd565ddf44ab,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7c83a7cbdd5b83f46e68cd565ddf44ab.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"15978 West Redfield Road, Surprise, Az 85379",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/8f78098a-c8fa-481b-8dc0-70605e2aadef,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,16254,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,redfield-assisted-living-care-home,,default,0,0,0,open,open,2025-07-07 21:34:58,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9250,Reflections At Fellowship Square Mesa,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/reflections-at-fellowship-square-mesa/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Reflections20At20Fellowship20Square20Mesa_Photos_01_Seniorly.jpg,Reflections20At20Fellowship20Square20Mesa_Photos_01_Seniorly,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Reflections20At20Fellowship20Square20Mesa_Photos_01_Seniorly.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"159 South Power Road, Mesa, Az 85207",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/97ffc74f-5145-4330-898b-45c75d878055,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,16255,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,reflections-at-fellowship-square-mesa,,default,0,0,0,open,open,2025-07-07 21:34:59,Assisted Living Community,5,"Accepts ALTCS, Banner, MercyCare, United Healthcare, Assisted Living Facility"
9256,Rejoice Assisted Living Incorporated,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rejoice-assisted-living-incorporated/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c3c370012c8b1f8dc582e0b5a0915ba2.jpg,c3c370012c8b1f8dc582e0b5a0915ba2,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c3c370012c8b1f8dc582e0b5a0915ba2.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"7336 North 79Th Lane, Glendale, Az 85303",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/fb089fd1-8030-4a1f-b7b5-5bdc0f05bc93,field_682e9adea745b,,field_682f4d903ba5f,Glendale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},a:1:{i:0;i:162;},2,16256,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rejoice-assisted-living-incorporated,,default,0,0,0,open,open,2025-07-07 21:35:00,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
9258,Renatas Home For The Elderly,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/renatas-home-for-the-elderly/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5e5cda287f66b819dadc3589d8977bb0.jpg,5e5cda287f66b819dadc3589d8977bb0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5e5cda287f66b819dadc3589d8977bb0.jpg,,,Queen Creek,Arizona,default,field_6813f255a7266,"2268 West Peggy Drive, Queen Creek, Az 85142",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8,field_682e9adea745b,,field_682f4d903ba5f,Queen Creek,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:104;},a:1:{i:0;i:162;},2,16257,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,renatas-home-for-the-elderly,,default,0,0,0,open,open,2025-07-07 21:35:01,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
9260,Renatas Home For The Elderly,,,2025-06-19 00:08:26,listing,https://aplaceforseniorscms.kinsta.cloud/listing/renatas-home-for-the-elderly-2/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5e5cda287f66b819dadc3589d8977bb0.jpg,5e5cda287f66b819dadc3589d8977bb0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5e5cda287f66b819dadc3589d8977bb0.jpg,,,San Tan Valley,Arizona,default,field_6813f255a7266,"2268 West Peggy Drive, San Tan Valley, Az 85142",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/b7a5236d-7e26-41fd-972d-ba7b7beb8ccb,field_682e9adea745b,,field_682f4d903ba5f,San Tan Valley,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},a:1:{i:0;i:162;},2,16257,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,renatas-home-for-the-elderly-2,,default,0,0,0,open,open,2025-07-07 21:35:01,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9262,Renatas Home For The Elderly 2,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/renatas-home-for-the-elderly-2-2/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/55f046067a1fa9de3105ed0c68dd19fc.jpg,55f046067a1fa9de3105ed0c68dd19fc,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/55f046067a1fa9de3105ed0c68dd19fc.jpg,,,San Tan Valley,Arizona,default,field_6813f255a7266,"31392 North Sunflower Way, San Tan Valley, Az 85143",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/d62f3ca8-19af-4a10-bd9b-94fea45acfb3,field_682e9adea745b,,field_682f4d903ba5f,San Tan Valley,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},a:1:{i:0;i:162;},2,16258,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,renatas-home-for-the-elderly-2-2,,default,0,0,0,open,open,2025-07-07 21:35:02,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9264,Residence At Hana Maui Alh,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/residence-at-hana-maui-alh/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/275e240ce92517d17bbd660be98dca01.jpg,275e240ce92517d17bbd660be98dca01,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/275e240ce92517d17bbd660be98dca01.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"14836 North Hana Maui Drive, Phoenix, Az 85022",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7c998c15-1a82-4d77-9e31-c3199fda6022,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,16259,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,residence-at-hana-maui-alh,,default,0,0,0,open,open,2025-07-07 21:35:02,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9266,Residences In The Hills Formerly Beautiful Assisted Living,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/residences-in-the-hills-formerly-beautiful-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d3646b51-fd6a-47c4-a70f-a247cc084ac7.jpeg,d3646b51-fd6a-47c4-a70f-a247cc084ac7,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d3646b51-fd6a-47c4-a70f-a247cc084ac7.jpeg,,,Laveen,Arizona,default,field_6813f255a7266,"3011 West Estes Way, Laveen, Az 85339",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/69297e3a-5abc-4372-a70f-807950013a64,field_682e9adea745b,,field_682f4d903ba5f,Laveen,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:121;},a:1:{i:0;i:162;},2,16260,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,residences-in-the-hills-formerly-beautiful-assisted-living,,default,0,0,0,open,open,2025-07-07 21:35:03,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9276,Richmond Hills Assisted Living,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/richmond-hills-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6c084d5db904b7e686124521b5bb4aa4.jpg,6c084d5db904b7e686124521b5bb4aa4,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6c084d5db904b7e686124521b5bb4aa4.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"1141 East Sandra Terrace, Phoenix, Az 85022",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f154b93c-377d-4944-b196-9467d0d6864c,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,16264,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,richmond-hills-assisted-living,,default,0,0,0,open,open,2025-07-07 21:35:06,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
9282,Right At Home Home Care Arcadia,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/right-at-home-home-care-arcadia/,,,,,,,,,Phoenix,Arizona,default,field_6813f255a7266,"2929 N 44Th Street, Suite 340, Phoenix, Az 85018",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/dd3ced8d-f18c-48fc-8b22-a2727e0f318b,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:1;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,right-at-home-home-care-arcadia,,default,0,0,0,open,open,2025-07-07 21:35:07,,,
9283,Rising Rainbow Home Care,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rising-rainbow-home-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e4fc9c5b8c43d25eec0146865cd4a37f.jpg,e4fc9c5b8c43d25eec0146865cd4a37f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e4fc9c5b8c43d25eec0146865cd4a37f.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"7407 West Monte Lindo, Glendale, Az 85310",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/6bfcc522-5c65-425f-9ca2-b42b346ac3fb,field_682e9adea745b,,field_682f4d903ba5f,Glendale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},a:1:{i:0;i:162;},2,16266,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rising-rainbow-home-care,,default,0,0,0,open,open,2025-07-07 21:35:07,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
9285,Rita Golden Hands Health Services,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/rita-golden-hands-health-services/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3e39ae04e39e0a0c975e3f55bd64a0d3.jpg,3e39ae04e39e0a0c975e3f55bd64a0d3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3e39ae04e39e0a0c975e3f55bd64a0d3.jpg,,,Goodyear,Arizona,default,field_6813f255a7266,"17359 West Elizabeth Avenue, Goodyear, Az 85338",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/d13902fa-5388-4fe8-8d0d-69433f9e876b,field_682e9adea745b,,field_682f4d903ba5f,Goodyear,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:137;},a:1:{i:0;i:162;},2,16267,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,rita-golden-hands-health-services,,default,0,0,0,open,open,2025-07-07 21:35:08,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9291,River Rose Senior Care,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/river-rose-senior-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/40275b461ffcc94e5b4ab6ce73de5c84.jpg,40275b461ffcc94e5b4ab6ce73de5c84,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/40275b461ffcc94e5b4ab6ce73de5c84.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"4416 North Camino Real, Tucson, Az 85718",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f2a70674-4cfd-4572-8ccd-1dea6b872f55,field_682e9adea745b,,field_682f4d903ba5f,Tucson,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},a:1:{i:0;i:162;},2,16268,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,river-rose-senior-care,,default,0,0,0,open,open,2025-07-07 21:35:09,Assisted Living Home,162,"Assisted Living Home, Directed Care"
9293,River Valley Estates,,,2025-06-19 00:08:31,listing,https://aplaceforseniorscms.kinsta.cloud/listing/river-valley-estates/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7d0b0fc50ae307a368b5da7eef42be14.jpg,7d0b0fc50ae307a368b5da7eef42be14,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7d0b0fc50ae307a368b5da7eef42be14.jpg,,,Yuma,Arizona,default,field_6813f255a7266,"7053 East 31St Place, Yuma, Az 85365",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/b1d63c2d-8763-4d7e-8980-64ad7cb441d7,field_682e9adea745b,,field_682f4d903ba5f,Yuma,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:98;},a:2:{i:0;i:162;i:1;i:3;},2,16269,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,river-valley-estates,,default,0,0,0,open,open,2025-07-07 21:35:10,"Assisted Living Community, Memory Care","5, 3","Assisted Living Facility, Memory Care"
